timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of Christianity,christianity,Major events in the development of Christianity from its origins in Roman Judea to the modern global church.,religion,18,1545,year,Council of Trent begins,"The Catholic Church opens the Council of Trent, defining doctrine and reforming practice during the Counter-Reformation.",4,Trent,,Encyclopaedia Britannica,https://www.britannica.com/topic/Christianity/The-history-of-Christianity,0.95,christianity;catholicism;church
Timeline of Christianity,christianity,Major events in the development of Christianity from its origins in Roman Judea to the modern global church.,religion,19,1738,year,John Wesley's Aldersgate experience energizes Methodism,Wesley's conversion experience becomes a key moment in the evangelical revival associated with Methodism.,3,London,,Encyclopaedia Britannica,https://www.britannica.com/topic/Christianity/The-history-of-Christianity,0.95,christianity;protestantism;revival
Timeline of Christianity,christianity,Major events in the development of Christianity from its origins in Roman Judea to the modern global church.,religion,20,1962,year,Second Vatican Council opens,Vatican II begins a major period of renewal in the Roman Catholic Church with worldwide consequences.,4,Vatican City,,Encyclopaedia Britannica,https://www.britannica.com/topic/Christianity/The-history-of-Christianity,0.95,christianity;catholicism;church
Timeline of the Napoleonic Wars,napoleonic-wars,"Major campaigns, battles, and political turning points in the Napoleonic Wars from Napoleon's rise to Waterloo.",war,1,1796-03,month,Napoleon begins the Italian campaign,Napoleon Bonaparte takes command in Italy and wins a series of victories that make him France's leading general.,4,Northern Italy,,Encyclopaedia Britannica,https://www.britannica.com/biography/Timeline-of-the-Napoleonic-Era-2236094,0.95,war;france;europe
Timeline of the Napoleonic Wars,napoleonic-wars,"Major campaigns, battles, and political turning points in the Napoleonic Wars from Napoleon's rise to Waterloo.",war,2,1797-10,month,Treaty of Campo Formio is signed,"Austria makes peace with France after defeats in Italy, confirming French gains and Napoleon's prestige.",4,Campo Formio,,Encyclopaedia Britannica,https://www.britannica.com/biography/Timeline-of-the-Napoleonic-Era-2236094,0.95,war;france;diplomacy
Timeline of the Napoleonic Wars,napoleonic-wars,"Major campaigns, battles, and political turning points in the Napoleonic Wars from Napoleon's rise to Waterloo.",war,3,1798-07,month,French invade Egypt,Napoleon launches the Egyptian expedition in an effort to weaken British influence and expand French power.,4,Egypt,,Encyclopaedia Britannica,https://www.britannica.com/biography/Timeline-of-the-Napoleonic-Era-2236094,0.95,war;france;empire
Timeline of the Napoleonic Wars,napoleonic-wars,"Major campaigns, battles, and political turning points in the Napoleonic Wars from Napoleon's rise to Waterloo.",war,4,1798-08,month,Battle of the Nile cripples the French fleet,"Horatio Nelson destroys much of the French fleet at Aboukir Bay, isolating Napoleon's army in Egypt.",5,Aboukir Bay,,Encyclopaedia Britannica,https://www.britannica.com/event/Napoleonic-Wars,0.95,war;britain;navy
Timeline of the Napoleonic Wars,napoleonic-wars,"Major campaigns, battles, and political turning points in the Napoleonic Wars from Napoleon's rise to Waterloo.",war,5,1799-11,month,Coup of 18 Brumaire brings Napoleon to power,"Napoleon overthrows the Directory and becomes First Consul, linking French government directly to his military authority.",5,Paris,,Encyclopaedia Britannica,https://www.britannica.com/biography/Timeline-of-the-Napoleonic-Era-2236094,0.95,france;politics;war
Timeline of the Napoleonic Wars,napoleonic-wars,"Major campaigns, battles, and political turning points in the Napoleonic Wars from Napoleon's rise to Waterloo.",war,6,1800-06,month,Napoleon wins the Battle of Marengo,The French victory over Austria restores French dominance in Italy and strengthens Napoleon's regime.,5,Marengo,,Encyclopaedia Britannica,https://www.britannica.com/event/Napoleonic-Wars,0.95,war;france;austria
Timeline of the Napoleonic Wars,napoleonic-wars,"Major campaigns, battles, and political turning points in the Napoleonic Wars from Napoleon's rise to Waterloo.",war,7,1801-02,month,Treaty of Lunéville confirms French gains,"Austria again makes peace with France, extending the settlement that followed Marengo.",4,Lunéville,,Encyclopaedia Britannica,https://www.britannica.com/event/Napoleonic-Wars,0.95,war;diplomacy;france
Timeline of the Napoleonic Wars,napoleonic-wars,"Major campaigns, battles, and political turning points in the Napoleonic Wars from Napoleon's rise to Waterloo.",war,8,1802-03,month,Peace of Amiens briefly pauses the war,"Britain and France agree to a temporary peace, ending the War of the Second Coalition.",3,Amiens,,Encyclopaedia Britannica,https://www.britannica.com/event/Napoleonic-Wars,0.95,war;diplomacy;britain
Timeline of the Napoleonic Wars,napoleonic-wars,"Major campaigns, battles, and political turning points in the Napoleonic Wars from Napoleon's rise to Waterloo.",war,9,1803-05,month,War resumes between Britain and France,The collapse of the Peace of Amiens restarts hostilities and opens the main phase of the Napoleonic Wars.,5,Europe,,Encyclopaedia Britannica,https://www.britannica.com/event/Napoleonic-Wars,0.95,war;france;britain
Timeline of the Napoleonic Wars,napoleonic-wars,"Major campaigns, battles, and political turning points in the Napoleonic Wars from Napoleon's rise to Waterloo.",war,10,1804-12,month,Napoleon crowns himself emperor,"Napoleon becomes emperor of the French, consolidating personal rule while the European conflict deepens.",4,Paris,,Encyclopaedia Britannica,https://www.britannica.com/biography/Timeline-of-the-Napoleonic-Era-2236094,0.95,france;empire;politics
Timeline of the Napoleonic Wars,napoleonic-wars,"Major campaigns, battles, and political turning points in the Napoleonic Wars from Napoleon's rise to Waterloo.",war,11,1805-10,month,Nelson wins the Battle of Trafalgar,British naval victory at Trafalgar secures command of the seas and ends the threat of a French invasion of Britain.,5,Off Cape Trafalgar,,Encyclopaedia Britannica,https://www.britannica.com/event/Napoleonic-Wars,0.95,war;britain;navy
Timeline of the Napoleonic Wars,napoleonic-wars,"Major campaigns, battles, and political turning points in the Napoleonic Wars from Napoleon's rise to Waterloo.",war,12,1805-12,month,Napoleon wins the Battle of Austerlitz,The defeat of Austria and Russia at Austerlitz becomes one of Napoleon's greatest victories.,5,Austerlitz,,Encyclopaedia Britannica,https://www.britannica.com/event/Napoleonic-Wars,0.95,war;france;europe
Timeline of the Napoleonic Wars,napoleonic-wars,"Major campaigns, battles, and political turning points in the Napoleonic Wars from Napoleon's rise to Waterloo.",war,13,1806-10,month,Prussia is defeated at Jena and Auerstedt,Napoleon's army shatters Prussian resistance and expands French control in central Europe.,4,Jena and Auerstedt,,Encyclopaedia Britannica,https://www.britannica.com/event/Napoleonic-Wars,0.95,war;france;prussia
Timeline of the Napoleonic Wars,napoleonic-wars,"Major campaigns, battles, and political turning points in the Napoleonic Wars from Napoleon's rise to Waterloo.",war,14,1807-07,month,Treaties of Tilsit reshape Europe,Napoleon and Tsar Alexander I conclude agreements that leave France dominant on the continent.,4,Tilsit,,Encyclopaedia Britannica,https://www.britannica.com/event/Napoleonic-Wars,0.95,war;diplomacy;europe
Timeline of the Napoleonic Wars,napoleonic-wars,"Major campaigns, battles, and political turning points in the Napoleonic Wars from Napoleon's rise to Waterloo.",war,15,1808-05,month,Peninsular War begins,Resistance to French occupation in Spain and Portugal opens a long and costly theater of war.,5,Iberian Peninsula,,Encyclopaedia Britannica,https://www.britannica.com/event/Napoleonic-Wars,0.95,war;spain;france
Timeline of the Napoleonic Wars,napoleonic-wars,"Major campaigns, battles, and political turning points in the Napoleonic Wars from Napoleon's rise to Waterloo.",war,16,1809-07,month,Battle of Wagram restores French supremacy,Napoleon defeats Austria again at Wagram after renewed war in central Europe.,4,Wagram,,Encyclopaedia Britannica,https://www.britannica.com/event/Napoleonic-Wars,0.95,war;france;austria
Timeline of the Napoleonic Wars,napoleonic-wars,"Major campaigns, battles, and political turning points in the Napoleonic Wars from Napoleon's rise to Waterloo.",war,17,1812-06,month,French invasion of Russia begins,Napoleon leads the Grande Armée into Russia in a campaign that becomes a turning point of the wars.,5,Russian Empire,,Encyclopaedia Britannica,https://www.britannica.com/event/Napoleonic-Wars,0.95,war;france;russia
Timeline of the Napoleonic Wars,napoleonic-wars,"Major campaigns, battles, and political turning points in the Napoleonic Wars from Napoleon's rise to Waterloo.",war,18,1813-10,month,Napoleon is defeated at Leipzig,"The Battle of Leipzig, or Battle of Nations, decisively weakens French power in Germany.",5,Leipzig,,Encyclopaedia Britannica,https://www.britannica.com/event/Napoleonic-Wars,0.95,war;france;germany
Timeline of the Napoleonic Wars,napoleonic-wars,"Major campaigns, battles, and political turning points in the Napoleonic Wars from Napoleon's rise to Waterloo.",war,19,1814-04,month,Napoleon abdicates and goes to Elba,"Allied armies enter Paris and force Napoleon to abdicate, ending his first reign.",5,France and Elba,,Encyclopaedia Britannica,https://www.britannica.com/biography/Timeline-of-the-Napoleonic-Era-2236094,0.95,france;war;politics
Timeline of the Napoleonic Wars,napoleonic-wars,"Major campaigns, battles, and political turning points in the Napoleonic Wars from Napoleon's rise to Waterloo.",war,20,1815-06,month,Battle of Waterloo ends Napoleon's rule,Napoleon's final defeat at Waterloo ends the Hundred Days and closes the Napoleonic Wars.,5,Waterloo,,Encyclopaedia Britannica,https://www.britannica.com/event/Napoleonic-Wars,0.95,war;france;europe
Timeline of the Soviet Union,soviet-union,"Major political, military, and social developments in the history of the Soviet Union from revolution to dissolution.",politics,1,1917-03,month,February Revolution topples the tsar,"Mass unrest and military mutiny force Nicholas II to abdicate, ending the Romanov monarchy.",5,Petrograd,,Encyclopaedia Britannica,https://www.britannica.com/place/Soviet-Union,0.95,russia;revolution;politics
Timeline of the Soviet Union,soviet-union,"Major political, military, and social developments in the history of the Soviet Union from revolution to dissolution.",politics,2,1917-11,month,Bolsheviks seize power in the October Revolution,Lenin's Bolsheviks overthrow the Provisional Government and establish a revolutionary regime.,5,Petrograd,,Encyclopaedia Britannica,https://www.britannica.com/place/Soviet-Union,0.95,russia;revolution;communism
Timeline of the Soviet Union,soviet-union,"Major political, military, and social developments in the history of the Soviet Union from revolution to dissolution.",politics,3,1918-03,month,Treaty of Brest-Litovsk is signed,Soviet Russia exits World War I at heavy territorial cost to secure the revolution at home.,4,Brest-Litovsk,,Encyclopaedia Britannica,https://www.britannica.com/place/Soviet-Union,0.95,russia;war;diplomacy
Timeline of the Soviet Union,soviet-union,"Major political, military, and social developments in the history of the Soviet Union from revolution to dissolution.",politics,4,1918-07,month,Romanov family is executed,"Nicholas II and his family are killed during the civil war, closing the dynastic chapter of imperial Russia.",3,Yekaterinburg,,Encyclopaedia Britannica,https://www.britannica.com/place/Soviet-Union,0.95,russia;revolution;state
Timeline of the Soviet Union,soviet-union,"Major political, military, and social developments in the history of the Soviet Union from revolution to dissolution.",politics,5,1921-03,month,New Economic Policy is introduced,Lenin retreats from war communism and allows limited market activity to stabilize the economy.,4,Soviet Russia,,Encyclopaedia Britannica,https://www.britannica.com/place/Soviet-Union,0.95,communism;economy;politics
Timeline of the Soviet Union,soviet-union,"Major political, military, and social developments in the history of the Soviet Union from revolution to dissolution.",politics,6,1922-12,month,Union of Soviet Socialist Republics is formed,"Russia, Ukraine, Belarus, and the Transcaucasian federation create the USSR as a federal socialist state.",5,Moscow,,Encyclopaedia Britannica,https://www.britannica.com/place/Soviet-Union,0.95,soviet-union;communism;state
Timeline of the Soviet Union,soviet-union,"Major political, military, and social developments in the history of the Soviet Union from revolution to dissolution.",politics,7,1924-01,month,Lenin dies,Lenin's death opens the struggle for leadership that eventually brings Stalin to dominance.,4,Moscow,,Encyclopaedia Britannica,https://www.britannica.com/place/Soviet-Union,0.95,soviet-union;politics;communism
Timeline of the Soviet Union,soviet-union,"Major political, military, and social developments in the history of the Soviet Union from revolution to dissolution.",politics,8,1928,year,First Five-Year Plan begins,Stalin launches rapid industrialization and centralized economic planning on a massive scale.,5,Soviet Union,,Encyclopaedia Britannica,https://www.britannica.com/place/Soviet-Union,0.95,soviet-union;economy;industry
Timeline of the Soviet Union,soviet-union,"Major political, military, and social developments in the history of the Soviet Union from revolution to dissolution.",politics,9,1929,year,Forced collectivization accelerates,"The Soviet government compels peasants into collective farms, transforming agriculture through coercion.",5,Soviet Union,,Encyclopaedia Britannica,https://www.britannica.com/place/Soviet-Union,0.95,soviet-union;agriculture;communism
Timeline of the Soviet Union,soviet-union,"Major political, military, and social developments in the history of the Soviet Union from revolution to dissolution.",politics,10,1936,year,Great Purge begins,"Stalin's regime intensifies arrests, show trials, and executions across the party, military, and society.",5,Soviet Union,,Encyclopaedia Britannica,https://www.britannica.com/place/Soviet-Union,0.95,soviet-union;repression;politics
Timeline of the Soviet Union,soviet-union,"Major political, military, and social developments in the history of the Soviet Union from revolution to dissolution.",politics,11,1939-08,month,Nazi-Soviet Pact is signed,Germany and the Soviet Union agree to a nonaggression pact with secret protocols dividing eastern Europe.,5,Moscow,,Encyclopaedia Britannica,https://www.britannica.com/place/Soviet-Union,0.95,soviet-union;war;diplomacy
Timeline of the Soviet Union,soviet-union,"Major political, military, and social developments in the history of the Soviet Union from revolution to dissolution.",politics,12,1941-06,month,Germany invades the Soviet Union,Operation Barbarossa opens the main eastern front of World War II and threatens Soviet survival.,5,Soviet Union,,Encyclopaedia Britannica,https://www.britannica.com/place/Soviet-Union,0.95,soviet-union;war;germany
Timeline of the Soviet Union,soviet-union,"Major political, military, and social developments in the history of the Soviet Union from revolution to dissolution.",politics,13,1942-08,month,Battle of Stalingrad begins,The prolonged struggle for Stalingrad becomes a decisive turning point on the Eastern Front.,5,Stalingrad,,Encyclopaedia Britannica,https://www.britannica.com/place/Soviet-Union,0.95,soviet-union;war;germany
Timeline of the Soviet Union,soviet-union,"Major political, military, and social developments in the history of the Soviet Union from revolution to dissolution.",politics,14,1945-05,month,Soviet victory in Europe helps end World War II,The Red Army captures Berlin as Nazi Germany collapses in Europe.,5,Berlin,,Encyclopaedia Britannica,https://www.britannica.com/place/Soviet-Union,0.95,soviet-union;war;europe
Timeline of the Soviet Union,soviet-union,"Major political, military, and social developments in the history of the Soviet Union from revolution to dissolution.",politics,15,1949,year,Soviet Union tests its first atomic bomb,The successful Soviet atomic test ends the United States nuclear monopoly.,5,Semipalatinsk,,Encyclopaedia Britannica,https://www.britannica.com/place/Soviet-Union,0.95,soviet-union;nuclear;science
Timeline of the Soviet Union,soviet-union,"Major political, military, and social developments in the history of the Soviet Union from revolution to dissolution.",politics,16,1956,year,Khrushchev denounces Stalin,Khrushchev's secret speech launches de-Stalinization and shakes communist politics across the bloc.,4,Moscow,,Encyclopaedia Britannica,https://www.britannica.com/place/Soviet-Union,0.95,soviet-union;politics;communism
Timeline of the Soviet Union,soviet-union,"Major political, military, and social developments in the history of the Soviet Union from revolution to dissolution.",politics,17,1957-10,month,Sputnik 1 is launched,"The Soviet Union places the first artificial satellite in orbit, opening the space age.",5,Baikonur,,Encyclopaedia Britannica,https://www.britannica.com/place/Soviet-Union,0.95,soviet-union;space;science
