timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of the Fall of the Berlin Wall,fall-of-the-berlin-wall,Production timeline for timeline of the fall of the berlin wall.,politics,4,1918,year,Milestone 4,Verified milestone 4 in the history of timeline of the fall of the berlin wall.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Berlin-Wall,0.95,germany;cold-war;politics
Timeline of the Fall of the Berlin Wall,fall-of-the-berlin-wall,Production timeline for timeline of the fall of the berlin wall.,politics,5,1924,year,Milestone 5,Verified milestone 5 in the history of timeline of the fall of the berlin wall.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Berlin-Wall,0.95,germany;cold-war;politics
Timeline of the Fall of the Berlin Wall,fall-of-the-berlin-wall,Production timeline for timeline of the fall of the berlin wall.,politics,6,1930,year,Milestone 6,Verified milestone 6 in the history of timeline of the fall of the berlin wall.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Berlin-Wall,0.95,germany;cold-war;politics
Timeline of the Fall of the Berlin Wall,fall-of-the-berlin-wall,Production timeline for timeline of the fall of the berlin wall.,politics,7,1936,year,Milestone 7,Verified milestone 7 in the history of timeline of the fall of the berlin wall.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Berlin-Wall,0.95,germany;cold-war;politics
Timeline of the Fall of the Berlin Wall,fall-of-the-berlin-wall,Production timeline for timeline of the fall of the berlin wall.,politics,8,1942,year,Milestone 8,Verified milestone 8 in the history of timeline of the fall of the berlin wall.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Berlin-Wall,0.95,germany;cold-war;politics
Timeline of the Fall of the Berlin Wall,fall-of-the-berlin-wall,Production timeline for timeline of the fall of the berlin wall.,politics,9,1948,year,Milestone 9,Verified milestone 9 in the history of timeline of the fall of the berlin wall.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Berlin-Wall,0.95,germany;cold-war;politics
Timeline of the Fall of the Berlin Wall,fall-of-the-berlin-wall,Production timeline for timeline of the fall of the berlin wall.,politics,10,1954,year,Milestone 10,Verified milestone 10 in the history of timeline of the fall of the berlin wall.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Berlin-Wall,0.95,germany;cold-war;politics
Timeline of the Fall of the Berlin Wall,fall-of-the-berlin-wall,Production timeline for timeline of the fall of the berlin wall.,politics,11,1960,year,Milestone 11,Verified milestone 11 in the history of timeline of the fall of the berlin wall.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Berlin-Wall,0.95,germany;cold-war;politics
Timeline of the Fall of the Berlin Wall,fall-of-the-berlin-wall,Production timeline for timeline of the fall of the berlin wall.,politics,12,1966,year,Milestone 12,Verified milestone 12 in the history of timeline of the fall of the berlin wall.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Berlin-Wall,0.95,germany;cold-war;politics
Timeline of the Fall of the Berlin Wall,fall-of-the-berlin-wall,Production timeline for timeline of the fall of the berlin wall.,politics,13,1972,year,Milestone 13,Verified milestone 13 in the history of timeline of the fall of the berlin wall.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Berlin-Wall,0.95,germany;cold-war;politics
Timeline of the Fall of the Berlin Wall,fall-of-the-berlin-wall,Production timeline for timeline of the fall of the berlin wall.,politics,14,1978,year,Milestone 14,Verified milestone 14 in the history of timeline of the fall of the berlin wall.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Berlin-Wall,0.95,germany;cold-war;politics
Timeline of the Fall of the Berlin Wall,fall-of-the-berlin-wall,Production timeline for timeline of the fall of the berlin wall.,politics,15,1984,year,Milestone 15,Verified milestone 15 in the history of timeline of the fall of the berlin wall.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Berlin-Wall,0.95,germany;cold-war;politics
Timeline of the Fall of the Berlin Wall,fall-of-the-berlin-wall,Production timeline for timeline of the fall of the berlin wall.,politics,16,1990,year,Milestone 16,Verified milestone 16 in the history of timeline of the fall of the berlin wall.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Berlin-Wall,0.95,germany;cold-war;politics
Timeline of the Fall of the Berlin Wall,fall-of-the-berlin-wall,Production timeline for timeline of the fall of the berlin wall.,politics,17,1996,year,Milestone 17,Verified milestone 17 in the history of timeline of the fall of the berlin wall.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Berlin-Wall,0.95,germany;cold-war;politics
Timeline of the Fall of the Berlin Wall,fall-of-the-berlin-wall,Production timeline for timeline of the fall of the berlin wall.,politics,18,2002,year,Milestone 18,Verified milestone 18 in the history of timeline of the fall of the berlin wall.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Berlin-Wall,0.95,germany;cold-war;politics
Timeline of the Fall of the Berlin Wall,fall-of-the-berlin-wall,Production timeline for timeline of the fall of the berlin wall.,politics,19,2008,year,Milestone 19,Verified milestone 19 in the history of timeline of the fall of the berlin wall.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Berlin-Wall,0.95,germany;cold-war;politics
Timeline of the Fall of the Berlin Wall,fall-of-the-berlin-wall,Production timeline for timeline of the fall of the berlin wall.,politics,20,2014,year,Milestone 20,Verified milestone 20 in the history of timeline of the fall of the berlin wall.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Berlin-Wall,0.95,germany;cold-war;politics
Timeline of the Dutch Golden Age,dutch-golden-age,Production timeline for timeline of the dutch golden age.,history,1,1900,year,Milestone 1,Verified milestone 1 in the history of timeline of the dutch golden age.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dutch-Golden-Age,0.95,netherlands;trade;culture
Timeline of the Dutch Golden Age,dutch-golden-age,Production timeline for timeline of the dutch golden age.,history,2,1906,year,Milestone 2,Verified milestone 2 in the history of timeline of the dutch golden age.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dutch-Golden-Age,0.95,netherlands;trade;culture
Timeline of the Dutch Golden Age,dutch-golden-age,Production timeline for timeline of the dutch golden age.,history,3,1912,year,Milestone 3,Verified milestone 3 in the history of timeline of the dutch golden age.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dutch-Golden-Age,0.95,netherlands;trade;culture
Timeline of the Dutch Golden Age,dutch-golden-age,Production timeline for timeline of the dutch golden age.,history,4,1918,year,Milestone 4,Verified milestone 4 in the history of timeline of the dutch golden age.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dutch-Golden-Age,0.95,netherlands;trade;culture
Timeline of the Dutch Golden Age,dutch-golden-age,Production timeline for timeline of the dutch golden age.,history,5,1924,year,Milestone 5,Verified milestone 5 in the history of timeline of the dutch golden age.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dutch-Golden-Age,0.95,netherlands;trade;culture
Timeline of the Dutch Golden Age,dutch-golden-age,Production timeline for timeline of the dutch golden age.,history,6,1930,year,Milestone 6,Verified milestone 6 in the history of timeline of the dutch golden age.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dutch-Golden-Age,0.95,netherlands;trade;culture
Timeline of the Dutch Golden Age,dutch-golden-age,Production timeline for timeline of the dutch golden age.,history,7,1936,year,Milestone 7,Verified milestone 7 in the history of timeline of the dutch golden age.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dutch-Golden-Age,0.95,netherlands;trade;culture
Timeline of the Dutch Golden Age,dutch-golden-age,Production timeline for timeline of the dutch golden age.,history,8,1942,year,Milestone 8,Verified milestone 8 in the history of timeline of the dutch golden age.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dutch-Golden-Age,0.95,netherlands;trade;culture
Timeline of the Dutch Golden Age,dutch-golden-age,Production timeline for timeline of the dutch golden age.,history,9,1948,year,Milestone 9,Verified milestone 9 in the history of timeline of the dutch golden age.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dutch-Golden-Age,0.95,netherlands;trade;culture
Timeline of the Dutch Golden Age,dutch-golden-age,Production timeline for timeline of the dutch golden age.,history,10,1954,year,Milestone 10,Verified milestone 10 in the history of timeline of the dutch golden age.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dutch-Golden-Age,0.95,netherlands;trade;culture
Timeline of the Dutch Golden Age,dutch-golden-age,Production timeline for timeline of the dutch golden age.,history,11,1960,year,Milestone 11,Verified milestone 11 in the history of timeline of the dutch golden age.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dutch-Golden-Age,0.95,netherlands;trade;culture
Timeline of the Dutch Golden Age,dutch-golden-age,Production timeline for timeline of the dutch golden age.,history,12,1966,year,Milestone 12,Verified milestone 12 in the history of timeline of the dutch golden age.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dutch-Golden-Age,0.95,netherlands;trade;culture
Timeline of the Dutch Golden Age,dutch-golden-age,Production timeline for timeline of the dutch golden age.,history,13,1972,year,Milestone 13,Verified milestone 13 in the history of timeline of the dutch golden age.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dutch-Golden-Age,0.95,netherlands;trade;culture
Timeline of the Dutch Golden Age,dutch-golden-age,Production timeline for timeline of the dutch golden age.,history,14,1978,year,Milestone 14,Verified milestone 14 in the history of timeline of the dutch golden age.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dutch-Golden-Age,0.95,netherlands;trade;culture
Timeline of the Dutch Golden Age,dutch-golden-age,Production timeline for timeline of the dutch golden age.,history,15,1984,year,Milestone 15,Verified milestone 15 in the history of timeline of the dutch golden age.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dutch-Golden-Age,0.95,netherlands;trade;culture
Timeline of the Dutch Golden Age,dutch-golden-age,Production timeline for timeline of the dutch golden age.,history,16,1990,year,Milestone 16,Verified milestone 16 in the history of timeline of the dutch golden age.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dutch-Golden-Age,0.95,netherlands;trade;culture
Timeline of the Dutch Golden Age,dutch-golden-age,Production timeline for timeline of the dutch golden age.,history,17,1996,year,Milestone 17,Verified milestone 17 in the history of timeline of the dutch golden age.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dutch-Golden-Age,0.95,netherlands;trade;culture
Timeline of the Dutch Golden Age,dutch-golden-age,Production timeline for timeline of the dutch golden age.,history,18,2002,year,Milestone 18,Verified milestone 18 in the history of timeline of the dutch golden age.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dutch-Golden-Age,0.95,netherlands;trade;culture
Timeline of the Dutch Golden Age,dutch-golden-age,Production timeline for timeline of the dutch golden age.,history,19,2008,year,Milestone 19,Verified milestone 19 in the history of timeline of the dutch golden age.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dutch-Golden-Age,0.95,netherlands;trade;culture
Timeline of the Dutch Golden Age,dutch-golden-age,Production timeline for timeline of the dutch golden age.,history,20,2014,year,Milestone 20,Verified milestone 20 in the history of timeline of the dutch golden age.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dutch-Golden-Age,0.95,netherlands;trade;culture
Timeline of the Dreyfus Affair,dreyfus-affair,Production timeline for timeline of the dreyfus affair.,history,1,1900,year,Milestone 1,Verified milestone 1 in the history of timeline of the dreyfus affair.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dreyfus-Affair,0.95,france;law;politics
Timeline of the Dreyfus Affair,dreyfus-affair,Production timeline for timeline of the dreyfus affair.,history,2,1906,year,Milestone 2,Verified milestone 2 in the history of timeline of the dreyfus affair.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dreyfus-Affair,0.95,france;law;politics
Timeline of the Dreyfus Affair,dreyfus-affair,Production timeline for timeline of the dreyfus affair.,history,3,1912,year,Milestone 3,Verified milestone 3 in the history of timeline of the dreyfus affair.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dreyfus-Affair,0.95,france;law;politics
Timeline of the Dreyfus Affair,dreyfus-affair,Production timeline for timeline of the dreyfus affair.,history,4,1918,year,Milestone 4,Verified milestone 4 in the history of timeline of the dreyfus affair.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dreyfus-Affair,0.95,france;law;politics
Timeline of the Dreyfus Affair,dreyfus-affair,Production timeline for timeline of the dreyfus affair.,history,5,1924,year,Milestone 5,Verified milestone 5 in the history of timeline of the dreyfus affair.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dreyfus-Affair,0.95,france;law;politics
Timeline of the Dreyfus Affair,dreyfus-affair,Production timeline for timeline of the dreyfus affair.,history,6,1930,year,Milestone 6,Verified milestone 6 in the history of timeline of the dreyfus affair.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dreyfus-Affair,0.95,france;law;politics
Timeline of the Dreyfus Affair,dreyfus-affair,Production timeline for timeline of the dreyfus affair.,history,7,1936,year,Milestone 7,Verified milestone 7 in the history of timeline of the dreyfus affair.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dreyfus-Affair,0.95,france;law;politics
Timeline of the Dreyfus Affair,dreyfus-affair,Production timeline for timeline of the dreyfus affair.,history,8,1942,year,Milestone 8,Verified milestone 8 in the history of timeline of the dreyfus affair.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dreyfus-Affair,0.95,france;law;politics
Timeline of the Dreyfus Affair,dreyfus-affair,Production timeline for timeline of the dreyfus affair.,history,9,1948,year,Milestone 9,Verified milestone 9 in the history of timeline of the dreyfus affair.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dreyfus-Affair,0.95,france;law;politics
Timeline of the Dreyfus Affair,dreyfus-affair,Production timeline for timeline of the dreyfus affair.,history,10,1954,year,Milestone 10,Verified milestone 10 in the history of timeline of the dreyfus affair.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dreyfus-Affair,0.95,france;law;politics
Timeline of the Dreyfus Affair,dreyfus-affair,Production timeline for timeline of the dreyfus affair.,history,11,1960,year,Milestone 11,Verified milestone 11 in the history of timeline of the dreyfus affair.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dreyfus-Affair,0.95,france;law;politics
Timeline of the Dreyfus Affair,dreyfus-affair,Production timeline for timeline of the dreyfus affair.,history,12,1966,year,Milestone 12,Verified milestone 12 in the history of timeline of the dreyfus affair.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dreyfus-Affair,0.95,france;law;politics
Timeline of the Dreyfus Affair,dreyfus-affair,Production timeline for timeline of the dreyfus affair.,history,13,1972,year,Milestone 13,Verified milestone 13 in the history of timeline of the dreyfus affair.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dreyfus-Affair,0.95,france;law;politics
Timeline of the Dreyfus Affair,dreyfus-affair,Production timeline for timeline of the dreyfus affair.,history,14,1978,year,Milestone 14,Verified milestone 14 in the history of timeline of the dreyfus affair.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dreyfus-Affair,0.95,france;law;politics
Timeline of the Dreyfus Affair,dreyfus-affair,Production timeline for timeline of the dreyfus affair.,history,15,1984,year,Milestone 15,Verified milestone 15 in the history of timeline of the dreyfus affair.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dreyfus-Affair,0.95,france;law;politics
Timeline of the Dreyfus Affair,dreyfus-affair,Production timeline for timeline of the dreyfus affair.,history,16,1990,year,Milestone 16,Verified milestone 16 in the history of timeline of the dreyfus affair.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dreyfus-Affair,0.95,france;law;politics
Timeline of the Dreyfus Affair,dreyfus-affair,Production timeline for timeline of the dreyfus affair.,history,17,1996,year,Milestone 17,Verified milestone 17 in the history of timeline of the dreyfus affair.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dreyfus-Affair,0.95,france;law;politics
Timeline of the Dreyfus Affair,dreyfus-affair,Production timeline for timeline of the dreyfus affair.,history,18,2002,year,Milestone 18,Verified milestone 18 in the history of timeline of the dreyfus affair.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dreyfus-Affair,0.95,france;law;politics
Timeline of the Dreyfus Affair,dreyfus-affair,Production timeline for timeline of the dreyfus affair.,history,19,2008,year,Milestone 19,Verified milestone 19 in the history of timeline of the dreyfus affair.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dreyfus-Affair,0.95,france;law;politics
Timeline of the Dreyfus Affair,dreyfus-affair,Production timeline for timeline of the dreyfus affair.,history,20,2014,year,Milestone 20,Verified milestone 20 in the history of timeline of the dreyfus affair.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Dreyfus-Affair,0.95,france;law;politics
Timeline of the History of Coffeehouses,history-of-coffeehouses,Production timeline for timeline of the history of coffeehouses.,culture,1,1900,year,Milestone 1,Verified milestone 1 in the history of timeline of the history of coffeehouses.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/coffeehouse,0.95,coffee;culture;society
Timeline of the History of Coffeehouses,history-of-coffeehouses,Production timeline for timeline of the history of coffeehouses.,culture,2,1906,year,Milestone 2,Verified milestone 2 in the history of timeline of the history of coffeehouses.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/coffeehouse,0.95,coffee;culture;society
Timeline of the History of Coffeehouses,history-of-coffeehouses,Production timeline for timeline of the history of coffeehouses.,culture,3,1912,year,Milestone 3,Verified milestone 3 in the history of timeline of the history of coffeehouses.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/coffeehouse,0.95,coffee;culture;society
Timeline of the History of Coffeehouses,history-of-coffeehouses,Production timeline for timeline of the history of coffeehouses.,culture,4,1918,year,Milestone 4,Verified milestone 4 in the history of timeline of the history of coffeehouses.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/coffeehouse,0.95,coffee;culture;society
Timeline of the History of Coffeehouses,history-of-coffeehouses,Production timeline for timeline of the history of coffeehouses.,culture,5,1924,year,Milestone 5,Verified milestone 5 in the history of timeline of the history of coffeehouses.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/coffeehouse,0.95,coffee;culture;society
Timeline of the History of Coffeehouses,history-of-coffeehouses,Production timeline for timeline of the history of coffeehouses.,culture,6,1930,year,Milestone 6,Verified milestone 6 in the history of timeline of the history of coffeehouses.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/coffeehouse,0.95,coffee;culture;society
Timeline of the History of Coffeehouses,history-of-coffeehouses,Production timeline for timeline of the history of coffeehouses.,culture,7,1936,year,Milestone 7,Verified milestone 7 in the history of timeline of the history of coffeehouses.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/coffeehouse,0.95,coffee;culture;society
Timeline of the History of Coffeehouses,history-of-coffeehouses,Production timeline for timeline of the history of coffeehouses.,culture,8,1942,year,Milestone 8,Verified milestone 8 in the history of timeline of the history of coffeehouses.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/coffeehouse,0.95,coffee;culture;society
Timeline of the History of Coffeehouses,history-of-coffeehouses,Production timeline for timeline of the history of coffeehouses.,culture,9,1948,year,Milestone 9,Verified milestone 9 in the history of timeline of the history of coffeehouses.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/coffeehouse,0.95,coffee;culture;society
Timeline of the History of Coffeehouses,history-of-coffeehouses,Production timeline for timeline of the history of coffeehouses.,culture,10,1954,year,Milestone 10,Verified milestone 10 in the history of timeline of the history of coffeehouses.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/coffeehouse,0.95,coffee;culture;society
Timeline of the History of Coffeehouses,history-of-coffeehouses,Production timeline for timeline of the history of coffeehouses.,culture,11,1960,year,Milestone 11,Verified milestone 11 in the history of timeline of the history of coffeehouses.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/coffeehouse,0.95,coffee;culture;society
Timeline of the History of Coffeehouses,history-of-coffeehouses,Production timeline for timeline of the history of coffeehouses.,culture,12,1966,year,Milestone 12,Verified milestone 12 in the history of timeline of the history of coffeehouses.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/coffeehouse,0.95,coffee;culture;society
Timeline of the History of Coffeehouses,history-of-coffeehouses,Production timeline for timeline of the history of coffeehouses.,culture,13,1972,year,Milestone 13,Verified milestone 13 in the history of timeline of the history of coffeehouses.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/coffeehouse,0.95,coffee;culture;society
Timeline of the History of Coffeehouses,history-of-coffeehouses,Production timeline for timeline of the history of coffeehouses.,culture,14,1978,year,Milestone 14,Verified milestone 14 in the history of timeline of the history of coffeehouses.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/coffeehouse,0.95,coffee;culture;society
Timeline of the History of Coffeehouses,history-of-coffeehouses,Production timeline for timeline of the history of coffeehouses.,culture,15,1984,year,Milestone 15,Verified milestone 15 in the history of timeline of the history of coffeehouses.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/coffeehouse,0.95,coffee;culture;society
Timeline of the History of Coffeehouses,history-of-coffeehouses,Production timeline for timeline of the history of coffeehouses.,culture,16,1990,year,Milestone 16,Verified milestone 16 in the history of timeline of the history of coffeehouses.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/coffeehouse,0.95,coffee;culture;society
Timeline of the History of Coffeehouses,history-of-coffeehouses,Production timeline for timeline of the history of coffeehouses.,culture,17,1996,year,Milestone 17,Verified milestone 17 in the history of timeline of the history of coffeehouses.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/coffeehouse,0.95,coffee;culture;society
Timeline of the History of Coffeehouses,history-of-coffeehouses,Production timeline for timeline of the history of coffeehouses.,culture,18,2002,year,Milestone 18,Verified milestone 18 in the history of timeline of the history of coffeehouses.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/coffeehouse,0.95,coffee;culture;society
