timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of the Space Race,timeline-of-the-space-race,Major milestones in the Cold War competition between the Soviet Union and the United States in space exploration.,science,15,1966-03-16,day,Gemini 8 completes first docking in orbit,Astronauts Neil Armstrong and David Scott carry out the first successful docking of two spacecraft in orbit.,5,Earth orbit,,Encyclopaedia Britannica,https://www.britannica.com/story/timeline-of-the-space-race,0.97,space;united-states;technology
Timeline of the Space Race,timeline-of-the-space-race,Major milestones in the Cold War competition between the Soviet Union and the United States in space exploration.,science,16,1967-01-27,day,Apollo 1 fire kills three astronauts,A launch-pad fire during a ground test kills the Apollo 1 crew and forces major NASA redesigns.,5,"Cape Kennedy, Florida, United States",,Encyclopaedia Britannica,https://www.britannica.com/story/timeline-of-the-space-race,0.97,space;apollo;united-states
Timeline of the Space Race,timeline-of-the-space-race,Major milestones in the Cold War competition between the Soviet Union and the United States in space exploration.,science,17,1968-12-24,day,Apollo 8 orbits the Moon,"Apollo 8 becomes the first crewed mission to leave Earth orbit, reach the Moon, and return safely.",5,Moon orbit,,Encyclopaedia Britannica,https://www.britannica.com/story/timeline-of-the-space-race,0.97,space;moon;united-states
Timeline of the Space Race,timeline-of-the-space-race,Major milestones in the Cold War competition between the Soviet Union and the United States in space exploration.,science,18,1969-07-20,day,Apollo 11 lands on the Moon,"Neil Armstrong and Buzz Aldrin land on the Moon, the defining achievement of the Space Race.",5,"Sea of Tranquility, Moon",,Encyclopaedia Britannica,https://www.britannica.com/story/timeline-of-the-space-race,0.97,space;moon;united-states
Timeline of the Space Race,timeline-of-the-space-race,Major milestones in the Cold War competition between the Soviet Union and the United States in space exploration.,science,19,1971-04-19,day,Salyut 1 becomes first space station,"The Soviet Union launches Salyut 1, the world’s first space station.",4,Earth orbit,,Encyclopaedia Britannica,https://www.britannica.com/story/timeline-of-the-space-race,0.97,space;space-stations;soviet-union
Timeline of the Space Race,timeline-of-the-space-race,Major milestones in the Cold War competition between the Soviet Union and the United States in space exploration.,science,20,1975-07-17,day,Apollo-Soyuz mission symbolizes détente,"American and Soviet crews dock in orbit during the Apollo-Soyuz Test Project, widely seen as the end of the Space Race era.",5,Earth orbit,,Encyclopaedia Britannica,https://www.britannica.com/story/timeline-of-the-space-race,0.97,space;diplomacy;cold-war
Timeline of the Scientific Revolution,timeline-of-the-scientific-revolution,Chronological milestones in the transformation of European natural philosophy into modern science during the 16th and 17th centuries.,science,1,1543,year,Copernicus publishes De revolutionibus,Nicolaus Copernicus publishes a heliocentric model that challenges the long-dominant geocentric cosmos.,5,"Nuremberg, Holy Roman Empire",,Encyclopaedia Britannica,https://www.britannica.com/science/Scientific-Revolution,0.97,science;astronomy;europe
Timeline of the Scientific Revolution,timeline-of-the-scientific-revolution,Chronological milestones in the transformation of European natural philosophy into modern science during the 16th and 17th centuries.,science,2,1543,year,Vesalius publishes De humani corporis fabrica,Andreas Vesalius advances anatomical study through direct observation and richly illustrated human dissection.,4,"Basel, Swiss Confederation",,Encyclopaedia Britannica,https://www.britannica.com/science/Scientific-Revolution,0.97,science;medicine;europe
Timeline of the Scientific Revolution,timeline-of-the-scientific-revolution,Chronological milestones in the transformation of European natural philosophy into modern science during the 16th and 17th centuries.,science,3,1572,year,Tycho Brahe observes a new star,Tycho Brahe’s observation of a supernova undermines the Aristotelian idea of an unchanging heavens.,4,"Scania, Denmark",,Encyclopaedia Britannica,https://www.britannica.com/science/Scientific-Revolution,0.97,science;astronomy;europe
Timeline of the Scientific Revolution,timeline-of-the-scientific-revolution,Chronological milestones in the transformation of European natural philosophy into modern science during the 16th and 17th centuries.,science,4,1582,year,Gregorian calendar reform is introduced,Pope Gregory XIII promulgates a new calendar based on more accurate astronomical calculation.,3,"Rome, Papal States",,Encyclopaedia Britannica,https://www.britannica.com/science/Scientific-Revolution,0.97,science;astronomy;religion
Timeline of the Scientific Revolution,timeline-of-the-scientific-revolution,Chronological milestones in the transformation of European natural philosophy into modern science during the 16th and 17th centuries.,science,5,1600,year,William Gilbert publishes De Magnete,Gilbert’s study of magnetism becomes a landmark in experimental natural philosophy.,4,"London, England",,Encyclopaedia Britannica,https://www.britannica.com/science/Scientific-Revolution,0.97,science;physics;experimentation
Timeline of the Scientific Revolution,timeline-of-the-scientific-revolution,Chronological milestones in the transformation of European natural philosophy into modern science during the 16th and 17th centuries.,science,6,1609,year,Kepler publishes Astronomia nova,Johannes Kepler proposes laws of planetary motion that replace circular perfection with elliptical orbits.,5,"Prague, Holy Roman Empire",,Encyclopaedia Britannica,https://www.britannica.com/science/Scientific-Revolution,0.97,science;astronomy;europe
Timeline of the Scientific Revolution,timeline-of-the-scientific-revolution,Chronological milestones in the transformation of European natural philosophy into modern science during the 16th and 17th centuries.,science,7,1610,year,Galileo publishes Sidereus Nuncius,"Galileo reports telescopic discoveries including Jupiter’s moons, strengthening the case for heliocentrism.",5,"Venice, Republic of Venice",,Encyclopaedia Britannica,https://www.britannica.com/science/Scientific-Revolution,0.97,science;astronomy;italy
Timeline of the Scientific Revolution,timeline-of-the-scientific-revolution,Chronological milestones in the transformation of European natural philosophy into modern science during the 16th and 17th centuries.,science,8,1620,year,Francis Bacon publishes Novum Organum,"Bacon argues for systematic observation and induction, influencing later scientific method.",4,"London, England",,Encyclopaedia Britannica,https://www.britannica.com/science/Scientific-Revolution,0.97,science;philosophy;experimentation
Timeline of the Scientific Revolution,timeline-of-the-scientific-revolution,Chronological milestones in the transformation of European natural philosophy into modern science during the 16th and 17th centuries.,science,9,1628,year,Harvey explains the circulation of blood,William Harvey’s De Motu Cordis redefines physiology by describing blood circulation and the heart’s pumping action.,5,"Frankfurt, Holy Roman Empire",,Encyclopaedia Britannica,https://www.britannica.com/science/Scientific-Revolution,0.97,science;medicine;biology
Timeline of the Scientific Revolution,timeline-of-the-scientific-revolution,Chronological milestones in the transformation of European natural philosophy into modern science during the 16th and 17th centuries.,science,10,1632,year,Galileo publishes Dialogue Concerning the Two Chief World Systems,Galileo’s dialogue forcefully compares Copernican and Ptolemaic cosmologies and intensifies conflict with church authorities.,5,"Florence, Grand Duchy of Tuscany",,Encyclopaedia Britannica,https://www.britannica.com/science/Scientific-Revolution,0.97,science;astronomy;italy
Timeline of the Scientific Revolution,timeline-of-the-scientific-revolution,Chronological milestones in the transformation of European natural philosophy into modern science during the 16th and 17th centuries.,science,11,1637,year,Descartes publishes Discourse on Method,"René Descartes links mathematics, rational inquiry, and natural philosophy in a text central to early modern science.",4,"Leiden, Dutch Republic",,Encyclopaedia Britannica,https://www.britannica.com/science/Scientific-Revolution,0.97,science;philosophy;mathematics
Timeline of the Scientific Revolution,timeline-of-the-scientific-revolution,Chronological milestones in the transformation of European natural philosophy into modern science during the 16th and 17th centuries.,science,12,1643,year,Torricelli invents the barometer,Evangelista Torricelli demonstrates atmospheric pressure with the mercury barometer.,4,"Florence, Grand Duchy of Tuscany",,Encyclopaedia Britannica,https://www.britannica.com/science/Scientific-Revolution,0.97,science;physics;instruments
Timeline of the Scientific Revolution,timeline-of-the-scientific-revolution,Chronological milestones in the transformation of European natural philosophy into modern science during the 16th and 17th centuries.,science,13,1655,year,Huygens identifies Titan,"Christiaan Huygens discovers Saturn’s moon Titan, illustrating the growing power of telescopic astronomy.",3,"The Hague, Dutch Republic",,Encyclopaedia Britannica,https://www.britannica.com/science/Scientific-Revolution,0.97,science;astronomy;netherlands
Timeline of the Scientific Revolution,timeline-of-the-scientific-revolution,Chronological milestones in the transformation of European natural philosophy into modern science during the 16th and 17th centuries.,science,14,1660,year,Royal Society is founded,The Royal Society of London becomes one of the leading institutions for organized scientific exchange.,5,"London, England",,Encyclopaedia Britannica,https://www.britannica.com/science/Scientific-Revolution,0.97,science;institutions;england
Timeline of the Scientific Revolution,timeline-of-the-scientific-revolution,Chronological milestones in the transformation of European natural philosophy into modern science during the 16th and 17th centuries.,science,15,1662,year,Boyle’s law is formulated,Robert Boyle establishes a quantitative relationship between the pressure and volume of gases.,4,"Oxford, England",,Encyclopaedia Britannica,https://www.britannica.com/science/Scientific-Revolution,0.97,science;chemistry;physics
Timeline of the Scientific Revolution,timeline-of-the-scientific-revolution,Chronological milestones in the transformation of European natural philosophy into modern science during the 16th and 17th centuries.,science,16,1665,year,Hooke publishes Micrographia,Robert Hooke’s richly illustrated microscopy book popularizes close observation and introduces the term cell.,4,"London, England",,Encyclopaedia Britannica,https://www.britannica.com/science/Scientific-Revolution,0.97,science;biology;instruments
Timeline of the Scientific Revolution,timeline-of-the-scientific-revolution,Chronological milestones in the transformation of European natural philosophy into modern science during the 16th and 17th centuries.,science,17,1666,year,French Academy of Sciences is founded,The Académie Royale des Sciences strengthens state-backed scientific research in France.,4,"Paris, France",,Encyclopaedia Britannica,https://www.britannica.com/science/Scientific-Revolution,0.97,science;institutions;france
Timeline of the Scientific Revolution,timeline-of-the-scientific-revolution,Chronological milestones in the transformation of European natural philosophy into modern science during the 16th and 17th centuries.,science,18,1676,year,Rømer estimates the speed of light,Ole Rømer uses astronomical observations to show that light travels at a finite speed.,4,"Paris, France",,Encyclopaedia Britannica,https://www.britannica.com/science/Scientific-Revolution,0.97,science;physics;astronomy
Timeline of the Scientific Revolution,timeline-of-the-scientific-revolution,Chronological milestones in the transformation of European natural philosophy into modern science during the 16th and 17th centuries.,science,19,1687,year,Newton publishes Principia,Isaac Newton unifies terrestrial and celestial mechanics in Philosophiae Naturalis Principia Mathematica.,5,"London, England",,Encyclopaedia Britannica,https://www.britannica.com/science/Scientific-Revolution,0.97,science;physics;mathematics
Timeline of the Scientific Revolution,timeline-of-the-scientific-revolution,Chronological milestones in the transformation of European natural philosophy into modern science during the 16th and 17th centuries.,science,20,1704,year,Newton publishes Opticks,Newton’s Opticks extends the revolution through experimental work on light and color.,4,"London, England",,Encyclopaedia Britannica,https://www.britannica.com/science/Scientific-Revolution,0.97,science;physics;optics
Timeline of the Crusades,timeline-of-the-crusades,"Major campaigns, turning points, and political settlements in the medieval Crusades to the eastern Mediterranean and related crusading movements.",war,1,1095-11,month,Pope Urban II calls for the First Crusade,"At the Council of Clermont, Pope Urban II urges western Christians to aid Byzantium and recover Jerusalem.",5,"Clermont, France",,Encyclopaedia Britannica,https://www.britannica.com/event/Crusades,0.97,crusades;religion;war
Timeline of the Crusades,timeline-of-the-crusades,"Major campaigns, turning points, and political settlements in the medieval Crusades to the eastern Mediterranean and related crusading movements.",war,2,1096,year,People’s Crusade marches east,"Unorganized popular forces depart for the Holy Land before the main princely armies, with disastrous results.",3,Europe and Anatolia,,Encyclopaedia Britannica,https://www.britannica.com/event/Crusades,0.97,crusades;religion;europe
Timeline of the Crusades,timeline-of-the-crusades,"Major campaigns, turning points, and political settlements in the medieval Crusades to the eastern Mediterranean and related crusading movements.",war,3,1097-06,month,Crusaders capture Nicaea,The First Crusade wins its first major success with the surrender of Nicaea.,4,"Nicaea, Anatolia",,Encyclopaedia Britannica,https://www.britannica.com/event/Crusades,0.97,crusades;war;anatolia
Timeline of the Crusades,timeline-of-the-crusades,"Major campaigns, turning points, and political settlements in the medieval Crusades to the eastern Mediterranean and related crusading movements.",war,4,1098-06,month,Antioch falls to the First Crusade,"After a long siege, crusader forces take Antioch and hold it against counterattack.",5,"Antioch, Syria",,Encyclopaedia Britannica,https://www.britannica.com/event/Crusades,0.97,crusades;war;levant
Timeline of the Crusades,timeline-of-the-crusades,"Major campaigns, turning points, and political settlements in the medieval Crusades to the eastern Mediterranean and related crusading movements.",war,5,1099-07-15,day,Jerusalem is captured,Crusader armies take Jerusalem and establish Latin Christian rule in the city.,5,Jerusalem,,Encyclopaedia Britannica,https://www.britannica.com/event/Crusades,0.97,crusades;jerusalem;war
Timeline of the Crusades,timeline-of-the-crusades,"Major campaigns, turning points, and political settlements in the medieval Crusades to the eastern Mediterranean and related crusading movements.",war,6,1100,year,Kingdom of Jerusalem is consolidated,The Latin Kingdom of Jerusalem emerges as the leading crusader state in the Levant.,4,Jerusalem,,Encyclopaedia Britannica,https://www.britannica.com/event/Crusades,0.97,crusades;states;levant
Timeline of the Crusades,timeline-of-the-crusades,"Major campaigns, turning points, and political settlements in the medieval Crusades to the eastern Mediterranean and related crusading movements.",war,7,1144,year,Edessa falls to Zengi,The loss of Edessa shocks Latin Christendom and prompts calls for a new crusade.,5,"Edessa, Upper Mesopotamia",,Encyclopaedia Britannica,https://www.britannica.com/event/Crusades,0.97,crusades;war;levant
Timeline of the Crusades,timeline-of-the-crusades,"Major campaigns, turning points, and political settlements in the medieval Crusades to the eastern Mediterranean and related crusading movements.",war,8,1147,year,Second Crusade begins,European rulers including Louis VII of France and Conrad III of Germany lead a new crusade eastward.,4,Europe and Anatolia,,Encyclopaedia Britannica,https://www.britannica.com/event/Crusades,0.97,crusades;war;europe
Timeline of the Crusades,timeline-of-the-crusades,"Major campaigns, turning points, and political settlements in the medieval Crusades to the eastern Mediterranean and related crusading movements.",war,9,1149,year,Second Crusade collapses,"The failure of the campaign, especially at Damascus, weakens crusader prestige.",4,"Damascus, Syria",,Encyclopaedia Britannica,https://www.britannica.com/event/Crusades,0.97,crusades;war;levant
Timeline of the Crusades,timeline-of-the-crusades,"Major campaigns, turning points, and political settlements in the medieval Crusades to the eastern Mediterranean and related crusading movements.",war,10,1187,year,Saladin retakes Jerusalem,"After the crusader defeat at Hattin, Saladin captures Jerusalem and transforms the political balance.",5,Jerusalem,,Encyclopaedia Britannica,https://www.britannica.com/event/Crusades,0.97,crusades;jerusalem;ayyubids
Timeline of the Crusades,timeline-of-the-crusades,"Major campaigns, turning points, and political settlements in the medieval Crusades to the eastern Mediterranean and related crusading movements.",war,11,1189,year,Third Crusade begins,"Richard I of England, Philip II of France, and Frederick I Barbarossa answer the loss of Jerusalem.",5,Europe and eastern Mediterranean,,Encyclopaedia Britannica,https://www.britannica.com/event/Crusades,0.97,crusades;war;europe
Timeline of the Crusades,timeline-of-the-crusades,"Major campaigns, turning points, and political settlements in the medieval Crusades to the eastern Mediterranean and related crusading movements.",war,12,1191,year,Acre is recovered by crusaders,"After a long siege, crusader forces retake Acre, securing a vital coastal base.",4,Acre,,Encyclopaedia Britannica,https://www.britannica.com/event/Crusades,0.97,crusades;war;levant
Timeline of the Crusades,timeline-of-the-crusades,"Major campaigns, turning points, and political settlements in the medieval Crusades to the eastern Mediterranean and related crusading movements.",war,13,1192,year,Treaty of Jaffa ends the Third Crusade,Richard I and Saladin agree to a settlement allowing Christian pilgrim access to Jerusalem while leaving the city under Muslim rule.,4,Jaffa,,Encyclopaedia Britannica,https://www.britannica.com/event/Crusades,0.97,crusades;diplomacy;levant
Timeline of the Crusades,timeline-of-the-crusades,"Major campaigns, turning points, and political settlements in the medieval Crusades to the eastern Mediterranean and related crusading movements.",war,14,1202,year,Fourth Crusade is launched,"A new crusade begins but is diverted by debt, politics, and Venetian interests.",4,Western Europe,,Encyclopaedia Britannica,https://www.britannica.com/event/Crusades,0.97,crusades;war;europe
Timeline of the Crusades,timeline-of-the-crusades,"Major campaigns, turning points, and political settlements in the medieval Crusades to the eastern Mediterranean and related crusading movements.",war,15,1204,year,Crusaders sack Constantinople,"The Fourth Crusade captures and sacks Constantinople, deepening the divide between Latin and Greek Christianity.",5,Constantinople,,Encyclopaedia Britannica,https://www.britannica.com/event/Crusades,0.97,crusades;byzantium;war
Timeline of the Crusades,timeline-of-the-crusades,"Major campaigns, turning points, and political settlements in the medieval Crusades to the eastern Mediterranean and related crusading movements.",war,16,1212,year,Children’s Crusade tradition emerges,A popular but ill-fated crusading movement enters European memory and legend.,2,Western Europe,,Encyclopaedia Britannica,https://www.britannica.com/event/Crusades,0.97,crusades;religion;europe
Timeline of the Crusades,timeline-of-the-crusades,"Major campaigns, turning points, and political settlements in the medieval Crusades to the eastern Mediterranean and related crusading movements.",war,17,1217,year,Fifth Crusade begins,"Crusader strategy shifts toward Egypt, seen as the key to control of Jerusalem.",3,Eastern Mediterranean,,Encyclopaedia Britannica,https://www.britannica.com/event/Crusades,0.97,crusades;war;egypt
Timeline of the Crusades,timeline-of-the-crusades,"Major campaigns, turning points, and political settlements in the medieval Crusades to the eastern Mediterranean and related crusading movements.",war,18,1229,year,Jerusalem is regained by treaty,Emperor Frederick II secures Jerusalem through negotiation rather than major battle during the Sixth Crusade.,4,Jerusalem,,Encyclopaedia Britannica,https://www.britannica.com/event/Crusades,0.97,crusades;diplomacy;jerusalem
Timeline of the Crusades,timeline-of-the-crusades,"Major campaigns, turning points, and political settlements in the medieval Crusades to the eastern Mediterranean and related crusading movements.",war,19,1244,year,Jerusalem is lost again,"Khwarazmian forces seize Jerusalem, ending the city’s brief restoration to crusader control.",4,Jerusalem,,Encyclopaedia Britannica,https://www.britannica.com/event/Crusades,0.97,crusades;war;jerusalem
Timeline of the Crusades,timeline-of-the-crusades,"Major campaigns, turning points, and political settlements in the medieval Crusades to the eastern Mediterranean and related crusading movements.",war,20,1291,year,Acre falls and the crusader era ends in the Levant,The Mamluk capture of Acre destroys the last major mainland crusader stronghold in the Holy Land.,5,Acre,,Encyclopaedia Britannica,https://www.britannica.com/event/Crusades,0.97,crusades;mamluks;levant
Timeline of the Great Depression,timeline-of-the-great-depression,"Key economic shocks, policy responses, and social turning points during the worldwide Great Depression.",finance,1,1929-10-24,day,Black Thursday hits Wall Street,Heavy selling on the New York Stock Exchange signals the beginning of the stock market crash.,5,"New York City, United States",,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Depression,0.97,finance;united-states;markets
Timeline of the Great Depression,timeline-of-the-great-depression,"Key economic shocks, policy responses, and social turning points during the worldwide Great Depression.",finance,2,1929-10-29,day,Black Tuesday deepens the crash,"Panic selling intensifies, making October 29 the emblematic day of the market collapse.",5,"New York City, United States",,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Depression,0.97,finance;markets;united-states
Timeline of the Great Depression,timeline-of-the-great-depression,"Key economic shocks, policy responses, and social turning points during the worldwide Great Depression.",finance,3,1930-06-17,day,Smoot-Hawley Tariff Act becomes law,"The United States sharply raises tariffs, worsening international trade tensions during the downturn.",4,"Washington, D.C., United States",,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Depression,0.97,finance;trade;united-states
Timeline of the Great Depression,timeline-of-the-great-depression,"Key economic shocks, policy responses, and social turning points during the worldwide Great Depression.",finance,4,1930-12,month,Bank of United States fails,The collapse of a major New York bank becomes a symbol of the banking crisis.,4,"New York City, United States",,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Depression,0.97,finance;banking;united-states
Timeline of the Great Depression,timeline-of-the-great-depression,"Key economic shocks, policy responses, and social turning points during the worldwide Great Depression.",finance,5,1931-05,month,Credit-Anstalt collapses,The failure of Austria’s Credit-Anstalt accelerates financial panic in Europe.,4,"Vienna, Austria",,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Depression,0.97,finance;europe;banking
Timeline of the Great Depression,timeline-of-the-great-depression,"Key economic shocks, policy responses, and social turning points during the worldwide Great Depression.",finance,6,1931-09,month,Britain leaves the gold standard,"Britain suspends gold convertibility, marking a major break in interwar monetary policy.",4,United Kingdom,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Depression,0.97,finance;monetary-policy;britain
Timeline of the Great Depression,timeline-of-the-great-depression,"Key economic shocks, policy responses, and social turning points during the worldwide Great Depression.",finance,7,1932-07,month,Bonus Army is dispersed,"U.S. veterans demanding early bonus payments are forcibly removed from Washington, exposing social distress.",3,"Washington, D.C., United States",,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Depression,0.97,finance;protest;united-states
Timeline of the Great Depression,timeline-of-the-great-depression,"Key economic shocks, policy responses, and social turning points during the worldwide Great Depression.",finance,8,1932-11-08,day,Franklin D. Roosevelt is elected president,Roosevelt’s election opens the way for a more activist federal response to the Depression.,4,United States,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Depression,0.97,finance;politics;united-states
Timeline of the Great Depression,timeline-of-the-great-depression,"Key economic shocks, policy responses, and social turning points during the worldwide Great Depression.",finance,9,1933-03-04,day,Roosevelt takes office,Franklin D. Roosevelt begins his presidency with promises of bold experimentation against the economic crisis.,4,"Washington, D.C., United States",,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Depression,0.97,finance;politics;united-states
Timeline of the Great Depression,timeline-of-the-great-depression,"Key economic shocks, policy responses, and social turning points during the worldwide Great Depression.",finance,10,1933-03-06,day,National bank holiday is declared,Roosevelt temporarily closes U.S. banks to halt runs and stabilize the financial system.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Depression,0.97,finance;banking;united-states
Timeline of the Great Depression,timeline-of-the-great-depression,"Key economic shocks, policy responses, and social turning points during the worldwide Great Depression.",finance,11,1933-03-31,day,Civilian Conservation Corps is created,The CCC becomes one of the first major New Deal relief and employment programs.,4,United States,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Depression,0.97,finance;new-deal;united-states
Timeline of the Great Depression,timeline-of-the-great-depression,"Key economic shocks, policy responses, and social turning points during the worldwide Great Depression.",finance,12,1933-06-16,day,Glass-Steagall Act is enacted,Banking reform creates federal deposit insurance and separates commercial from investment banking.,5,"Washington, D.C., United States",,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Depression,0.97,finance;banking;new-deal
Timeline of the Great Depression,timeline-of-the-great-depression,"Key economic shocks, policy responses, and social turning points during the worldwide Great Depression.",finance,13,1933-06-16,day,National Industrial Recovery Act becomes law,"The NIRA attempts industrial recovery through codes, public works, and labor provisions.",4,"Washington, D.C., United States",,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Depression,0.97,finance;new-deal;labor
Timeline of the Great Depression,timeline-of-the-great-depression,"Key economic shocks, policy responses, and social turning points during the worldwide Great Depression.",finance,14,1934,year,Dust Bowl conditions worsen,Ecological disaster and drought intensify economic hardship across the Great Plains.,4,"Great Plains, United States",,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Depression,0.97,finance;environment;united-states
Timeline of the Great Depression,timeline-of-the-great-depression,"Key economic shocks, policy responses, and social turning points during the worldwide Great Depression.",finance,15,1935-04-08,day,Works Progress Administration is created,The WPA expands federal job creation on an enormous scale.,4,United States,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Depression,0.97,finance;new-deal;labor
