timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of Ancient Egypt,timeline-of-ancient-egypt,"Major political, cultural, and imperial milestones in ancient Egyptian history from unification to the Arab conquest.",history,11,1332 BCE,year,Tutankhamun takes the throne,Tutankhamun's reign follows the Amarna period and later becomes famous through his tomb.,3,Egypt,,Britannica,https://www.britannica.com/biography/Tutankhamen,0.95,egypt;monarchy
Timeline of Ancient Egypt,timeline-of-ancient-egypt,"Major political, cultural, and imperial milestones in ancient Egyptian history from unification to the Arab conquest.",history,12,1279 BCE,year,Ramesses II begins his reign,Ramesses II becomes one of ancient Egypt's most powerful and celebrated rulers.,4,Egypt,,Britannica,https://www.britannica.com/biography/Ramses-II-king-of-Egypt,0.95,egypt;monarchy
Timeline of Ancient Egypt,timeline-of-ancient-egypt,"Major political, cultural, and imperial milestones in ancient Egyptian history from unification to the Arab conquest.",history,13,1274 BCE,year,Battle of Kadesh is fought,Egypt and the Hittites clash at Kadesh in one of the best documented battles of the ancient world.,4,"Kadesh, Syria",,Britannica,https://www.britannica.com/event/Battle-of-Kadesh,0.95,war;egypt
Timeline of Ancient Egypt,timeline-of-ancient-egypt,"Major political, cultural, and imperial milestones in ancient Egyptian history from unification to the Arab conquest.",history,14,1258 BCE,year,Egypt and the Hittites conclude a peace treaty,The treaty after Kadesh becomes one of the earliest known international peace agreements.,4,Near East,,Britannica,https://www.britannica.com/event/Egyptian-Hittite-peace-treaty,0.95,diplomacy;egypt
Timeline of Ancient Egypt,timeline-of-ancient-egypt,"Major political, cultural, and imperial milestones in ancient Egyptian history from unification to the Arab conquest.",history,15,c. 1070 BCE,approximate,New Kingdom ends,Imperial Egypt declines and the Third Intermediate Period begins.,4,Egypt,,Britannica,https://www.britannica.com/place/ancient-Egypt,0.95,egypt;decline
Timeline of Ancient Egypt,timeline-of-ancient-egypt,"Major political, cultural, and imperial milestones in ancient Egyptian history from unification to the Arab conquest.",history,16,664 BCE,year,Saite period begins,Native rulers of the 26th dynasty restore a measure of Egyptian power and cultural revival.,3,Egypt,,Britannica,https://www.britannica.com/topic/list-of-dynasties-of-ancient-Egypt,0.95,egypt;dynasty
Timeline of Ancient Egypt,timeline-of-ancient-egypt,"Major political, cultural, and imperial milestones in ancient Egyptian history from unification to the Arab conquest.",history,17,525 BCE,year,Persia conquers Egypt,Cambyses II defeats Egypt and incorporates it into the Achaemenian Empire.,5,Egypt,,Britannica,https://www.britannica.com/place/ancient-Egypt,0.95,empire;conquest
Timeline of Ancient Egypt,timeline-of-ancient-egypt,"Major political, cultural, and imperial milestones in ancient Egyptian history from unification to the Arab conquest.",history,18,332 BCE,year,Alexander the Great enters Egypt,Alexander's conquest ends Persian rule and begins the Hellenistic era in Egypt.,5,Egypt,,Britannica,https://www.britannica.com/place/ancient-Egypt,0.95,empire;conquest
Timeline of Ancient Egypt,timeline-of-ancient-egypt,"Major political, cultural, and imperial milestones in ancient Egyptian history from unification to the Arab conquest.",history,19,305 BCE,year,Ptolemaic dynasty is established,Ptolemy I founds a Macedonian ruling house that governs Egypt for nearly three centuries.,4,Egypt,,Britannica,https://www.britannica.com/topic/Ptolemaic-dynasty,0.95,dynasty;egypt
Timeline of Ancient Egypt,timeline-of-ancient-egypt,"Major political, cultural, and imperial milestones in ancient Egyptian history from unification to the Arab conquest.",history,20,30 BCE,year,Rome annexes Egypt,"After the defeat of Cleopatra VII and Mark Antony, Egypt becomes a Roman province.",5,"Alexandria, Egypt",,Britannica,https://www.britannica.com/biography/Cleopatra-queen-of-Egypt,0.95,rome;egypt
Timeline of Ancient Egypt,timeline-of-ancient-egypt,"Major political, cultural, and imperial milestones in ancient Egyptian history from unification to the Arab conquest.",history,21,642 CE,year,Arab forces complete the conquest of Egypt,The Arab conquest ends the ancient Mediterranean succession of rule in Egypt.,5,Egypt,,Britannica,https://www.britannica.com/place/ancient-Egypt,0.95,conquest;egypt
Timeline of the Roman Republic,timeline-of-the-roman-republic,"Key constitutional, military, and political milestones in the history of the Roman Republic from its founding to its transformation into the Roman Empire.",history,1,509 BCE,year,Roman monarchy is overthrown,"Rome replaces kingship with republican magistracies, beginning the Roman Republic.",5,"Rome, Italy",,Britannica,https://www.britannica.com/place/Roman-Republic,0.95,rome;republic
Timeline of the Roman Republic,timeline-of-the-roman-republic,"Key constitutional, military, and political milestones in the history of the Roman Republic from its founding to its transformation into the Roman Empire.",history,2,494 BCE,year,First secession of the plebs,"Plebeians withdraw from Rome in protest, leading to the creation of the tribunate.",4,"Rome, Italy",,Britannica,https://www.britannica.com/place/ancient-Rome/Early-centuries-of-the-Roman-Republic,0.95,rome;politics
Timeline of the Roman Republic,timeline-of-the-roman-republic,"Key constitutional, military, and political milestones in the history of the Roman Republic from its founding to its transformation into the Roman Empire.",history,3,451 BCE,year,Twelve Tables are issued,Rome's first written legal code is drafted and publicly displayed.,5,"Rome, Italy",,Britannica,https://www.britannica.com/topic/Twelve-Tables,0.95,law;rome
Timeline of the Roman Republic,timeline-of-the-roman-republic,"Key constitutional, military, and political milestones in the history of the Roman Republic from its founding to its transformation into the Roman Empire.",history,4,390 BCE,year,Gauls sack Rome,"A Gallic force captures Rome, leaving a lasting mark on Roman memory and military policy.",4,"Rome, Italy",,Britannica,https://www.britannica.com/place/ancient-Rome/Early-centuries-of-the-Roman-Republic,0.95,war;rome
Timeline of the Roman Republic,timeline-of-the-roman-republic,"Key constitutional, military, and political milestones in the history of the Roman Republic from its founding to its transformation into the Roman Empire.",history,5,367 BCE,year,Licinian-Sextian reforms pass,The reforms open the consulship to plebeians and reshape republican politics.,3,"Rome, Italy",,Britannica,https://www.britannica.com/place/ancient-Rome/Early-centuries-of-the-Roman-Republic,0.95,law;republic
Timeline of the Roman Republic,timeline-of-the-roman-republic,"Key constitutional, military, and political milestones in the history of the Roman Republic from its founding to its transformation into the Roman Empire.",history,6,287 BCE,year,Lex Hortensia is enacted,Resolutions of the plebeian assembly gain the force of law for all Romans.,4,"Rome, Italy",,Britannica,https://www.britannica.com/place/ancient-Rome/Early-centuries-of-the-Roman-Republic,0.95,law;rome
Timeline of the Roman Republic,timeline-of-the-roman-republic,"Key constitutional, military, and political milestones in the history of the Roman Republic from its founding to its transformation into the Roman Empire.",history,7,264 BCE,year,First Punic War begins,Rome enters a long struggle with Carthage for power in the western Mediterranean.,4,Mediterranean,,Britannica,https://www.britannica.com/event/Punic-Wars,0.95,war;rome
Timeline of the Roman Republic,timeline-of-the-roman-republic,"Key constitutional, military, and political milestones in the history of the Roman Republic from its founding to its transformation into the Roman Empire.",history,8,218 BCE,year,Second Punic War begins,Hannibal's invasion of Italy produces one of Rome's gravest crises.,5,Mediterranean,,Britannica,https://www.britannica.com/event/Punic-Wars,0.95,war;rome
Timeline of the Roman Republic,timeline-of-the-roman-republic,"Key constitutional, military, and political milestones in the history of the Roman Republic from its founding to its transformation into the Roman Empire.",history,9,202 BCE,year,Rome wins the Battle of Zama,Scipio Africanus defeats Hannibal and secures Roman victory in the Second Punic War.,5,"Zama, North Africa",,Britannica,https://www.britannica.com/event/Battle-of-Zama,0.95,war;rome
Timeline of the Roman Republic,timeline-of-the-roman-republic,"Key constitutional, military, and political milestones in the history of the Roman Republic from its founding to its transformation into the Roman Empire.",history,10,146 BCE,year,Carthage is destroyed,Rome destroys Carthage at the end of the Third Punic War and dominates the western Mediterranean.,5,"Carthage, Tunisia",,Britannica,https://www.britannica.com/event/Punic-Wars,0.95,war;empire
Timeline of the Roman Republic,timeline-of-the-roman-republic,"Key constitutional, military, and political milestones in the history of the Roman Republic from its founding to its transformation into the Roman Empire.",history,11,133 BCE,year,Tiberius Gracchus launches agrarian reform,His tribunate intensifies social conflict and inaugurates a turbulent reform era.,4,"Rome, Italy",,Britannica,https://www.britannica.com/biography/Tiberius-Sempronius-Gracchus,0.95,politics;reform
Timeline of the Roman Republic,timeline-of-the-roman-republic,"Key constitutional, military, and political milestones in the history of the Roman Republic from its founding to its transformation into the Roman Empire.",history,12,88 BCE,year,Sulla marches on Rome,Sulla's seizure of the city breaks republican norms and deepens civil conflict.,5,"Rome, Italy",,Britannica,https://www.britannica.com/biography/Lucius-Cornelius-Sulla,0.95,civil-war;rome
Timeline of the Roman Republic,timeline-of-the-roman-republic,"Key constitutional, military, and political milestones in the history of the Roman Republic from its founding to its transformation into the Roman Empire.",history,13,82 BCE,year,Sulla becomes dictator,Sulla uses dictatorship and proscriptions to reorder the Roman state.,4,"Rome, Italy",,Britannica,https://www.britannica.com/biography/Lucius-Cornelius-Sulla,0.95,dictatorship;rome
Timeline of the Roman Republic,timeline-of-the-roman-republic,"Key constitutional, military, and political milestones in the history of the Roman Republic from its founding to its transformation into the Roman Empire.",history,14,73 BCE,year,Spartacus revolt begins,A major slave uprising challenges Roman authority in Italy.,4,Italy,,Britannica,https://www.britannica.com/topic/Spartacus-leader-of-slave-revolt,0.95,revolt;rome
Timeline of the Roman Republic,timeline-of-the-roman-republic,"Key constitutional, military, and political milestones in the history of the Roman Republic from its founding to its transformation into the Roman Empire.",history,15,60 BCE,year,First Triumvirate is formed,"Caesar, Pompey, and Crassus build an informal political alliance to dominate Roman politics.",4,"Rome, Italy",,Britannica,https://www.britannica.com/topic/First-Triumvirate,0.95,politics;rome
Timeline of the Roman Republic,timeline-of-the-roman-republic,"Key constitutional, military, and political milestones in the history of the Roman Republic from its founding to its transformation into the Roman Empire.",history,16,49 BCE,year,Caesar crosses the Rubicon,Caesar's advance into Italy triggers a new civil war.,5,"Rubicon, Italy",,Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,civil-war;rome
Timeline of the Roman Republic,timeline-of-the-roman-republic,"Key constitutional, military, and political milestones in the history of the Roman Republic from its founding to its transformation into the Roman Empire.",history,17,48 BCE,year,Caesar wins at Pharsalus,Caesar defeats Pompey in the decisive battle of the civil war.,4,"Pharsalus, Greece",,Britannica,https://www.britannica.com/event/Battle-of-Pharsalus,0.95,war;rome
Timeline of the Roman Republic,timeline-of-the-roman-republic,"Key constitutional, military, and political milestones in the history of the Roman Republic from its founding to its transformation into the Roman Empire.",history,18,44 BCE-03-15,day,Julius Caesar is assassinated,Caesar is killed on the Ides of March by senators who claim to defend the republic.,5,"Rome, Italy",,Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,assassination;rome
Timeline of the Roman Republic,timeline-of-the-roman-republic,"Key constitutional, military, and political milestones in the history of the Roman Republic from its founding to its transformation into the Roman Empire.",history,19,43 BCE,year,Second Triumvirate is established,"Octavian, Antony, and Lepidus receive legal authority to restore order and pursue enemies.",4,"Rome, Italy",,Britannica,https://www.britannica.com/topic/Second-Triumvirate,0.95,politics;rome
Timeline of the Roman Republic,timeline-of-the-roman-republic,"Key constitutional, military, and political milestones in the history of the Roman Republic from its founding to its transformation into the Roman Empire.",history,20,31 BCE,year,Octavian wins the Battle of Actium,Octavian's naval victory over Antony and Cleopatra makes him the dominant Roman leader.,5,"Actium, Greece",,Britannica,https://www.britannica.com/event/Battle-of-Actium,0.95,war;rome
Timeline of the Roman Republic,timeline-of-the-roman-republic,"Key constitutional, military, and political milestones in the history of the Roman Republic from its founding to its transformation into the Roman Empire.",history,21,27 BCE,year,Augustan settlement ends the republic,"Octavian receives the title Augustus, inaugurating the Roman Empire.",5,"Rome, Italy",,Britannica,https://www.britannica.com/place/Roman-Republic,0.95,empire;rome
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,1,c. 1299 CE,approximate,Osman I founds the Ottoman polity,Osman I is traditionally associated with the founding of the Ottoman state in northwestern Anatolia.,5,Anatolia,,Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,ottoman;empire
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,2,1326 CE,year,Bursa is captured,Bursa becomes the first major Ottoman capital and an early center of expansion.,4,"Bursa, Turkey",,Britannica,https://www.britannica.com/place/Ottoman-Empire/Ottoman-institutions-in-the-14th-and-15th-centuries,0.95,ottoman;expansion
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,3,1354 CE,year,Ottomans secure Gallipoli,The seizure of Gallipoli gives the Ottomans a lasting foothold in Europe.,4,"Gallipoli, Turkey",,Britannica,https://www.britannica.com/place/Ottoman-Empire/Ottoman-institutions-in-the-14th-and-15th-centuries,0.95,ottoman;europe
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,4,1389 CE,year,Battle of Kosovo is fought,The battle strengthens Ottoman influence in the Balkans.,4,Kosovo,,Britannica,https://www.britannica.com/event/Battle-of-Kosovo-1389,0.95,war;ottoman
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,5,1402 CE,year,Bayezid I is defeated at Ankara,Timur's victory interrupts Ottoman expansion and triggers an interregnum.,5,"Ankara, Turkey",,Britannica,https://www.britannica.com/event/Battle-of-Ankara,0.95,war;ottoman
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,6,1413 CE,year,Mehmed I restores the empire,Mehmed I reunifies the Ottoman domains after the interregnum.,4,Ottoman Empire,,Britannica,https://www.britannica.com/place/Ottoman-Empire/Restoration-of-the-Ottoman-Empire-1402-81,0.95,ottoman;state
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,7,1453 CE-05-29,day,Constantinople falls to Mehmed II,The Ottoman conquest of Constantinople transforms the empire into a major imperial power.,5,Constantinople,,Britannica,https://www.britannica.com/event/Fall-of-Constantinople-1453,0.95,conquest;ottoman
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,8,1514 CE,year,Ottomans win the Battle of Chaldiran,Selim I defeats the Safavids and secures Ottoman eastern power.,4,"Chaldiran, Iran",,Britannica,https://www.britannica.com/event/Battle-of-Chaldiran,0.95,war;ottoman
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,9,1517 CE,year,Mamluk Sultanate is conquered,"Ottoman control expands into Syria, Egypt, and the holy cities of Islam.",5,"Cairo, Egypt",,Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,conquest;ottoman
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,10,1520 CE,year,Suleyman I begins his reign,Suleyman's accession opens the empire's classic age of power and law.,4,"Istanbul, Turkey",,Britannica,https://www.britannica.com/biography/Suleyman-I,0.95,ottoman;monarchy
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,11,1526 CE,year,Battle of Mohacs is won,The Ottoman victory destroys the medieval kingdom of Hungary.,5,"Mohacs, Hungary",,Britannica,https://www.britannica.com/event/Battle-of-Mohacs-1526,0.95,war;ottoman
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,12,1529 CE,year,First Ottoman siege of Vienna fails,The failed siege marks the limit of rapid Ottoman expansion into central Europe.,4,"Vienna, Austria",,Britannica,https://www.britannica.com/event/Sieges-of-Vienna,0.95,war;ottoman
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,13,1571 CE,year,Ottoman fleet is defeated at Lepanto,The Holy League's victory checks Ottoman naval dominance in the Mediterranean.,4,"Gulf of Patras, Greece",,Britannica,https://www.britannica.com/event/Battle-of-Lepanto,0.95,naval-war;ottoman
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,14,1683 CE,year,Second siege of Vienna fails,The defeat at Vienna becomes a turning point in Ottoman military retreat.,5,"Vienna, Austria",,Britannica,https://www.britannica.com/event/Sieges-of-Vienna,0.95,war;ottoman
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,15,1699 CE,year,Treaty of Karlowitz is signed,The treaty forces major territorial concessions and confirms Ottoman losses in Europe.,5,"Karlowitz, Serbia",,Britannica,https://www.britannica.com/event/Treaties-of-Karlowitz,0.95,diplomacy;ottoman
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,16,1774 CE,year,Treaty of Kucuk Kaynarca is signed,"Russia secures major advantages, highlighting Ottoman weakness.",4,"Kaynardzha, Bulgaria",,Britannica,https://www.britannica.com/event/Treaty-of-Kucuk-Kaynarca,0.95,diplomacy;ottoman
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,17,1839 CE,year,Tanzimat reforms begin,The Gulhane Edict launches a major program of administrative and legal reform.,5,"Istanbul, Turkey",,Britannica,https://www.britannica.com/event/Tanzimat,0.95,reform;ottoman
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,18,1856 CE,year,Reform Edict expands Tanzimat principles,The imperial reform decree promises broader legal equality for subjects.,4,"Istanbul, Turkey",,Britannica,https://www.britannica.com/event/Tanzimat,0.95,reform;law
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,19,1876 CE,year,First Ottoman constitution is promulgated,The empire briefly enters a constitutional era under pressure for reform.,4,"Istanbul, Turkey",,Britannica,https://www.britannica.com/event/Ottoman-Constitution-of-1876,0.95,constitution;ottoman
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,20,1908 CE,year,Young Turk Revolution restores the constitution,Constitutional government is revived and imperial politics are transformed.,5,Ottoman Empire,,Britannica,https://www.britannica.com/event/Young-Turk-Revolution,0.95,revolution;ottoman
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,21,1918 CE-10-30,day,Armistice of Mudros ends Ottoman participation in World War I,The armistice leaves the empire militarily defeated and subject to Allied occupation.,5,"Mudros, Greece",,Britannica,https://www.britannica.com/event/Armistice-of-Mudros,0.95,war;ottoman
Timeline of the Ottoman Empire,timeline-of-the-ottoman-empire,"Major dynastic, military, administrative, and diplomatic turning points in the history of the Ottoman Empire.",history,22,1922 CE-11-01,day,Ottoman sultanate is abolished,"The Grand National Assembly ends the sultanate, bringing the empire to a close.",5,"Ankara, Turkey",,Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,state;ottoman
Timeline of the Industrial Revolution,timeline-of-the-industrial-revolution,"Major technological, economic, and social milestones in the Industrial Revolution from early steam power to mass production.",technology,1,1712,year,Newcomen steam engine enters use,Thomas Newcomen's engine becomes an early practical source of steam power for pumping water.,4,Britain,,Britannica,https://www.britannica.com/technology/steam-engine,0.95,industry;steam
Timeline of the Industrial Revolution,timeline-of-the-industrial-revolution,"Major technological, economic, and social milestones in the Industrial Revolution from early steam power to mass production.",technology,2,1733,year,Flying shuttle is introduced,John Kay's flying shuttle accelerates weaving and reshapes textile production.,4,Britain,,Britannica,https://www.britannica.com/technology/flying-shuttle,0.95,textiles;industry
Timeline of the Industrial Revolution,timeline-of-the-industrial-revolution,"Major technological, economic, and social milestones in the Industrial Revolution from early steam power to mass production.",technology,3,1764,year,Spinning jenny is invented,James Hargreaves's machine greatly increases yarn output in textile manufacturing.,4,Britain,,Britannica,https://www.britannica.com/technology/spinning-jenny,0.95,textiles;industry
Timeline of the Industrial Revolution,timeline-of-the-industrial-revolution,"Major technological, economic, and social milestones in the Industrial Revolution from early steam power to mass production.",technology,4,1769,year,Watt patents improvements to the steam engine,James Watt's design helps make steam power far more efficient and versatile.,5,Britain,,Britannica,https://www.britannica.com/biography/James-Watt,0.95,steam;industry
Timeline of the Industrial Revolution,timeline-of-the-industrial-revolution,"Major technological, economic, and social milestones in the Industrial Revolution from early steam power to mass production.",technology,5,1779,year,Spinning mule is developed,Samuel Crompton combines earlier textile technologies into a powerful new spinning machine.,4,Britain,,Britannica,https://www.britannica.com/technology/spinning-mule,0.95,textiles;industry
Timeline of the Industrial Revolution,timeline-of-the-industrial-revolution,"Major technological, economic, and social milestones in the Industrial Revolution from early steam power to mass production.",technology,6,1785,year,Power loom is patented,Edmund Cartwright's loom furthers mechanization in the textile industry.,4,Britain,,Britannica,https://www.britannica.com/technology/power-loom,0.95,textiles;industry
Timeline of the Industrial Revolution,timeline-of-the-industrial-revolution,"Major technological, economic, and social milestones in the Industrial Revolution from early steam power to mass production.",technology,7,1793,year,Cotton gin is patented,Eli Whitney's cotton gin dramatically speeds cotton processing and expands raw cotton production.,4,United States,,Britannica,https://www.britannica.com/technology/cotton-gin,0.95,cotton;industry
Timeline of the Industrial Revolution,timeline-of-the-industrial-revolution,"Major technological, economic, and social milestones in the Industrial Revolution from early steam power to mass production.",technology,8,1804,year,Trevithick demonstrates a steam locomotive,A high-pressure steam locomotive shows the potential of rail transport.,4,Wales,,Britannica,https://www.britannica.com/technology/locomotive,0.95,railways;steam
Timeline of the Industrial Revolution,timeline-of-the-industrial-revolution,"Major technological, economic, and social milestones in the Industrial Revolution from early steam power to mass production.",technology,9,1825,year,Stockton and Darlington Railway opens,The railway becomes a landmark in the public use of steam-powered transport.,5,England,,Britannica,https://www.britannica.com/topic/Stockton-and-Darlington-Railway,0.95,railways;transport
Timeline of the Industrial Revolution,timeline-of-the-industrial-revolution,"Major technological, economic, and social milestones in the Industrial Revolution from early steam power to mass production.",technology,10,1830,year,Liverpool and Manchester Railway opens,The line demonstrates the commercial viability of intercity steam railways.,5,England,,Britannica,https://www.britannica.com/topic/Liverpool-and-Manchester-Railway,0.95,railways;transport
Timeline of the Industrial Revolution,timeline-of-the-industrial-revolution,"Major technological, economic, and social milestones in the Industrial Revolution from early steam power to mass production.",technology,11,1833,year,Factory Act regulates child labor,Britain passes major legislation to limit child labor in textile factories.,4,United Kingdom,,Britannica,https://www.britannica.com/event/Factory-Acts,0.95,labor;law
Timeline of the Industrial Revolution,timeline-of-the-industrial-revolution,"Major technological, economic, and social milestones in the Industrial Revolution from early steam power to mass production.",technology,12,1837,year,Electric telegraph is patented,The telegraph revolutionizes long-distance communication during industrialization.,4,United States,,Britannica,https://www.britannica.com/technology/telegraph,0.95,communication;technology
Timeline of the Industrial Revolution,timeline-of-the-industrial-revolution,"Major technological, economic, and social milestones in the Industrial Revolution from early steam power to mass production.",technology,13,1846,year,Sewing machine is patented,Mechanical sewing advances factory production in the garment industry.,3,United States,,Britannica,https://www.britannica.com/technology/sewing-machine,0.95,manufacturing;technology
Timeline of the Industrial Revolution,timeline-of-the-industrial-revolution,"Major technological, economic, and social milestones in the Industrial Revolution from early steam power to mass production.",technology,14,1856,year,Bessemer process is announced,Henry Bessemer's method lowers the cost of steel production.,5,United Kingdom,,Britannica,https://www.britannica.com/technology/Bessemer-process,0.95,steel;industry
