timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of DNA Sequencing,dna-sequencing,Major scientific and technological milestones in the history of DNA sequencing from early methods to high-throughput and long-read platforms.,science,15,2005,year,454 Life Sciences launches early next-generation sequencing,Massively parallel sequencing begins moving the field beyond Sanger-scale throughput.,5,United States,,PMC,https://pmc.ncbi.nlm.nih.gov/articles/PMC4727787/,0.95,genetics;technology
Timeline of DNA Sequencing,dna-sequencing,Major scientific and technological milestones in the history of DNA sequencing from early methods to high-throughput and long-read platforms.,science,16,2006,year,Solexa sequencing gains prominence,Short-read sequencing platforms rapidly expand the scale and falling cost of sequencing.,5,United Kingdom,,PMC,https://pmc.ncbi.nlm.nih.gov/articles/PMC4727787/,0.95,genetics;technology
Timeline of DNA Sequencing,dna-sequencing,Major scientific and technological milestones in the history of DNA sequencing from early methods to high-throughput and long-read platforms.,science,17,2011,year,Pacific Biosciences commercializes long-read sequencing,Single-molecule long reads open new possibilities for assembly and structural-variant analysis.,4,United States,,PMC,https://pmc.ncbi.nlm.nih.gov/articles/PMC4727787/,0.95,genetics;technology
Timeline of DNA Sequencing,dna-sequencing,Major scientific and technological milestones in the history of DNA sequencing from early methods to high-throughput and long-read platforms.,science,18,2014,year,Oxford Nanopore releases MinION to early users,Portable nanopore sequencing introduces a new model of real-time DNA analysis.,5,United Kingdom,,PMC,https://pmc.ncbi.nlm.nih.gov/articles/PMC4727787/,0.95,genetics;technology
Timeline of DNA Sequencing,dna-sequencing,Major scientific and technological milestones in the history of DNA sequencing from early methods to high-throughput and long-read platforms.,science,19,2020,year,Clinical and public-health sequencing expand during COVID-19,Genome sequencing becomes central to tracking viral transmission and variants.,4,International,,Nature Reviews Genetics,https://www.nature.com/articles/s41576-021-00379-3,0.98,genetics;health
Timeline of DNA Sequencing,dna-sequencing,Major scientific and technological milestones in the history of DNA sequencing from early methods to high-throughput and long-read platforms.,science,20,2022,year,Telomere-to-Telomere Consortium publishes complete human genome,Researchers release the first essentially gapless human genome sequence.,5,International,,Science,https://www.science.org/doi/10.1126/science.abj6987,0.98,genetics;genome
Timeline of UNICEF,unicef,"Major milestones in the creation, evolution, programs, advocacy, and global recognition of UNICEF.",society,1,1946-12-11,day,UNICEF is created,The United Nations establishes the United Nations International Children's Emergency Fund to aid children after World War II.,5,"New York, United States",,UNICEF,https://www.unicef.org/history,0.98,un;children
Timeline of UNICEF,unicef,"Major milestones in the creation, evolution, programs, advocacy, and global recognition of UNICEF.",society,2,1947,year,UNICEF begins emergency aid deliveries,"The organization starts providing food, clothing, and medical supplies to children in postwar Europe.",4,Europe,,UNICEF,https://www.unicef.org/history,0.98,un;humanitarianism
Timeline of UNICEF,unicef,"Major milestones in the creation, evolution, programs, advocacy, and global recognition of UNICEF.",society,3,1950,year,UNICEF expands beyond Europe,"The agency increasingly directs attention to children in Asia, the Middle East, and Latin America.",4,International,,UNICEF,https://www.unicef.org/history,0.98,un;humanitarianism
Timeline of UNICEF,unicef,"Major milestones in the creation, evolution, programs, advocacy, and global recognition of UNICEF.",society,4,1953,year,UNICEF becomes a permanent part of the UN system,The UN makes UNICEF a permanent organization and shortens its working name to UNICEF.,5,United Nations,,UNICEF,https://www.unicef.org/history,0.98,un;institution
Timeline of UNICEF,unicef,"Major milestones in the creation, evolution, programs, advocacy, and global recognition of UNICEF.",society,5,1954,year,Danny Kaye becomes a UNICEF goodwill ambassador,The entertainer's role helps popularize UNICEF's work globally.,3,International,,UNICEF,https://www.unicef.org/history,0.98,un;culture
Timeline of UNICEF,unicef,"Major milestones in the creation, evolution, programs, advocacy, and global recognition of UNICEF.",society,6,1961,year,UNICEF launches wide vaccine and disease-control support,The organization expands child-health campaigns in developing countries.,4,International,,UNICEF,https://www.unicef.org/history,0.98,un;health
Timeline of UNICEF,unicef,"Major milestones in the creation, evolution, programs, advocacy, and global recognition of UNICEF.",society,7,1965,year,UNICEF receives the Nobel Peace Prize,The Nobel Committee honors UNICEF for promoting peace and brotherhood among nations through aid to children.,5,"Oslo, Norway",,Nobel Prize,https://www.nobelprize.org/prizes/peace/1965/unicef/history/,0.97,un;peace
Timeline of UNICEF,unicef,"Major milestones in the creation, evolution, programs, advocacy, and global recognition of UNICEF.",society,8,1979,year,International Year of the Child raises UNICEF's profile,Global campaigns focus attention on children's rights and welfare.,4,International,,UNICEF,https://www.unicef.org/history,0.98,un;children
Timeline of UNICEF,unicef,"Major milestones in the creation, evolution, programs, advocacy, and global recognition of UNICEF.",society,9,1982,year,UNICEF promotes the child-survival revolution,Low-cost interventions such as immunization and oral rehydration become central to its strategy.,5,International,,UNICEF,https://www.unicef.org/history,0.98,un;health
Timeline of UNICEF,unicef,"Major milestones in the creation, evolution, programs, advocacy, and global recognition of UNICEF.",society,10,1987,year,The State of the World's Children report begins,UNICEF launches an influential annual publication on child well-being.,4,International,,UNICEF,https://www.unicef.org/history,0.98,un;publishing
Timeline of UNICEF,unicef,"Major milestones in the creation, evolution, programs, advocacy, and global recognition of UNICEF.",society,11,1989,year,Convention on the Rights of the Child is adopted,UNICEF becomes a leading advocate for the landmark children's-rights treaty.,5,United Nations,,UNICEF,https://www.unicef.org/history,0.98,un;rights
Timeline of UNICEF,unicef,"Major milestones in the creation, evolution, programs, advocacy, and global recognition of UNICEF.",society,12,1990,year,World Summit for Children is held,The summit helps make child survival and development a high-level international priority.,4,"New York, United States",,UNICEF,https://www.unicef.org/history,0.98,un;diplomacy
Timeline of UNICEF,unicef,"Major milestones in the creation, evolution, programs, advocacy, and global recognition of UNICEF.",society,13,1996,year,UNICEF prioritizes children in armed conflict,The agency deepens advocacy and programming around war's impact on children.,4,International,,UNICEF,https://www.unicef.org/history,0.98,un;war
Timeline of UNICEF,unicef,"Major milestones in the creation, evolution, programs, advocacy, and global recognition of UNICEF.",society,14,2000,year,UNICEF aligns with the Millennium Development Goals,"Its work becomes tied closely to global targets on health, education, and child survival.",4,International,,UNICEF,https://www.unicef.org/history,0.98,un;development
Timeline of UNICEF,unicef,"Major milestones in the creation, evolution, programs, advocacy, and global recognition of UNICEF.",society,15,2002,year,UN General Assembly Special Session on Children is held,UNICEF supports a major global review of commitments to children.,4,"New York, United States",,UNICEF,https://www.unicef.org/history,0.98,un;diplomacy
Timeline of UNICEF,unicef,"Major milestones in the creation, evolution, programs, advocacy, and global recognition of UNICEF.",society,16,2005,year,UNICEF intensifies emergency response capacity,The agency broadens work in conflict zones and natural disasters.,4,International,,UNICEF,https://www.unicef.org/history,0.98,un;humanitarianism
Timeline of UNICEF,unicef,"Major milestones in the creation, evolution, programs, advocacy, and global recognition of UNICEF.",society,17,2010,year,UNICEF expands digital and innovation work,New technology initiatives become a larger part of program delivery and research.,3,International,,UNICEF,https://www.unicef.org/history,0.98,un;innovation
Timeline of UNICEF,unicef,"Major milestones in the creation, evolution, programs, advocacy, and global recognition of UNICEF.",society,18,2015,year,UNICEF aligns with the Sustainable Development Goals,The organization links its mission to the broader 2030 Agenda.,4,International,,UNICEF,https://www.unicef.org/history,0.98,un;development
Timeline of UNICEF,unicef,"Major milestones in the creation, evolution, programs, advocacy, and global recognition of UNICEF.",society,19,2020,year,UNICEF responds to the COVID-19 pandemic,"The agency supports education continuity, vaccine delivery, and child protection during the global crisis.",5,International,,UNICEF,https://www.unicef.org/history,0.98,un;covid-19
Timeline of UNICEF,unicef,"Major milestones in the creation, evolution, programs, advocacy, and global recognition of UNICEF.",society,20,2021,year,UNICEF marks 75 years,The organization commemorates three quarters of a century of work for children worldwide.,4,International,,UNICEF,https://www.unicef.org/history,0.98,un;anniversary
Timeline of Wikipedia,wikipedia,"Major milestones in the creation, growth, governance, and global development of Wikipedia.",technology,1,2001-01-15,day,Wikipedia launches,"Wikipedia goes live as a free, collaboratively edited online encyclopedia created by Jimmy Wales and Larry Sanger.",5,Internet,,Encyclopaedia Britannica,https://www.britannica.com/topic/Wikipedia,0.93,internet;knowledge
Timeline of Wikipedia,wikipedia,"Major milestones in the creation, growth, governance, and global development of Wikipedia.",technology,2,2001-03,month,"Wikipedia reaches 100,000 words",The project passes an early content milestone as volunteer editing accelerates across the site.,3,Internet,,Meta-Wiki,https://meta.wikimedia.org/wiki/Wikipedia_milestones,0.95,internet;publishing
Timeline of Wikipedia,wikipedia,"Major milestones in the creation, growth, governance, and global development of Wikipedia.",technology,3,2001-05,month,Nupedia ends open submissions,"Wikipedia's rapid growth increasingly overshadows Nupedia, the more formal predecessor project.",3,Internet,,History of Wikipedia,https://en.wikipedia.org/wiki/History_of_Wikipedia,0.7,internet;publishing
Timeline of Wikipedia,wikipedia,"Major milestones in the creation, growth, governance, and global development of Wikipedia.",technology,4,2001-08,month,Wikipedia reaches 1 million words,The encyclopedia expands quickly in its first year through open collaborative editing.,3,Internet,,Meta-Wiki,https://meta.wikimedia.org/wiki/Wikipedia_milestones,0.95,internet;knowledge
Timeline of Wikipedia,wikipedia,"Major milestones in the creation, growth, governance, and global development of Wikipedia.",technology,5,2001-10,month,First major non-English editions expand,Wikipedia's multilingual editions begin establishing it as a global reference project.,4,Internet,,History of Wikipedia,https://en.wikipedia.org/wiki/History_of_Wikipedia,0.7,internet;language
Timeline of Wikipedia,wikipedia,"Major milestones in the creation, growth, governance, and global development of Wikipedia.",technology,6,2003-06-20,day,Wikimedia Foundation is incorporated,The nonprofit Wikimedia Foundation is created to support Wikipedia and related free-knowledge projects.,5,"St. Petersburg, Florida, United States",,Wikimedia Foundation,https://foundation.wikimedia.org/wiki/Memory:Timeline,0.97,internet;institution
Timeline of Wikipedia,wikipedia,"Major milestones in the creation, growth, governance, and global development of Wikipedia.",technology,7,2004-02-15,day,"Wikipedia reaches 500,000 articles",The encyclopedia passes a major article-count milestone as its scale increases dramatically.,4,Internet,,Meta-Wiki,https://meta.wikimedia.org/wiki/Wikipedia_milestones,0.95,internet;knowledge
Timeline of Wikipedia,wikipedia,"Major milestones in the creation, growth, governance, and global development of Wikipedia.",technology,8,2004-09-20,day,Wikipedia reaches 1 million articles,"Wikipedia records 1 million articles across languages, confirming its emergence as a major reference work.",5,Internet,,Meta-Wiki,https://meta.wikimedia.org/wiki/Wikipedia_milestones,0.95,internet;knowledge
Timeline of Wikipedia,wikipedia,"Major milestones in the creation, growth, governance, and global development of Wikipedia.",technology,9,2005,year,Nature compares Wikipedia and Britannica,A widely discussed Nature study finds Wikipedia approaching Encyclopaedia Britannica on science-article accuracy.,4,"London, United Kingdom",,Nature,https://www.nature.com/articles/438900a,0.96,internet;science
Timeline of Wikipedia,wikipedia,"Major milestones in the creation, growth, governance, and global development of Wikipedia.",technology,10,2006,year,Wikipedia becomes one of the web's most visited sites,Traffic growth turns Wikipedia into one of the most-used information resources on the internet.,4,Internet,,Encyclopaedia Britannica,https://www.britannica.com/topic/Wikipedia,0.93,internet;media
Timeline of Wikipedia,wikipedia,"Major milestones in the creation, growth, governance, and global development of Wikipedia.",technology,11,2007-09,month,English Wikipedia reaches 2 million articles,The largest language edition passes another major growth milestone.,4,Internet,,Meta-Wiki,https://meta.wikimedia.org/wiki/Wikipedia_milestones,0.95,internet;english
Timeline of Wikipedia,wikipedia,"Major milestones in the creation, growth, governance, and global development of Wikipedia.",technology,12,2010,year,Wikimedia launches usability and editing reforms,"The Wikimedia movement begins major work to improve editing, interface design, and contributor experience.",3,Internet,,Wikimedia Foundation,https://foundation.wikimedia.org/wiki/Memory:Timeline,0.97,internet;software
Timeline of Wikipedia,wikipedia,"Major milestones in the creation, growth, governance, and global development of Wikipedia.",technology,13,2012-10-29,day,English Wikipedia reaches 4 million articles,The English-language edition continues its long expansion with millions of entries.,4,Internet,,Meta-Wiki,https://meta.wikimedia.org/wiki/Wikipedia_milestones,0.95,internet;english
Timeline of Wikipedia,wikipedia,"Major milestones in the creation, growth, governance, and global development of Wikipedia.",technology,14,2012,year,Wikipedia joins the blackout against SOPA and PIPA,Wikipedia briefly shuts down its English site to protest U.S. anti-piracy legislation.,5,Internet,,History of Wikipedia,https://en.wikipedia.org/wiki/History_of_Wikipedia,0.7,internet;politics
Timeline of Wikipedia,wikipedia,"Major milestones in the creation, growth, governance, and global development of Wikipedia.",technology,15,2013,year,VisualEditor is introduced,Wikimedia rolls out a new editing interface designed to make article editing easier for nontechnical users.,4,Internet,,Wikimedia Foundation,https://foundation.wikimedia.org/wiki/Memory:Timeline,0.97,internet;software
Timeline of Wikipedia,wikipedia,"Major milestones in the creation, growth, governance, and global development of Wikipedia.",technology,16,2015,year,Wikipedia marks its 15th anniversary,"By its fifteenth year, Wikipedia has become a globally recognized reference source with millions of articles.",3,Internet,,Encyclopaedia Britannica,https://www.britannica.com/topic/Wikipedia,0.93,internet;anniversary
Timeline of Wikipedia,wikipedia,"Major milestones in the creation, growth, governance, and global development of Wikipedia.",technology,17,2018,year,Wikimedia launches the Wikimedia Enterprise era groundwork,The movement expands infrastructure and strategic planning for large-scale reuse and sustainability.,3,Internet,,Wikimedia Foundation,https://foundation.wikimedia.org/wiki/Memory:Timeline,0.97,internet;institution
Timeline of Wikipedia,wikipedia,"Major milestones in the creation, growth, governance, and global development of Wikipedia.",technology,18,2020,year,Wikipedia serves a global audience during the COVID-19 pandemic,The encyclopedia plays a major role in public information and traffic surges during the pandemic.,4,Internet,,Wikimedia Foundation,https://foundation.wikimedia.org/wiki/Memory:Timeline,0.97,internet;health
Timeline of Wikipedia,wikipedia,"Major milestones in the creation, growth, governance, and global development of Wikipedia.",technology,19,2021,year,Wikipedia marks its 20th anniversary,The project reaches twenty years as one of the world's most consulted reference sites.,4,Internet,,Encyclopaedia Britannica,https://www.britannica.com/topic/Wikipedia,0.93,internet;anniversary
Timeline of Wikipedia,wikipedia,"Major milestones in the creation, growth, governance, and global development of Wikipedia.",technology,20,2023,year,Wikimedia Foundation marks 20 years of stewardship,The foundation commemorates two decades of supporting Wikipedia and the wider Wikimedia movement.,3,"San Francisco, California, United States",,Wikimedia Foundation,https://foundation.wikimedia.org/wiki/Memory:Timeline,0.97,internet;institution
Timeline of YouTube,youtube,"Major milestones in YouTube's founding, growth, products, monetization model, and global cultural influence.",technology,1,2005-02-14,day,YouTube is founded,"Former PayPal employees Chad Hurley, Steve Chen, and Jawed Karim register YouTube, laying the foundation for the video-sharing platform.",5,"San Mateo, California, United States",,Encyclopaedia Britannica,https://www.britannica.com/topic/YouTube,0.93,internet;media
Timeline of YouTube,youtube,"Major milestones in YouTube's founding, growth, products, monetization model, and global cultural influence.",technology,2,2005-04-23,day,First YouTube video is uploaded,"Jawed Karim uploads 'Me at the zoo,' the platform's first public video.",5,"San Diego, California, United States",,Encyclopaedia Britannica,https://www.britannica.com/topic/YouTube,0.93,internet;media
Timeline of YouTube,youtube,"Major milestones in YouTube's founding, growth, products, monetization model, and global cultural influence.",technology,3,2005-05,month,Beta version opens to the public,YouTube begins limited public operation and quickly attracts early users.,4,Internet,,Encyclopaedia Britannica,https://www.britannica.com/topic/YouTube,0.93,internet;startup
Timeline of YouTube,youtube,"Major milestones in YouTube's founding, growth, products, monetization model, and global cultural influence.",technology,4,2005-09,month,First viral million-view video appears,A Nike advertisement featuring Ronaldinho becomes one of the site's first major viral hits.,3,Internet,,History of YouTube,https://en.wikipedia.org/wiki/History_of_YouTube,0.7,internet;culture
Timeline of YouTube,youtube,"Major milestones in YouTube's founding, growth, products, monetization model, and global cultural influence.",technology,5,2005-12-15,day,YouTube officially launches,The service comes out of beta and rapidly expands its traffic and uploads.,5,Internet,,Encyclopaedia Britannica,https://www.britannica.com/topic/YouTube,0.93,internet;startup
Timeline of YouTube,youtube,"Major milestones in YouTube's founding, growth, products, monetization model, and global cultural influence.",technology,6,2006-03,month,Ten-minute upload limit is introduced,YouTube adds a length cap to reduce copyright infringement and platform abuse.,3,Internet,,History of YouTube,https://en.wikipedia.org/wiki/History_of_YouTube,0.7,internet;policy
Timeline of YouTube,youtube,"Major milestones in YouTube's founding, growth, products, monetization model, and global cultural influence.",technology,7,2006-10-09,day,Google announces acquisition of YouTube,Google agrees to buy YouTube in a landmark deal that reshapes online video.,5,"Mountain View, California, United States",,Encyclopaedia Britannica,https://www.britannica.com/topic/YouTube,0.93,internet;business
Timeline of YouTube,youtube,"Major milestones in YouTube's founding, growth, products, monetization model, and global cultural influence.",technology,8,2006-11-13,day,Google completes YouTube acquisition,"YouTube formally becomes part of Google, giving it greater scale and infrastructure.",5,"Mountain View, California, United States",,Alphabet Investor Relations,https://abc.xyz/investor/google-acquires-youtube-for-1-65-billion-in-stock/,0.97,internet;business
Timeline of YouTube,youtube,"Major milestones in YouTube's founding, growth, products, monetization model, and global cultural influence.",technology,9,2007-06,month,Localized versions begin expanding internationally,"YouTube launches local versions in multiple countries, accelerating global growth.",4,Internet,,History of YouTube,https://en.wikipedia.org/wiki/History_of_YouTube,0.7,internet;globalization
Timeline of YouTube,youtube,"Major milestones in YouTube's founding, growth, products, monetization model, and global cultural influence.",technology,10,2007-05,month,YouTube Partner Program launches,"The platform begins sharing advertising revenue with creators, helping define the creator economy.",5,Internet,,YouTube Official Blog,https://blog.youtube/news-and-events/15-years-of-youtube-in-apac/,0.96,internet;creators
Timeline of YouTube,youtube,"Major milestones in YouTube's founding, growth, products, monetization model, and global cultural influence.",technology,11,2008,year,HD video support arrives,"YouTube adds higher-resolution playback, improving quality and expanding mainstream appeal.",4,Internet,,History of YouTube,https://en.wikipedia.org/wiki/History_of_YouTube,0.7,internet;video
Timeline of YouTube,youtube,"Major milestones in YouTube's founding, growth, products, monetization model, and global cultural influence.",technology,12,2010,year,Video rentals expand YouTube's commercial model,YouTube experiments with paid long-form content and broadens its business beyond user uploads.,3,Internet,,History of YouTube,https://en.wikipedia.org/wiki/History_of_YouTube,0.7,internet;business
Timeline of YouTube,youtube,"Major milestones in YouTube's founding, growth, products, monetization model, and global cultural influence.",technology,13,2012-12,month,Gangnam Style becomes first 1 billion-view video,PSY's hit marks a new scale for global viral culture on YouTube.,5,Internet,,YouTube Official Blog,https://blog.youtube/news-and-events/15-years-of-youtube-in-apac/,0.96,internet;music
Timeline of YouTube,youtube,"Major milestones in YouTube's founding, growth, products, monetization model, and global cultural influence.",technology,14,2015,year,YouTube launches YouTube Red,The company introduces a subscription service for ad-free viewing and original programming.,4,United States,,History of YouTube,https://en.wikipedia.org/wiki/History_of_YouTube,0.7,internet;subscription
Timeline of YouTube,youtube,"Major milestones in YouTube's founding, growth, products, monetization model, and global cultural influence.",technology,15,2015,year,YouTube Gaming launches,YouTube expands into dedicated live and recorded gaming content.,3,Internet,,History of YouTube,https://en.wikipedia.org/wiki/History_of_YouTube,0.7,internet;gaming
Timeline of YouTube,youtube,"Major milestones in YouTube's founding, growth, products, monetization model, and global cultural influence.",technology,16,2017,year,YouTube TV launches,The platform enters the internet television market with a live-TV subscription product.,4,United States,,History of YouTube,https://en.wikipedia.org/wiki/History_of_YouTube,0.7,internet;television
Timeline of YouTube,youtube,"Major milestones in YouTube's founding, growth, products, monetization model, and global cultural influence.",technology,17,2017,year,New YouTube logo and design debut,YouTube introduces a major visual redesign centered on mobile and app use.,3,Internet,,History of YouTube,https://en.wikipedia.org/wiki/History_of_YouTube,0.7,internet;branding
Timeline of YouTube,youtube,"Major milestones in YouTube's founding, growth, products, monetization model, and global cultural influence.",technology,18,2020-09,month,YouTube Shorts begins testing,YouTube starts rolling out its short-form video product in response to changing viewer habits.,5,India,,YouTube Official Blog,https://blog.youtube/news-and-events/15-years-of-youtube-in-apac/,0.96,internet;short-video
Timeline of YouTube,youtube,"Major milestones in YouTube's founding, growth, products, monetization model, and global cultural influence.",technology,19,2021,year,YouTube passes 50 million Music and Premium subscribers,Paid subscriptions become a larger part of the platform's business model.,4,Internet,,YouTube Official Blog,https://blog.youtube/inside-youtube/letter-susan-our-2022-priorities/,0.96,internet;subscription
Timeline of YouTube,youtube,"Major milestones in YouTube's founding, growth, products, monetization model, and global cultural influence.",technology,20,2023,year,YouTube expands monetization for Shorts,The company deepens revenue-sharing and creation tools for short-form creators.,4,Internet,,YouTube Official Blog,https://blog.youtube/news-and-events/6-new-youtube-shorts-creation-tools/,0.96,internet;creators
Timeline of the Asian Financial Crisis,asian-financial-crisis,"Major milestones in the emergence, contagion, rescue efforts, and aftermath of the 1997–98 Asian financial crisis.",finance,1,1997-05,month,Speculative pressure intensifies on the Thai baht,Thailand's currency comes under severe pressure as foreign reserves are used to defend the peg.,4,Thailand,,Encyclopaedia Britannica,https://www.britannica.com/money/Asian-financial-crisis,0.93,finance;asia
Timeline of the Asian Financial Crisis,asian-financial-crisis,"Major milestones in the emergence, contagion, rescue efforts, and aftermath of the 1997–98 Asian financial crisis.",finance,2,1997-07-02,day,Thailand floats the baht,"Bangkok abandons its dollar peg, a pivotal move that triggers the regional crisis.",5,"Bangkok, Thailand",,Encyclopaedia Britannica,https://www.britannica.com/money/Asian-financial-crisis,0.93,finance;currency
Timeline of the Asian Financial Crisis,asian-financial-crisis,"Major milestones in the emergence, contagion, rescue efforts, and aftermath of the 1997–98 Asian financial crisis.",finance,3,1997-07,month,Contagion spreads to the Philippines and Malaysia,Regional currencies and equity markets come under intense speculative attack.,5,Southeast Asia,,Encyclopaedia Britannica,https://www.britannica.com/money/Asian-financial-crisis,0.93,finance;contagion
Timeline of the Asian Financial Crisis,asian-financial-crisis,"Major milestones in the emergence, contagion, rescue efforts, and aftermath of the 1997–98 Asian financial crisis.",finance,4,1997-08,month,Indonesia widens then abandons rupiah trading bands,The rupiah comes under severe pressure as the crisis deepens.,5,Indonesia,,IMF,https://www.elibrary.imf.org/display/book/9781484337141/ch002.xml,0.9,finance;currency
Timeline of the Asian Financial Crisis,asian-financial-crisis,"Major milestones in the emergence, contagion, rescue efforts, and aftermath of the 1997–98 Asian financial crisis.",finance,5,1997-08,month,IMF supports Thailand rescue package,International lenders organize a major program to stabilize Thailand.,5,Thailand,,IMF,https://www.imf.org/external/np/exr/facts/arc.htm,0.97,finance;imf
Timeline of the Asian Financial Crisis,asian-financial-crisis,"Major milestones in the emergence, contagion, rescue efforts, and aftermath of the 1997–98 Asian financial crisis.",finance,6,1997-10,month,Hong Kong stock market turmoil shocks global investors,A sharp sell-off reveals the crisis has become a global market concern.,4,Hong Kong,,Encyclopaedia Britannica,https://www.britannica.com/money/Asian-financial-crisis,0.93,finance;markets
Timeline of the Asian Financial Crisis,asian-financial-crisis,"Major milestones in the emergence, contagion, rescue efforts, and aftermath of the 1997–98 Asian financial crisis.",finance,7,1997-11,month,South Korea seeks IMF assistance,The crisis reaches one of Asia's largest economies as reserves dwindle and corporate debt strains intensify.,5,South Korea,,IMF,https://www.imf.org/external/np/exr/facts/arc.htm,0.97,finance;imf
Timeline of the Asian Financial Crisis,asian-financial-crisis,"Major milestones in the emergence, contagion, rescue efforts, and aftermath of the 1997–98 Asian financial crisis.",finance,8,1997-11,month,Indonesia signs first IMF agreement,Jakarta turns to the IMF amid collapsing confidence and banking weakness.,5,Indonesia,,IMF,https://www.imf.org/external/np/exr/facts/arc.htm,0.97,finance;imf
