timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of the Meiji Restoration,meiji-restoration,"Major events in the political revolution, state-building, and early reform era that transformed Japan during the Meiji Restoration.",politics,4,1866,year,Satsuma and Choshu form an alliance,"Two leading anti-shogunate domains join forces, creating the political and military coalition that will drive the restoration.",5,Japan,,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration,0.95,japan;reform
Timeline of the Meiji Restoration,meiji-restoration,"Major events in the political revolution, state-building, and early reform era that transformed Japan during the Meiji Restoration.",politics,5,1867,year,Emperor Komei dies,The death of Emperor Komei clears the way for the accession of Mutsuhito during the final crisis of Tokugawa rule.,3,"Kyoto, Japan",,Encyclopaedia Britannica,https://www.britannica.com/biography/Meiji,0.95,japan;monarchy
Timeline of the Meiji Restoration,meiji-restoration,"Major events in the political revolution, state-building, and early reform era that transformed Japan during the Meiji Restoration.",politics,6,1867-02-13,day,Mutsuhito accedes as Emperor Meiji,"The young emperor takes the throne, later giving his name to the era identified with sweeping state transformation.",5,"Kyoto, Japan",,Encyclopaedia Britannica,https://www.britannica.com/biography/Meiji,0.95,japan;monarchy
Timeline of the Meiji Restoration,meiji-restoration,"Major events in the political revolution, state-building, and early reform era that transformed Japan during the Meiji Restoration.",politics,7,1867-11,month,Tokugawa Yoshinobu returns governing authority,"The last shogun announces the restoration of imperial government, though the transfer of power remains contested.",5,"Kyoto, Japan",,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration,0.95,japan;politics
Timeline of the Meiji Restoration,meiji-restoration,"Major events in the political revolution, state-building, and early reform era that transformed Japan during the Meiji Restoration.",politics,8,1868-01-03,day,Restoration of imperial rule is proclaimed,"Court leaders announce the restoration of imperial authority, formally beginning the Meiji Restoration.",5,"Kyoto, Japan",,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration,0.95,japan;politics
Timeline of the Meiji Restoration,meiji-restoration,"Major events in the political revolution, state-building, and early reform era that transformed Japan during the Meiji Restoration.",politics,9,1868-01-27,day,Battle of Toba-Fushimi begins,"Forces loyal to the emperor defeat shogunate troops near Kyoto, turning the Boshin War decisively against the Tokugawa.",5,"Kyoto, Japan",,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration,0.95,battle;japan
Timeline of the Meiji Restoration,meiji-restoration,"Major events in the political revolution, state-building, and early reform era that transformed Japan during the Meiji Restoration.",politics,10,1868-03,month,Charter Oath is issued,"The new regime announces broad governing principles that support deliberation, reform, and national strengthening.",5,"Kyoto, Japan",,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration,0.95,reform;japan
Timeline of the Meiji Restoration,meiji-restoration,"Major events in the political revolution, state-building, and early reform era that transformed Japan during the Meiji Restoration.",politics,11,1868-07,month,Edo is renamed Tokyo,"The political center shifts as Edo becomes Tokyo, symbolizing the consolidation of the new imperial state.",4,"Tokyo, Japan",,Encyclopaedia Britannica,https://www.britannica.com/biography/Meiji,0.95,japan;state
Timeline of the Meiji Restoration,meiji-restoration,"Major events in the political revolution, state-building, and early reform era that transformed Japan during the Meiji Restoration.",politics,12,1868-09,month,Meiji era name is adopted,The new government designates Meiji as the era name and links political restoration with a new national chronology.,4,Japan,,Encyclopaedia Britannica,https://www.britannica.com/biography/Meiji,0.95,japan;state
Timeline of the Meiji Restoration,meiji-restoration,"Major events in the political revolution, state-building, and early reform era that transformed Japan during the Meiji Restoration.",politics,13,1869,year,Boshin War ends with imperial victory,The collapse of remaining Tokugawa resistance clears the way for centralized rule under the restored emperor.,5,Japan,,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration,0.95,war;japan
Timeline of the Meiji Restoration,meiji-restoration,"Major events in the political revolution, state-building, and early reform era that transformed Japan during the Meiji Restoration.",politics,14,1869,year,Leading daimyo return their lands to the emperor,Major domain leaders surrender their registers and begin the transition from feudal authority to a central state.,5,Japan,,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration/Accomplishments-of-the-Meiji-Restoration,0.95,reform;japan
Timeline of the Meiji Restoration,meiji-restoration,"Major events in the political revolution, state-building, and early reform era that transformed Japan during the Meiji Restoration.",politics,15,1871,approximate,Han domains are abolished,"The government abolishes the domains and replaces them with prefectures, one of the most important acts of state centralization.",5,Japan,,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration/Accomplishments-of-the-Meiji-Restoration,0.95,reform;state
Timeline of the Meiji Restoration,meiji-restoration,"Major events in the political revolution, state-building, and early reform era that transformed Japan during the Meiji Restoration.",politics,16,1871,approximate,Iwakura Mission studies Western institutions,"A high-level mission tours the United States and Europe to study political, military, educational, and industrial systems.",4,United States and Europe,,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration/Accomplishments-of-the-Meiji-Restoration,0.95,japan;diplomacy
Timeline of the Meiji Restoration,meiji-restoration,"Major events in the political revolution, state-building, and early reform era that transformed Japan during the Meiji Restoration.",politics,17,1872,year,Japan opens its first railway,Rail service between Tokyo and Yokohama becomes a visible emblem of the government's modernization program.,4,"Tokyo and Yokohama, Japan",,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration/Accomplishments-of-the-Meiji-Restoration,0.95,technology;japan
Timeline of the Meiji Restoration,meiji-restoration,"Major events in the political revolution, state-building, and early reform era that transformed Japan during the Meiji Restoration.",politics,18,1873,year,Conscription law is enacted,Universal military conscription replaces the old samurai monopoly on arms and creates a national army.,5,Japan,,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration/Accomplishments-of-the-Meiji-Restoration,0.95,military;reform
Timeline of the Meiji Restoration,meiji-restoration,"Major events in the political revolution, state-building, and early reform era that transformed Japan during the Meiji Restoration.",politics,19,1873,year,Land tax reform begins,"The government restructures taxation on a modern monetary basis, improving fiscal stability and central control.",4,Japan,,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration/Accomplishments-of-the-Meiji-Restoration,0.95,finance;reform
Timeline of the Meiji Restoration,meiji-restoration,"Major events in the political revolution, state-building, and early reform era that transformed Japan during the Meiji Restoration.",politics,20,1877,year,Satsuma Rebellion is defeated,The defeat of Saigo Takamori's uprising ends the last major armed challenge from disaffected samurai.,5,"Kyushu, Japan",,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration,0.95,rebellion;japan
Timeline of the Meiji Restoration,meiji-restoration,"Major events in the political revolution, state-building, and early reform era that transformed Japan during the Meiji Restoration.",politics,21,1889,year,Meiji Constitution is promulgated,Japan adopts a constitution establishing an imperial constitutional state and preparing the way for parliamentary politics.,5,"Tokyo, Japan",,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration/Accomplishments-of-the-Meiji-Restoration,0.95,constitution;japan
Timeline of the Meiji Restoration,meiji-restoration,"Major events in the political revolution, state-building, and early reform era that transformed Japan during the Meiji Restoration.",politics,22,1890,year,First Imperial Diet convenes,The opening of the Imperial Diet gives Japan a national legislature within the Meiji constitutional framework.,5,"Tokyo, Japan",,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration/Accomplishments-of-the-Meiji-Restoration,0.95,politics;japan
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,1,1905,year,Partition of Bengal is announced,"The British partition Bengal, intensifying political mobilization and sharpening debates about representation and communal identity.",4,British India,,Encyclopaedia Britannica,https://www.britannica.com/topic/Indian-Independence-Movement,0.95,india;politics
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,2,1906,year,All-India Muslim League is founded,"Muslim political leaders establish the Muslim League in Dhaka, creating an organization that later leads the demand for Pakistan.",5,"Dhaka, British India",,Encyclopaedia Britannica,https://www.britannica.com/topic/Indian-Independence-Movement,0.95,india;politics
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,3,1916,year,Lucknow Pact links Congress and League,"The Indian National Congress and the Muslim League agree on constitutional reforms, briefly aligning their political demands.",4,"Lucknow, British India",,Encyclopaedia Britannica,https://www.britannica.com/topic/Indian-Independence-Movement,0.95,india;politics
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,4,1930-12-29,day,Iqbal articulates a Muslim homeland vision,Muhammad Iqbal's presidential address at Allahabad gives influential expression to the idea of a separate Muslim political future in northwestern India.,4,"Allahabad, British India",,Encyclopaedia Britannica,https://www.britannica.com/topic/Indian-Independence-Movement,0.95,india;politics
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,5,1940-03-23,day,Lahore Resolution is adopted,"The Muslim League calls for independent states in Muslim-majority areas, a decisive step toward the Pakistan demand.",5,"Lahore, British India",,Encyclopaedia Britannica,https://www.britannica.com/topic/Indian-Independence-Movement,0.95,india;politics
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,6,1946-03,month,Cabinet Mission arrives in India,"Britain sends a mission to negotiate a constitutional transfer of power, but its plan fails to secure lasting agreement.",4,British India,,Encyclopaedia Britannica,https://www.britannica.com/topic/Indian-Independence-Movement,0.95,india;diplomacy
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,7,1946-08-16,day,Direct Action Day violence begins,"Communal riots erupt in Calcutta after the Muslim League's call for Direct Action, intensifying the crisis of late colonial rule.",5,"Calcutta, British India",,The National Archives,https://www.nationalarchives.gov.uk/education/resources/partition-of-british-india/,0.97,violence;india
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,8,1946-12,month,Constituent Assembly meets without League participation,"The Indian Constituent Assembly convenes, but the Muslim League's boycott deepens the constitutional deadlock.",4,"New Delhi, British India",,Encyclopaedia Britannica,https://www.britannica.com/topic/Indian-Independence-Movement,0.95,constitution;india
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,9,1947-02-20,day,Britain sets a deadline for withdrawal,Prime Minister Clement Attlee announces that British rule in India will end no later than June 1948.,5,"London, United Kingdom",,Encyclopaedia Britannica,https://www.britannica.com/event/Partition-of-India,0.95,decolonization;india
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,10,1947-03-24,day,Lord Mountbatten becomes viceroy,Mountbatten arrives to oversee the transfer of power amid mounting violence and failing efforts to preserve a united India.,4,"New Delhi, British India",,Encyclopaedia Britannica,https://www.britannica.com/event/Partition-of-India,0.95,india;politics
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,11,1947-06-03,day,Partition plan is announced,The Mountbatten Plan accepts partition and sets the framework for creating the new dominions of India and Pakistan.,5,"New Delhi, British India",,Encyclopaedia Britannica,https://www.britannica.com/event/Partition-of-India,0.95,partition;india
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,12,1947-07-18,day,Indian Independence Act receives royal assent,The British Parliament passes the legal measure creating the independent dominions of India and Pakistan.,5,"London, United Kingdom",,UK Parliament,https://www.parliament.uk/about/living-heritage/evolutionofparliament/legislativescrutiny/parliament-and-empire/collections1/collections2/1947-indian-independence-act/,0.97,law;decolonization
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,13,1947-08-14,day,Pakistan becomes independent,The Dominion of Pakistan comes into being as British rule ends and authority transfers to the new state.,5,"Karachi, Pakistan",,UK Legislation,https://www.legislation.gov.uk/ukpga/Geo6/10-11/30,0.97,partition;pakistan
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,14,1947-08-15,day,India becomes independent,The Dominion of India becomes independent as colonial rule formally ends across the subcontinent.,5,"New Delhi, India",,UK Legislation,https://www.legislation.gov.uk/ukpga/Geo6/10-11/30,0.97,partition;india
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,15,1947-08,month,Mass migration across new borders accelerates,"Millions of Hindus, Sikhs, and Muslims move across Punjab and Bengal in one of the largest forced migrations of the twentieth century.",5,India and Pakistan,,The National Archives,https://www.nationalarchives.gov.uk/education/resources/partition-of-british-india/,0.97,migration;partition
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,16,1947-08-17,day,Radcliffe Line is published,"The new borders of India and Pakistan are announced after independence, fueling confusion, displacement, and violence.",5,India and Pakistan,,Encyclopaedia Britannica,https://www.britannica.com/place/Radcliffe-Line,0.95,border;partition
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,17,1947-09,month,Punjab violence reaches catastrophic levels,"Communal killings, abductions, and expulsions spread across Punjab as both new states struggle to impose order.",5,Punjab,,The National Archives,https://www.nationalarchives.gov.uk/education/resources/indian-independence/evaluating-partition/,0.97,violence;partition
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,18,1947-10,month,Conflict begins over Kashmir,"War erupts over the princely state of Jammu and Kashmir, tying partition to a long-lasting territorial dispute.",5,Kashmir,,Encyclopaedia Britannica,https://www.britannica.com/event/Partition-of-India,0.95,war;partition
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,19,1948-01-30,day,Mahatma Gandhi is assassinated,"Gandhi is killed in New Delhi after months of communal violence, turning him into a martyr of the subcontinent's fractured independence.",5,"New Delhi, India",,Encyclopaedia Britannica,https://www.britannica.com/topic/Indian-Independence-Movement,0.95,india;society
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,20,1948-09,month,India annexes Hyderabad,"Indian forces integrate the princely state of Hyderabad, advancing the territorial consolidation of the new union.",4,"Hyderabad, India",,Encyclopaedia Britannica,https://www.britannica.com/event/Partition-of-India,0.95,india;state
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,21,1949-07,month,Karachi Agreement establishes the Kashmir cease-fire line,India and Pakistan formalize the UN-supervised cease-fire line in Kashmir after the first Indo-Pakistani war.,4,"Karachi, Pakistan",,Encyclopaedia Britannica,https://www.britannica.com/event/Partition-of-India,0.95,border;war
Timeline of the Partition of India,partition-of-india,"Major political decisions, communal violence, border demarcations, and early state-building milestones surrounding the partition of British India.",politics,22,1950-01-26,day,Constitution of India takes effect,"India becomes a republic under a new constitution, marking a key phase in the post-partition reconstruction of the state.",4,"New Delhi, India",,Encyclopaedia Britannica,https://www.britannica.com/event/Partition-of-India,0.95,constitution;india
Timeline of the Cuban Missile Crisis,cuban-missile-crisis,Major events from the roots of the confrontation through the thirteen days of October 1962 and the immediate diplomatic consequences of the Cuban Missile Crisis.,war,1,1959-01-01,day,Cuban Revolution triumphs,"Fidel Castro's revolutionary movement takes power in Cuba, transforming Caribbean geopolitics and relations with the United States.",4,"Havana, Cuba",,U.S. Department of State Office of the Historian,https://history.state.gov/milestones/1961-1968/cuban-missile-crisis,0.97,cuba;cold-war
Timeline of the Cuban Missile Crisis,cuban-missile-crisis,Major events from the roots of the confrontation through the thirteen days of October 1962 and the immediate diplomatic consequences of the Cuban Missile Crisis.,war,2,1961-04-17,day,Bay of Pigs invasion begins,"A U.S.-backed invasion by Cuban exiles fails, pushing Cuba closer to the Soviet Union and sharpening mutual hostility.",5,"Bay of Pigs, Cuba",,John F. Kennedy Presidential Library and Museum,https://www.jfklibrary.org/learn/about-jfk/jfk-in-history/cuban-missile-crisis,0.97,cuba;war
Timeline of the Cuban Missile Crisis,cuban-missile-crisis,Major events from the roots of the confrontation through the thirteen days of October 1962 and the immediate diplomatic consequences of the Cuban Missile Crisis.,war,3,1961-11,month,Operation Mongoose is launched,The United States begins covert efforts to destabilize Castro's government after the failed invasion.,4,United States and Cuba,,U.S. Department of State Office of the Historian,https://history.state.gov/milestones/1961-1968/cuban-missile-crisis,0.97,cuba;cold-war
Timeline of the Cuban Missile Crisis,cuban-missile-crisis,Major events from the roots of the confrontation through the thirteen days of October 1962 and the immediate diplomatic consequences of the Cuban Missile Crisis.,war,4,1962-08,month,Soviet missile deployment to Cuba advances,The Soviet Union moves offensive nuclear missiles and supporting forces into Cuba under a secret deployment plan.,5,Cuba,,John F. Kennedy Presidential Library and Museum,https://www.jfklibrary.org/learn/about-jfk/jfk-in-history/cuban-missile-crisis,0.97,nuclear;cold-war
Timeline of the Cuban Missile Crisis,cuban-missile-crisis,Major events from the roots of the confrontation through the thirteen days of October 1962 and the immediate diplomatic consequences of the Cuban Missile Crisis.,war,5,1962-10-14,day,U-2 photographs missile sites,An American U-2 flight captures evidence of Soviet medium-range ballistic missile installations in Cuba.,5,Cuba,,John F. Kennedy Presidential Library and Museum,https://microsites.jfklibrary.org/cmc/oct16,0.97,intelligence;nuclear
Timeline of the Cuban Missile Crisis,cuban-missile-crisis,Major events from the roots of the confrontation through the thirteen days of October 1962 and the immediate diplomatic consequences of the Cuban Missile Crisis.,war,6,1962-10-16,day,Kennedy is briefed on the missiles,President Kennedy is informed of the U-2 findings and convenes the Executive Committee of the National Security Council.,5,"Washington, D.C., United States",,John F. Kennedy Presidential Library and Museum,https://microsites.jfklibrary.org/cmc/oct16,0.97,cold-war;politics
