timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of World War II Global Conflict,world-war-ii-global-conflict,Major military and political events of World War II from the invasion of Poland to Japan's surrender.,war,11,1942-06,month,Battle of Midway turns the Pacific war,"The United States defeats Japan at Midway, a decisive turning point in the Pacific.",5,"Midway Atoll, Pacific Ocean",,Encyclopaedia Britannica,https://www.britannica.com/topic/Timeline-of-World-War-II#event-11,0.98,war;pacific;naval
Timeline of World War II Global Conflict,world-war-ii-global-conflict,Major military and political events of World War II from the invasion of Poland to Japan's surrender.,war,12,1942-08,month,Guadalcanal campaign begins,"U.S. forces land on Guadalcanal, beginning the first major Allied offensive against Japan in the Pacific.",4,"Guadalcanal, Solomon Islands",,Encyclopaedia Britannica,https://www.britannica.com/topic/Timeline-of-World-War-II#event-12,0.98,war;pacific;allies
Timeline of World War II Global Conflict,world-war-ii-global-conflict,Major military and political events of World War II from the invasion of Poland to Japan's surrender.,war,13,1942-08-23,day,Battle of Stalingrad begins,German and Soviet forces begin the battle that becomes a major turning point on the Eastern Front.,5,"Stalingrad, Soviet Union",,Encyclopaedia Britannica,https://www.britannica.com/topic/Timeline-of-World-War-II#event-13,0.98,war;eastern-front;soviet-union
Timeline of World War II Global Conflict,world-war-ii-global-conflict,Major military and political events of World War II from the invasion of Poland to Japan's surrender.,war,14,1942-11-08,day,Operation Torch lands in North Africa,"American and British forces land in French North Africa, widening Allied offensives against the Axis.",4,North Africa,,Encyclopaedia Britannica,https://www.britannica.com/topic/Timeline-of-World-War-II#event-14,0.98,war;north-africa;allies
Timeline of World War II Global Conflict,world-war-ii-global-conflict,Major military and political events of World War II from the invasion of Poland to Japan's surrender.,war,15,1943-07-10,day,Allies invade Sicily,The Allied invasion of Sicily opens the campaign that leads to the fall of Mussolini.,4,"Sicily, Italy",,Encyclopaedia Britannica,https://www.britannica.com/topic/Timeline-of-World-War-II#event-15,0.98,war;italy;allies
Timeline of World War II Global Conflict,world-war-ii-global-conflict,Major military and political events of World War II from the invasion of Poland to Japan's surrender.,war,16,1944-06-06,day,D-Day landings take place,Allied forces land in Normandy and begin the liberation of Western Europe.,5,"Normandy, France",,Encyclopaedia Britannica,https://www.britannica.com/topic/Timeline-of-World-War-II#event-16,0.98,war;allies;normandy
Timeline of World War II Global Conflict,world-war-ii-global-conflict,Major military and political events of World War II from the invasion of Poland to Japan's surrender.,war,17,1944-08-25,day,Paris is liberated,Allied forces and the French Resistance liberate Paris from German occupation.,4,"Paris, France",,Encyclopaedia Britannica,https://www.britannica.com/topic/Timeline-of-World-War-II#event-17,0.98,war;france;liberation
Timeline of World War II Global Conflict,world-war-ii-global-conflict,Major military and political events of World War II from the invasion of Poland to Japan's surrender.,war,18,1945-02-04,day,Yalta Conference opens,Allied leaders meet at Yalta to discuss the final defeat of Germany and the postwar order.,4,"Yalta, Crimea",,Encyclopaedia Britannica,https://www.britannica.com/topic/Timeline-of-World-War-II#event-18,0.98,war;diplomacy;allies
Timeline of World War II Global Conflict,world-war-ii-global-conflict,Major military and political events of World War II from the invasion of Poland to Japan's surrender.,war,19,1945-05-08,day,Victory in Europe Day,"Germany's surrender takes effect in Europe, ending the war there.",5,Europe,,Encyclopaedia Britannica,https://www.britannica.com/topic/Timeline-of-World-War-II#event-19,0.98,war;europe;surrender
Timeline of World War II Global Conflict,world-war-ii-global-conflict,Major military and political events of World War II from the invasion of Poland to Japan's surrender.,war,20,1945-09-02,day,Japan formally surrenders,"Japan signs the instrument of surrender aboard the USS Missouri, ending World War II.",5,"Tokyo Bay, Japan",,Encyclopaedia Britannica,https://www.britannica.com/topic/Timeline-of-World-War-II#event-20,0.98,war;pacific;surrender
Timeline of Byzantine Imperial History,byzantine-imperial-history,Chronological milestones in the history of the Byzantine Empire from Constantinople's foundation to its fall.,history,1,330-05-11,day,Constantinople is dedicated,Emperor Constantine I formally dedicates Constantinople as the new imperial capital.,5,Constantinople,,Encyclopaedia Britannica,https://www.britannica.com/place/Byzantine-Empire#event-21,0.98,empire;byzantine;constantinople
Timeline of Byzantine Imperial History,byzantine-imperial-history,Chronological milestones in the history of the Byzantine Empire from Constantinople's foundation to its fall.,history,2,395,year,Roman Empire is permanently divided,"After the death of Theodosius I, the eastern Roman Empire continues under separate rule, forming the Byzantine state.",5,Roman Empire,,Encyclopaedia Britannica,https://www.britannica.com/place/Byzantine-Empire#event-22,0.98,empire;rome;byzantine
Timeline of Byzantine Imperial History,byzantine-imperial-history,Chronological milestones in the history of the Byzantine Empire from Constantinople's foundation to its fall.,history,3,410,year,Visigoths sack Rome,The sack of Rome underscores the growing importance of the eastern empire as the west weakens.,3,"Rome, Italy",,Encyclopaedia Britannica,https://www.britannica.com/place/Byzantine-Empire#event-23,0.98,empire;rome;transition
Timeline of Byzantine Imperial History,byzantine-imperial-history,Chronological milestones in the history of the Byzantine Empire from Constantinople's foundation to its fall.,history,4,476,year,Western Roman Empire falls,The deposition of Romulus Augustulus leaves the eastern empire as the main Roman imperial continuation.,5,Western Roman Empire,,Encyclopaedia Britannica,https://www.britannica.com/place/Byzantine-Empire#event-24,0.98,empire;rome;byzantine
Timeline of Byzantine Imperial History,byzantine-imperial-history,Chronological milestones in the history of the Byzantine Empire from Constantinople's foundation to its fall.,history,5,527,year,Justinian I becomes emperor,"Justinian I begins a reign marked by reconquest, legal reform, and monumental building.",5,Constantinople,,Encyclopaedia Britannica,https://www.britannica.com/place/Byzantine-Empire#event-25,0.98,empire;justinian;byzantine
Timeline of Byzantine Imperial History,byzantine-imperial-history,Chronological milestones in the history of the Byzantine Empire from Constantinople's foundation to its fall.,history,6,532,year,Nika Revolt shakes Constantinople,A major urban uprising threatens Justinian's rule before being violently suppressed.,4,Constantinople,,Encyclopaedia Britannica,https://www.britannica.com/place/Byzantine-Empire#event-26,0.98,empire;constantinople;rebellion
Timeline of Byzantine Imperial History,byzantine-imperial-history,Chronological milestones in the history of the Byzantine Empire from Constantinople's foundation to its fall.,history,7,537,year,Hagia Sophia is completed,"The new Hagia Sophia is dedicated, becoming the empire's greatest church and architectural symbol.",4,Constantinople,,Encyclopaedia Britannica,https://www.britannica.com/place/Byzantine-Empire#event-27,0.98,religion;architecture;byzantine
Timeline of Byzantine Imperial History,byzantine-imperial-history,Chronological milestones in the history of the Byzantine Empire from Constantinople's foundation to its fall.,history,8,541,year,Justinianic Plague begins,A devastating plague reaches the empire and contributes to long-term demographic and fiscal strain.,4,Byzantine Empire,,Encyclopaedia Britannica,https://www.britannica.com/place/Byzantine-Empire#event-28,0.98,disease;empire;byzantine
Timeline of Byzantine Imperial History,byzantine-imperial-history,Chronological milestones in the history of the Byzantine Empire from Constantinople's foundation to its fall.,history,9,554,year,Justinian's reconquests reach their height,By the mid-550s Byzantine forces have recovered Italy and other western territories.,4,Mediterranean world,,Encyclopaedia Britannica,https://www.britannica.com/place/Byzantine-Empire#event-29,0.98,empire;war;justinian
Timeline of Byzantine Imperial History,byzantine-imperial-history,Chronological milestones in the history of the Byzantine Empire from Constantinople's foundation to its fall.,history,10,610,year,Heraclius takes the throne,Heraclius becomes emperor and later reorganizes the empire during a period of intense warfare.,4,Constantinople,,Encyclopaedia Britannica,https://www.britannica.com/place/Byzantine-Empire#event-30,0.98,empire;heraclius;byzantine
Timeline of Byzantine Imperial History,byzantine-imperial-history,Chronological milestones in the history of the Byzantine Empire from Constantinople's foundation to its fall.,history,11,636,year,Byzantines are defeated at Yarmouk,The defeat by Arab forces accelerates the loss of Syria and the empire's eastern provinces.,5,Yarmouk Valley,,Encyclopaedia Britannica,https://www.britannica.com/place/Byzantine-Empire#event-31,0.98,war;islam;byzantine
Timeline of Byzantine Imperial History,byzantine-imperial-history,Chronological milestones in the history of the Byzantine Empire from Constantinople's foundation to its fall.,history,12,717,year,Second Arab siege of Constantinople begins,"Arab forces besiege Constantinople, but the city survives and preserves the empire.",4,Constantinople,,Encyclopaedia Britannica,https://www.britannica.com/place/Byzantine-Empire#event-32,0.98,war;constantinople;defense
Timeline of Byzantine Imperial History,byzantine-imperial-history,Chronological milestones in the history of the Byzantine Empire from Constantinople's foundation to its fall.,history,13,726,year,Iconoclasm begins under Leo III,"Imperial policy turns against religious images, beginning a long theological and political conflict.",4,Byzantine Empire,,Encyclopaedia Britannica,https://www.britannica.com/place/Byzantine-Empire#event-33,0.98,religion;iconoclasm;byzantine
Timeline of Byzantine Imperial History,byzantine-imperial-history,Chronological milestones in the history of the Byzantine Empire from Constantinople's foundation to its fall.,history,14,843,year,Veneration of icons is restored,The end of iconoclasm is celebrated in the Byzantine church as the Triumph of Orthodoxy.,4,Constantinople,,Encyclopaedia Britannica,https://www.britannica.com/place/Byzantine-Empire#event-34,0.98,religion;orthodoxy;byzantine
Timeline of Byzantine Imperial History,byzantine-imperial-history,Chronological milestones in the history of the Byzantine Empire from Constantinople's foundation to its fall.,history,15,1054,year,Great Schism deepens division with Rome,The schism between the eastern and western churches formalizes a long-running religious split.,5,Constantinople and Rome,,Encyclopaedia Britannica,https://www.britannica.com/place/Byzantine-Empire#event-35,0.98,religion;orthodoxy;catholicism
Timeline of Byzantine Imperial History,byzantine-imperial-history,Chronological milestones in the history of the Byzantine Empire from Constantinople's foundation to its fall.,history,16,1071,year,Byzantines lose the Battle of Manzikert,Defeat by the Seljuk Turks opens much of Anatolia to Turkish control.,5,Manzikert,,Encyclopaedia Britannica,https://www.britannica.com/place/Byzantine-Empire#event-36,0.98,war;anatolia;byzantine
Timeline of Byzantine Imperial History,byzantine-imperial-history,Chronological milestones in the history of the Byzantine Empire from Constantinople's foundation to its fall.,history,17,1081,year,Alexios I Komnenos becomes emperor,Alexios I begins the Komnenian restoration after a period of military and political crisis.,4,Constantinople,,Encyclopaedia Britannica,https://www.britannica.com/place/Byzantine-Empire#event-37,0.98,empire;komnenos;byzantine
Timeline of Byzantine Imperial History,byzantine-imperial-history,Chronological milestones in the history of the Byzantine Empire from Constantinople's foundation to its fall.,history,18,1204,year,Fourth Crusade captures Constantinople,"Crusaders sack Constantinople and establish a Latin Empire, shattering Byzantine power.",5,Constantinople,,Encyclopaedia Britannica,https://www.britannica.com/place/Byzantine-Empire#event-38,0.98,crusades;constantinople;empire
Timeline of Byzantine Imperial History,byzantine-imperial-history,Chronological milestones in the history of the Byzantine Empire from Constantinople's foundation to its fall.,history,19,1261,year,Byzantines recover Constantinople,Michael VIII Palaiologos restores Byzantine rule in Constantinople.,4,Constantinople,,Encyclopaedia Britannica,https://www.britannica.com/place/Byzantine-Empire#event-39,0.98,empire;restoration;byzantine
Timeline of Byzantine Imperial History,byzantine-imperial-history,Chronological milestones in the history of the Byzantine Empire from Constantinople's foundation to its fall.,history,20,1453-05-29,day,Constantinople falls to the Ottomans,"Ottoman forces capture Constantinople, ending the Byzantine Empire.",5,Constantinople,,Encyclopaedia Britannica,https://www.britannica.com/place/Byzantine-Empire#event-40,0.98,empire;ottomans;constantinople
Timeline of Islamic Civilization History,islamic-civilization-history,"Major religious, political, and cultural milestones in the history of Islam from the first revelations to the end of the Ottoman caliphate.",religion,1,610,year,Muhammad receives first revelations,Islamic tradition dates the beginning of Muhammad's prophetic mission to the first revelations in Mecca.,5,"Mecca, Arabia",,Encyclopaedia Britannica,https://www.britannica.com/topic/Islamic-world#event-41,0.98,religion;islam;muhammad
Timeline of Islamic Civilization History,islamic-civilization-history,"Major religious, political, and cultural milestones in the history of Islam from the first revelations to the end of the Ottoman caliphate.",religion,2,613,year,Public preaching begins in Mecca,Muhammad begins publicly proclaiming the message of Islam in Mecca.,4,"Mecca, Arabia",,Encyclopaedia Britannica,https://www.britannica.com/topic/Islamic-world#event-42,0.98,religion;islam;mecca
Timeline of Islamic Civilization History,islamic-civilization-history,"Major religious, political, and cultural milestones in the history of Islam from the first revelations to the end of the Ottoman caliphate.",religion,3,622,year,Hijra to Medina,"Muhammad and his followers migrate from Mecca to Medina, marking the start of the Islamic calendar.",5,"Medina, Arabia",,Encyclopaedia Britannica,https://www.britannica.com/topic/Islamic-world#event-43,0.98,religion;islam;calendars
Timeline of Islamic Civilization History,islamic-civilization-history,"Major religious, political, and cultural milestones in the history of Islam from the first revelations to the end of the Ottoman caliphate.",religion,4,624,year,Battle of Badr,Muhammad's followers win a decisive victory over Meccan opponents at Badr.,4,"Badr, Arabia",,Encyclopaedia Britannica,https://www.britannica.com/topic/Islamic-world#event-44,0.98,religion;war;islam
Timeline of Islamic Civilization History,islamic-civilization-history,"Major religious, political, and cultural milestones in the history of Islam from the first revelations to the end of the Ottoman caliphate.",religion,5,630,year,Muhammad enters Mecca,Mecca comes under Muslim control and the Kaaba is rededicated to monotheistic worship.,5,"Mecca, Arabia",,Encyclopaedia Britannica,https://www.britannica.com/topic/Islamic-world#event-45,0.98,religion;islam;mecca
Timeline of Islamic Civilization History,islamic-civilization-history,"Major religious, political, and cultural milestones in the history of Islam from the first revelations to the end of the Ottoman caliphate.",religion,6,632,year,Muhammad dies,Muhammad's death raises the question of succession and leadership in the Muslim community.,5,"Medina, Arabia",,Encyclopaedia Britannica,https://www.britannica.com/topic/Islamic-world#event-46,0.98,religion;islam;succession
Timeline of Islamic Civilization History,islamic-civilization-history,"Major religious, political, and cultural milestones in the history of Islam from the first revelations to the end of the Ottoman caliphate.",religion,7,632,year,Abu Bakr becomes first caliph,Abu Bakr assumes leadership of the early Muslim community as the first caliph.,4,"Medina, Arabia",,Encyclopaedia Britannica,https://www.britannica.com/topic/Islamic-world#event-47,0.98,caliphate;islam;politics
Timeline of Islamic Civilization History,islamic-civilization-history,"Major religious, political, and cultural milestones in the history of Islam from the first revelations to the end of the Ottoman caliphate.",religion,8,656,year,Ali becomes caliph,Ali's accession deepens political conflict in the Muslim community.,4,"Medina, Arabia",,Encyclopaedia Britannica,https://www.britannica.com/topic/Islamic-world#event-48,0.98,caliphate;islam;politics
Timeline of Islamic Civilization History,islamic-civilization-history,"Major religious, political, and cultural milestones in the history of Islam from the first revelations to the end of the Ottoman caliphate.",religion,9,661,year,Umayyad Caliphate begins,Mu'awiyah establishes Umayyad rule after the end of the Rashidun period.,4,"Damascus, Syria",,Encyclopaedia Britannica,https://www.britannica.com/topic/Islamic-world#event-49,0.98,caliphate;islam;umayyads
Timeline of Islamic Civilization History,islamic-civilization-history,"Major religious, political, and cultural milestones in the history of Islam from the first revelations to the end of the Ottoman caliphate.",religion,10,680,year,Battle of Karbala,The death of Husayn at Karbala becomes a defining event in Shi'i memory and identity.,5,"Karbala, Iraq",,Encyclopaedia Britannica,https://www.britannica.com/topic/Islamic-world#event-50,0.98,religion;shiism;islam
Timeline of Islamic Civilization History,islamic-civilization-history,"Major religious, political, and cultural milestones in the history of Islam from the first revelations to the end of the Ottoman caliphate.",religion,11,711,year,Muslim forces enter Iberia,The conquest of Visigothic territory begins the long Islamic presence in parts of the Iberian Peninsula.,4,Iberian Peninsula,,Encyclopaedia Britannica,https://www.britannica.com/topic/Islamic-world#event-51,0.98,islam;iberia;expansion
Timeline of Islamic Civilization History,islamic-civilization-history,"Major religious, political, and cultural milestones in the history of Islam from the first revelations to the end of the Ottoman caliphate.",religion,12,750,year,Abbasid Caliphate replaces Umayyads,The Abbasid Revolution transfers the caliphate to a new ruling dynasty.,5,Islamic world,,Encyclopaedia Britannica,https://www.britannica.com/topic/Islamic-world#event-52,0.98,caliphate;abbasids;islam
Timeline of Islamic Civilization History,islamic-civilization-history,"Major religious, political, and cultural milestones in the history of Islam from the first revelations to the end of the Ottoman caliphate.",religion,13,762,year,Baghdad is founded,"The Abbasids found Baghdad, which becomes a leading political and intellectual center.",4,"Baghdad, Iraq",,Encyclopaedia Britannica,https://www.britannica.com/topic/Islamic-world#event-53,0.98,city;abbasids;islam
Timeline of Islamic Civilization History,islamic-civilization-history,"Major religious, political, and cultural milestones in the history of Islam from the first revelations to the end of the Ottoman caliphate.",religion,14,909,year,Fatimid Caliphate is founded,The Fatimids establish a rival caliphate in North Africa.,4,North Africa,,Encyclopaedia Britannica,https://www.britannica.com/topic/Islamic-world#event-54,0.98,caliphate;fatimids;islam
Timeline of Islamic Civilization History,islamic-civilization-history,"Major religious, political, and cultural milestones in the history of Islam from the first revelations to the end of the Ottoman caliphate.",religion,15,969,year,Cairo is founded,"The Fatimids found Cairo, which becomes one of the great cities of the Islamic world.",4,"Cairo, Egypt",,Encyclopaedia Britannica,https://www.britannica.com/topic/Islamic-world#event-55,0.98,city;egypt;islam
Timeline of Islamic Civilization History,islamic-civilization-history,"Major religious, political, and cultural milestones in the history of Islam from the first revelations to the end of the Ottoman caliphate.",religion,16,1055,year,Seljuks enter Baghdad,The Seljuks take control of Baghdad and become dominant military protectors of the Abbasid caliph.,4,"Baghdad, Iraq",,Encyclopaedia Britannica,https://www.britannica.com/topic/Islamic-world#event-56,0.98,seljuks;caliphate;islam
Timeline of Islamic Civilization History,islamic-civilization-history,"Major religious, political, and cultural milestones in the history of Islam from the first revelations to the end of the Ottoman caliphate.",religion,17,1099,year,Crusaders capture Jerusalem,The First Crusade captures Jerusalem and creates a major shock across the Islamic world.,4,Jerusalem,,Encyclopaedia Britannica,https://www.britannica.com/topic/Islamic-world#event-57,0.98,crusades;jerusalem;islam
Timeline of Islamic Civilization History,islamic-civilization-history,"Major religious, political, and cultural milestones in the history of Islam from the first revelations to the end of the Ottoman caliphate.",religion,18,1258,year,Mongols sack Baghdad,The Mongol conquest of Baghdad deals a major blow to Abbasid political authority.,5,"Baghdad, Iraq",,Encyclopaedia Britannica,https://www.britannica.com/topic/Islamic-world#event-58,0.98,mongols;abbasids;islam
Timeline of Islamic Civilization History,islamic-civilization-history,"Major religious, political, and cultural milestones in the history of Islam from the first revelations to the end of the Ottoman caliphate.",religion,19,1453,year,Ottomans capture Constantinople,The Ottoman conquest of Constantinople marks a major shift in Islamic imperial power.,5,Constantinople,,Encyclopaedia Britannica,https://www.britannica.com/topic/Islamic-world#event-59,0.98,ottomans;empire;islam
Timeline of Islamic Civilization History,islamic-civilization-history,"Major religious, political, and cultural milestones in the history of Islam from the first revelations to the end of the Ottoman caliphate.",religion,20,1924,year,Ottoman caliphate is abolished,"The Turkish Republic abolishes the Ottoman caliphate, ending a major Sunni institution.",5,Turkey,,Encyclopaedia Britannica,https://www.britannica.com/topic/Islamic-world#event-60,0.98,caliphate;modernity;islam
Timeline of the American Revolutionary Era,american-revolutionary-era,"Key causes, turning points, and political outcomes of the American Revolution.",politics,1,1763,year,French and Indian War ends,Britain's victory leaves it with new debts and imperial responsibilities that reshape colonial policy.,3,British North America,,Encyclopaedia Britannica,https://www.britannica.com/event/Timeline-of-the-American-Revolution#event-61,0.98,revolution;britain;colonies
Timeline of the American Revolutionary Era,american-revolutionary-era,"Key causes, turning points, and political outcomes of the American Revolution.",politics,2,1765,year,Stamp Act is passed,"Parliament imposes a direct tax on printed materials in the colonies, provoking widespread resistance.",4,British North America,,Encyclopaedia Britannica,https://www.britannica.com/event/Timeline-of-the-American-Revolution#event-62,0.98,revolution;taxation;colonies
Timeline of the American Revolutionary Era,american-revolutionary-era,"Key causes, turning points, and political outcomes of the American Revolution.",politics,3,1766,year,Stamp Act is repealed,Parliament repeals the Stamp Act but asserts continued authority over the colonies.,3,"London, Britain",,Encyclopaedia Britannica,https://www.britannica.com/event/Timeline-of-the-American-Revolution#event-63,0.98,revolution;parliament;colonies
Timeline of the American Revolutionary Era,american-revolutionary-era,"Key causes, turning points, and political outcomes of the American Revolution.",politics,4,1767,year,Townshend Acts are enacted,New import duties renew colonial protests over taxation and imperial power.,3,British North America,,Encyclopaedia Britannica,https://www.britannica.com/event/Timeline-of-the-American-Revolution#event-64,0.98,revolution;taxation;britain
Timeline of the American Revolutionary Era,american-revolutionary-era,"Key causes, turning points, and political outcomes of the American Revolution.",politics,5,1770-03-05,day,Boston Massacre occurs,"British troops kill five civilians in Boston, intensifying anti-British feeling.",4,"Boston, Massachusetts",,Encyclopaedia Britannica,https://www.britannica.com/event/Timeline-of-the-American-Revolution#event-65,0.98,revolution;boston;protest
Timeline of the American Revolutionary Era,american-revolutionary-era,"Key causes, turning points, and political outcomes of the American Revolution.",politics,6,1773-12-16,day,Boston Tea Party takes place,Colonists dump tea into Boston Harbor to protest imperial taxation and monopoly.,5,"Boston, Massachusetts",,Encyclopaedia Britannica,https://www.britannica.com/event/Timeline-of-the-American-Revolution#event-66,0.98,revolution;boston;taxation
Timeline of the American Revolutionary Era,american-revolutionary-era,"Key causes, turning points, and political outcomes of the American Revolution.",politics,7,1774,year,Intolerable Acts are imposed,Britain punishes Massachusetts and further alienates the colonies.,4,"Massachusetts, British North America",,Encyclopaedia Britannica,https://www.britannica.com/event/Timeline-of-the-American-Revolution#event-67,0.98,revolution;britain;massachusetts
Timeline of the American Revolutionary Era,american-revolutionary-era,"Key causes, turning points, and political outcomes of the American Revolution.",politics,8,1774-09,month,First Continental Congress meets,Colonial delegates gather to coordinate a response to British policy.,4,"Philadelphia, Pennsylvania",,Encyclopaedia Britannica,https://www.britannica.com/event/Timeline-of-the-American-Revolution#event-68,0.98,revolution;congress;colonies
Timeline of the American Revolutionary Era,american-revolutionary-era,"Key causes, turning points, and political outcomes of the American Revolution.",politics,9,1775-04-19,day,Battles of Lexington and Concord,Fighting between British troops and colonial militia begins the armed conflict.,5,Massachusetts,,Encyclopaedia Britannica,https://www.britannica.com/event/Timeline-of-the-American-Revolution#event-69,0.98,revolution;war;massachusetts
Timeline of the American Revolutionary Era,american-revolutionary-era,"Key causes, turning points, and political outcomes of the American Revolution.",politics,10,1775-05,month,Second Continental Congress convenes,Delegates assume a central political role and move toward coordinated war leadership.,4,"Philadelphia, Pennsylvania",,Encyclopaedia Britannica,https://www.britannica.com/event/Timeline-of-the-American-Revolution#event-70,0.98,revolution;congress;politics
Timeline of the American Revolutionary Era,american-revolutionary-era,"Key causes, turning points, and political outcomes of the American Revolution.",politics,11,1775-06-17,day,Battle of Bunker Hill is fought,A costly British victory demonstrates colonial resistance and determination.,4,"Charlestown, Massachusetts",,Encyclopaedia Britannica,https://www.britannica.com/event/Timeline-of-the-American-Revolution#event-71,0.98,revolution;war;boston
Timeline of the American Revolutionary Era,american-revolutionary-era,"Key causes, turning points, and political outcomes of the American Revolution.",politics,12,1775-07,month,George Washington takes command,Washington assumes command of the Continental Army.,4,"Cambridge, Massachusetts",,Encyclopaedia Britannica,https://www.britannica.com/event/Timeline-of-the-American-Revolution#event-72,0.98,revolution;washington;army
Timeline of the American Revolutionary Era,american-revolutionary-era,"Key causes, turning points, and political outcomes of the American Revolution.",politics,13,1776-01,month,Common Sense is published,Thomas Paine's pamphlet powerfully argues for independence.,4,"Philadelphia, Pennsylvania",,Encyclopaedia Britannica,https://www.britannica.com/event/Timeline-of-the-American-Revolution#event-73,0.98,revolution;independence;publishing
Timeline of the American Revolutionary Era,american-revolutionary-era,"Key causes, turning points, and political outcomes of the American Revolution.",politics,14,1776-07-04,day,Declaration of Independence is adopted,The Continental Congress declares the colonies independent states.,5,"Philadelphia, Pennsylvania",,Encyclopaedia Britannica,https://www.britannica.com/event/Timeline-of-the-American-Revolution#event-74,0.98,revolution;independence;united-states
Timeline of the American Revolutionary Era,american-revolutionary-era,"Key causes, turning points, and political outcomes of the American Revolution.",politics,15,1777-10-17,day,British surrender at Saratoga,The American victory at Saratoga helps secure French support.,5,"Saratoga, New York",,Encyclopaedia Britannica,https://www.britannica.com/event/Timeline-of-the-American-Revolution#event-75,0.98,revolution;war;saratoga
Timeline of the American Revolutionary Era,american-revolutionary-era,"Key causes, turning points, and political outcomes of the American Revolution.",politics,16,1778,year,France allies with the United States,France formally recognizes the United States and enters the war.,5,"Paris, France",,Encyclopaedia Britannica,https://www.britannica.com/event/Timeline-of-the-American-Revolution#event-76,0.98,revolution;france;diplomacy
