timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of the Arab-Israeli Conflict,arab-israeli-conflict,"Major diplomatic, military, and political milestones in the Arab-Israeli conflict from the late Ottoman period to the present era.",politics,11,1967-06-05,day,Six-Day War begins,"Israel launches preemptive strikes and defeats Egypt, Jordan, and Syria, capturing the West Bank, Gaza Strip, East Jerusalem, Sinai, and the Golan Heights.",5,Middle East,,Encyclopaedia Britannica,https://www.britannica.com/event/Six-Day-War,0.98,war;occupation
Timeline of the Arab-Israeli Conflict,arab-israeli-conflict,"Major diplomatic, military, and political milestones in the Arab-Israeli conflict from the late Ottoman period to the present era.",politics,12,1973-10-06,day,Yom Kippur War begins,"Egypt and Syria launch a surprise attack on Israeli positions on Yom Kippur, beginning another major Arab-Israeli war.",5,Sinai Peninsula and Golan Heights,,Encyclopaedia Britannica,https://www.britannica.com/event/Yom-Kippur-War,0.98,war;egypt
Timeline of the Arab-Israeli Conflict,arab-israeli-conflict,"Major diplomatic, military, and political milestones in the Arab-Israeli conflict from the late Ottoman period to the present era.",politics,13,1978-09-17,day,Camp David Accords are signed,"Egypt and Israel, mediated by the United States, sign accords that lay the groundwork for a peace treaty.",5,"Camp David, Maryland, United States",,U.S. Department of State,https://history.state.gov/milestones/1977-1980/camp-david,0.99,peace;diplomacy
Timeline of the Arab-Israeli Conflict,arab-israeli-conflict,"Major diplomatic, military, and political milestones in the Arab-Israeli conflict from the late Ottoman period to the present era.",politics,14,1979-03-26,day,Egypt and Israel sign a peace treaty,"Egypt becomes the first Arab state to make peace with Israel, leading to Israeli withdrawal from Sinai.",5,"Washington, D.C., United States",,U.S. Department of State,https://history.state.gov/milestones/1977-1980/egypt-israel-peace,0.99,peace;egypt
Timeline of the Arab-Israeli Conflict,arab-israeli-conflict,"Major diplomatic, military, and political milestones in the Arab-Israeli conflict from the late Ottoman period to the present era.",politics,15,1987-12,month,First Intifada begins,A mass Palestinian uprising erupts in the occupied territories against Israeli rule.,5,West Bank and Gaza Strip,,Encyclopaedia Britannica,https://www.britannica.com/topic/intifada,0.98,uprising;palestine
Timeline of the Arab-Israeli Conflict,arab-israeli-conflict,"Major diplomatic, military, and political milestones in the Arab-Israeli conflict from the late Ottoman period to the present era.",politics,16,1993-09-13,day,Oslo I Accord is signed,Israel and the PLO mutually recognize one another and agree to a framework for limited Palestinian self-government.,5,"Washington, D.C., United States",,U.S. Department of State,https://history.state.gov/milestones/1993-2000/oslo,0.99,peace;palestine
Timeline of the Arab-Israeli Conflict,arab-israeli-conflict,"Major diplomatic, military, and political milestones in the Arab-Israeli conflict from the late Ottoman period to the present era.",politics,17,1994-10-26,day,Israel and Jordan sign a peace treaty,Jordan becomes the second Arab state to conclude a formal peace treaty with Israel.,4,"Wadi Araba, Jordan",,U.S. Department of State,https://history.state.gov/milestones/1993-2000/jordan-israel-peace,0.99,peace;jordan
Timeline of the Arab-Israeli Conflict,arab-israeli-conflict,"Major diplomatic, military, and political milestones in the Arab-Israeli conflict from the late Ottoman period to the present era.",politics,18,2000-09,month,Second Intifada begins,A new wave of Israeli-Palestinian violence breaks out after a period of failed negotiations and rising tensions.,5,"Israel, West Bank, and Gaza Strip",,Encyclopaedia Britannica,https://www.britannica.com/topic/intifada,0.98,uprising;palestine
Timeline of the Arab-Israeli Conflict,arab-israeli-conflict,"Major diplomatic, military, and political milestones in the Arab-Israeli conflict from the late Ottoman period to the present era.",politics,19,2005-08,month,Israel withdraws settlers and troops from Gaza,Israel completes its unilateral disengagement from the Gaza Strip while maintaining control over key external access points.,4,Gaza Strip,,Encyclopaedia Britannica,https://www.britannica.com/place/Gaza-Strip/Israels-disengagement,0.98,gaza;occupation
Timeline of the Arab-Israeli Conflict,arab-israeli-conflict,"Major diplomatic, military, and political milestones in the Arab-Israeli conflict from the late Ottoman period to the present era.",politics,20,2020-09-15,day,Abraham Accords are signed,Israel signs normalization agreements with the United Arab Emirates and Bahrain in a major diplomatic shift.,4,"Washington, D.C., United States",,U.S. Department of State,https://www.state.gov/the-abraham-accords/,0.99,diplomacy;normalization
Timeline of the History of Nuclear Weapons,history-of-nuclear-weapons,"Key scientific, military, diplomatic, and arms-control milestones in the history of nuclear weapons.",war,1,1938-12,month,Nuclear fission is discovered,"Otto Hahn and Fritz Strassmann identify nuclear fission, opening the scientific path to atomic weapons.",5,"Berlin, Germany",,Encyclopaedia Britannica,https://www.britannica.com/science/nuclear-fission,0.98,science;nuclear
Timeline of the History of Nuclear Weapons,history-of-nuclear-weapons,"Key scientific, military, diplomatic, and arms-control milestones in the history of nuclear weapons.",war,2,1939-08-02,day,Einstein-Szilard letter urges U.S. action,Albert Einstein signs a letter warning President Roosevelt that Nazi Germany might develop atomic bombs.,5,United States,,Atomic Heritage Foundation,https://ahf.nuclearmuseum.org/ahf/history/einstein-szilard-letter-1939/,0.95,science;united-states
Timeline of the History of Nuclear Weapons,history-of-nuclear-weapons,"Key scientific, military, diplomatic, and arms-control milestones in the history of nuclear weapons.",war,3,1942,year,Manhattan Project begins full-scale bomb development,The United States organizes a vast secret wartime program to build atomic weapons.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/event/Manhattan-Project,0.98,war;united-states
Timeline of the History of Nuclear Weapons,history-of-nuclear-weapons,"Key scientific, military, diplomatic, and arms-control milestones in the history of nuclear weapons.",war,4,1942-12-02,day,Chicago Pile-1 achieves first controlled chain reaction,The first self-sustaining nuclear chain reaction demonstrates the feasibility of harnessing nuclear energy.,5,"Chicago, Illinois, United States",,U.S. Department of Energy,https://www.energy.gov/articles/75-years-ago-chicago-pile-1-created-worlds-first-self-sustaining-nuclear-chain-reaction,0.99,science;united-states
Timeline of the History of Nuclear Weapons,history-of-nuclear-weapons,"Key scientific, military, diplomatic, and arms-control milestones in the history of nuclear weapons.",war,5,1945-07-16,day,Trinity test detonates the first nuclear device,"The United States explodes the first atomic bomb in New Mexico, proving the weapon design in practice.",5,"New Mexico, United States",,Encyclopaedia Britannica,https://www.britannica.com/technology/nuclear-weapon,0.98,testing;nuclear
Timeline of the History of Nuclear Weapons,history-of-nuclear-weapons,"Key scientific, military, diplomatic, and arms-control milestones in the history of nuclear weapons.",war,6,1945-08-06,day,Atomic bomb is dropped on Hiroshima,The United States uses an atomic bomb against Hiroshima in the first wartime use of a nuclear weapon.,5,"Hiroshima, Japan",,Encyclopaedia Britannica,https://www.britannica.com/event/atomic-bombings-of-Hiroshima-and-Nagasaki,0.98,war;japan
Timeline of the History of Nuclear Weapons,history-of-nuclear-weapons,"Key scientific, military, diplomatic, and arms-control milestones in the history of nuclear weapons.",war,7,1945-08-09,day,Atomic bomb is dropped on Nagasaki,A second U.S. atomic bomb devastates Nagasaki three days after the attack on Hiroshima.,5,"Nagasaki, Japan",,Encyclopaedia Britannica,https://www.britannica.com/event/atomic-bombings-of-Hiroshima-and-Nagasaki,0.98,war;japan
Timeline of the History of Nuclear Weapons,history-of-nuclear-weapons,"Key scientific, military, diplomatic, and arms-control milestones in the history of nuclear weapons.",war,8,1949-08-29,day,Soviet Union tests its first atomic bomb,"The Soviet Union successfully detonates RDS-1, ending the U.S. nuclear monopoly.",5,"Semipalatinsk, Kazakhstan",,Encyclopaedia Britannica,https://www.britannica.com/technology/nuclear-weapon,0.98,soviet-union;testing
Timeline of the History of Nuclear Weapons,history-of-nuclear-weapons,"Key scientific, military, diplomatic, and arms-control milestones in the history of nuclear weapons.",war,9,1952-10-03,day,United Kingdom conducts its first nuclear test,Operation Hurricane makes Britain the third country to test a nuclear weapon.,4,"Monte Bello Islands, Australia",,UK Parliament,https://www.parliament.uk/about/living-heritage/transformingsociety/private-lives/yourcountry/overview/the-uks-nuclear-test-programme/,0.97,united-kingdom;testing
Timeline of the History of Nuclear Weapons,history-of-nuclear-weapons,"Key scientific, military, diplomatic, and arms-control milestones in the history of nuclear weapons.",war,10,1952-11-01,day,United States tests the first thermonuclear device,Ivy Mike demonstrates a hydrogen bomb design far more powerful than earlier fission weapons.,5,"Enewetak Atoll, Marshall Islands",,Encyclopaedia Britannica,https://www.britannica.com/technology/hydrogen-bomb,0.98,testing;nuclear
Timeline of the History of Nuclear Weapons,history-of-nuclear-weapons,"Key scientific, military, diplomatic, and arms-control milestones in the history of nuclear weapons.",war,11,1953-08-12,day,Soviet Union tests a thermonuclear weapon,The Soviet test accelerates the superpower arms race in hydrogen bomb development.,5,"Semipalatinsk, Kazakhstan",,Encyclopaedia Britannica,https://www.britannica.com/technology/hydrogen-bomb,0.98,soviet-union;testing
Timeline of the History of Nuclear Weapons,history-of-nuclear-weapons,"Key scientific, military, diplomatic, and arms-control milestones in the history of nuclear weapons.",war,12,1960-02-13,day,France conducts its first nuclear test,France joins the nuclear club with a test in the Algerian Sahara.,4,Algeria,,Comprehensive Nuclear-Test-Ban Treaty Organization,https://www.ctbto.org/nuclear-testing/history-of-nuclear-testing,0.98,france;testing
Timeline of the History of Nuclear Weapons,history-of-nuclear-weapons,"Key scientific, military, diplomatic, and arms-control milestones in the history of nuclear weapons.",war,13,1962-10,month,Cuban Missile Crisis brings nuclear powers to the brink,The United States and Soviet Union confront each other over Soviet missiles in Cuba in the most dangerous crisis of the Cold War.,5,Caribbean,,U.S. Department of State,https://history.state.gov/milestones/1961-1968/cuban-missile-crisis,0.99,cold-war;crisis
Timeline of the History of Nuclear Weapons,history-of-nuclear-weapons,"Key scientific, military, diplomatic, and arms-control milestones in the history of nuclear weapons.",war,14,1963-08-05,day,Partial Nuclear Test Ban Treaty is signed,"The treaty bans nuclear tests in the atmosphere, outer space, and underwater.",5,"Moscow, Soviet Union",,U.S. Department of State,https://history.state.gov/milestones/1961-1968/limited-test-ban-treaty,0.99,arms-control;treaty
Timeline of the History of Nuclear Weapons,history-of-nuclear-weapons,"Key scientific, military, diplomatic, and arms-control milestones in the history of nuclear weapons.",war,15,1964-10-16,day,China tests its first nuclear weapon,The People's Republic of China becomes the fifth state to detonate a nuclear device.,5,"Lop Nur, China",,Encyclopaedia Britannica,https://www.britannica.com/technology/nuclear-weapon,0.98,china;testing
Timeline of the History of Nuclear Weapons,history-of-nuclear-weapons,"Key scientific, military, diplomatic, and arms-control milestones in the history of nuclear weapons.",war,16,1968-07-01,day,Nuclear Non-Proliferation Treaty opens for signature,The NPT establishes a global framework to limit the spread of nuclear weapons and promote disarmament and peaceful nuclear use.,5,"London, Moscow, and Washington",,United Nations Office for Disarmament Affairs,https://disarmament.unoda.org/wmd/nuclear/npt/,0.99,arms-control;united-nations
Timeline of the History of Nuclear Weapons,history-of-nuclear-weapons,"Key scientific, military, diplomatic, and arms-control milestones in the history of nuclear weapons.",war,17,1974-05-18,day,India conducts its first nuclear explosive test,"India's test, described as a peaceful nuclear explosion, marks the emergence of another nuclear-armed state.",4,"Pokhran, India",,Comprehensive Nuclear-Test-Ban Treaty Organization,https://www.ctbto.org/nuclear-testing/history-of-nuclear-testing,0.98,india;testing
Timeline of the History of Nuclear Weapons,history-of-nuclear-weapons,"Key scientific, military, diplomatic, and arms-control milestones in the history of nuclear weapons.",war,18,1987-12-08,day,INF Treaty is signed,The United States and Soviet Union agree to eliminate an entire class of ground-launched intermediate-range missiles.,5,"Washington, D.C., United States",,U.S. Department of State,https://2009-2017.state.gov/t/avc/trty/102360.htm,0.99,arms-control;cold-war
Timeline of the History of Nuclear Weapons,history-of-nuclear-weapons,"Key scientific, military, diplomatic, and arms-control milestones in the history of nuclear weapons.",war,19,1998-05,month,India and Pakistan conduct overt nuclear tests,A series of tests by India and Pakistan confirms a new nuclear rivalry in South Asia.,5,South Asia,,Comprehensive Nuclear-Test-Ban Treaty Organization,https://www.ctbto.org/nuclear-testing/history-of-nuclear-testing,0.98,india;pakistan
Timeline of the History of Nuclear Weapons,history-of-nuclear-weapons,"Key scientific, military, diplomatic, and arms-control milestones in the history of nuclear weapons.",war,20,2010-04-08,day,New START treaty is signed,The United States and Russia sign a treaty limiting deployed strategic nuclear warheads and delivery systems.,4,"Prague, Czech Republic",,U.S. Department of State,https://2009-2017.state.gov/t/avc/newstart/index.htm,0.99,arms-control;russia
Timeline of the English Civil Wars,english-civil-wars,"Major constitutional, political, and military events from the crises before the English Civil Wars through the Restoration.",war,1,1628,year,Parliament presents the Petition of Right,"Parliament challenges Charles I over taxation, imprisonment, and martial law, deepening constitutional conflict.",4,"London, England",,UK Parliament,https://www.parliament.uk/about/living-heritage/evolutionofparliament/parliamentaryauthority/revolution/overview/petitionofright/,0.99,constitution;england
Timeline of the English Civil Wars,english-civil-wars,"Major constitutional, political, and military events from the crises before the English Civil Wars through the Restoration.",war,2,1629,year,Charles I begins Personal Rule,Charles I dismisses Parliament and governs without it for more than a decade.,4,England,,Encyclopaedia Britannica,https://www.britannica.com/event/English-Civil-Wars,0.98,monarchy;england
Timeline of the English Civil Wars,english-civil-wars,"Major constitutional, political, and military events from the crises before the English Civil Wars through the Restoration.",war,3,1637,year,Prayer book crisis sparks resistance in Scotland,Attempts to impose a new Anglican-style prayer book trigger widespread opposition and sharpen tensions across the Stuart kingdoms.,4,Scotland,,Encyclopaedia Britannica,https://www.britannica.com/event/Bishops-Wars,0.98,religion;scotland
Timeline of the English Civil Wars,english-civil-wars,"Major constitutional, political, and military events from the crises before the English Civil Wars through the Restoration.",war,4,1639,year,First Bishops' War begins,Charles I moves against the Scottish Covenanters but fails to subdue them.,4,Scotland,,Encyclopaedia Britannica,https://www.britannica.com/event/Bishops-Wars,0.98,war;scotland
Timeline of the English Civil Wars,english-civil-wars,"Major constitutional, political, and military events from the crises before the English Civil Wars through the Restoration.",war,5,1640-04,month,Short Parliament meets and is dissolved,Charles I recalls Parliament for funds but dismisses it after only weeks when members press grievances.,4,"London, England",,UK Parliament,https://www.parliament.uk/about/living-heritage/evolutionofparliament/parliamentaryauthority/revolution/overview/short-and-long-parliaments/,0.99,parliament;england
Timeline of the English Civil Wars,english-civil-wars,"Major constitutional, political, and military events from the crises before the English Civil Wars through the Restoration.",war,6,1640-11,month,Long Parliament assembles,Parliament reconvenes and begins dismantling key elements of royal authority.,5,"London, England",,UK Parliament,https://www.parliament.uk/about/living-heritage/evolutionofparliament/parliamentaryauthority/revolution/overview/short-and-long-parliaments/,0.99,parliament;england
Timeline of the English Civil Wars,english-civil-wars,"Major constitutional, political, and military events from the crises before the English Civil Wars through the Restoration.",war,7,1641-11,month,Grand Remonstrance is adopted,The Commons approves a sweeping statement of complaints against the king's government.,4,"London, England",,UK Parliament,https://www.parliament.uk/about/living-heritage/evolutionofparliament/parliamentaryauthority/revolution/overview/grand-remonstrance/,0.99,parliament;constitution
Timeline of the English Civil Wars,english-civil-wars,"Major constitutional, political, and military events from the crises before the English Civil Wars through the Restoration.",war,8,1642-01-04,day,Charles I attempts to arrest five MPs,"The king enters the Commons to seize leading opponents, a dramatic failure that destroys trust between crown and Parliament.",5,"London, England",,UK Parliament,https://www.parliament.uk/about/living-heritage/evolutionofparliament/parliamentaryauthority/revolution/collections/seizure-of-the-five-members/,0.99,parliament;monarchy
Timeline of the English Civil Wars,english-civil-wars,"Major constitutional, political, and military events from the crises before the English Civil Wars through the Restoration.",war,9,1642-08-22,day,Charles I raises the royal standard at Nottingham,The act is traditionally taken as the formal opening of the First English Civil War.,5,"Nottingham, England",,Encyclopaedia Britannica,https://www.britannica.com/event/English-Civil-Wars/The-first-English-Civil-War-1642-46,0.98,war;england
Timeline of the English Civil Wars,english-civil-wars,"Major constitutional, political, and military events from the crises before the English Civil Wars through the Restoration.",war,10,1642-10-23,day,Battle of Edgehill is fought,"The first major pitched battle of the war ends indecisively, showing neither side can win quickly.",4,"Warwickshire, England",,Encyclopaedia Britannica,https://www.britannica.com/event/First-English-Civil-War,0.98,battle;england
Timeline of the English Civil Wars,english-civil-wars,"Major constitutional, political, and military events from the crises before the English Civil Wars through the Restoration.",war,11,1644-07-02,day,Parliamentarian forces win at Marston Moor,A decisive victory in northern England strengthens Parliament and the alliance with the Scots.,5,"North Yorkshire, England",,Encyclopaedia Britannica,https://www.britannica.com/event/Battle-of-Marston-Moor,0.98,battle;england
Timeline of the English Civil Wars,english-civil-wars,"Major constitutional, political, and military events from the crises before the English Civil Wars through the Restoration.",war,12,1645-02,month,New Model Army is created,Parliament reorganizes its armed forces into a centralized and disciplined national army.,5,England,,UK Parliament,https://www.parliament.uk/about/living-heritage/evolutionofparliament/parliamentaryauthority/revolution/collections/new-model-army/,0.99,military;england
Timeline of the English Civil Wars,english-civil-wars,"Major constitutional, political, and military events from the crises before the English Civil Wars through the Restoration.",war,13,1645-06-14,day,Battle of Naseby is fought,Parliament's victory at Naseby cripples the main royalist field army and turns the course of the war.,5,"Northamptonshire, England",,Encyclopaedia Britannica,https://www.britannica.com/event/Battle-of-Naseby,0.98,battle;england
Timeline of the English Civil Wars,english-civil-wars,"Major constitutional, political, and military events from the crises before the English Civil Wars through the Restoration.",war,14,1646-05,month,Charles I surrenders to the Scots,The king gives himself up after the collapse of the royalist cause in the First Civil War.,4,"Southwell, England",,Encyclopaedia Britannica,https://www.britannica.com/event/English-Civil-Wars/The-first-English-Civil-War-1642-46,0.98,monarchy;scotland
Timeline of the English Civil Wars,english-civil-wars,"Major constitutional, political, and military events from the crises before the English Civil Wars through the Restoration.",war,15,1647-06,month,Army seizes control of the king,The New Model Army takes custody of Charles I and becomes a decisive political actor.,4,England,,UK Parliament,https://www.parliament.uk/about/living-heritage/evolutionofparliament/parliamentaryauthority/revolution/overview/civil-war-to-commonwealth/,0.99,military;politics
Timeline of the English Civil Wars,english-civil-wars,"Major constitutional, political, and military events from the crises before the English Civil Wars through the Restoration.",war,16,1648-08-17,day,Battle of Preston ends the Second Civil War,"Cromwell defeats a royalist-Scottish army, paving the way for harsher action against Charles I.",5,"Lancashire, England",,Encyclopaedia Britannica,https://www.britannica.com/event/Battle-of-Preston,0.98,battle;england
Timeline of the English Civil Wars,english-civil-wars,"Major constitutional, political, and military events from the crises before the English Civil Wars through the Restoration.",war,17,1648-12,month,Pride's Purge excludes many MPs,"Army forces remove members of Parliament opposed to trying the king, leaving the Rump Parliament.",5,"London, England",,UK Parliament,https://www.parliament.uk/about/living-heritage/evolutionofparliament/parliamentaryauthority/revolution/overview/civil-war-to-commonwealth/,0.99,parliament;military
Timeline of the English Civil Wars,english-civil-wars,"Major constitutional, political, and military events from the crises before the English Civil Wars through the Restoration.",war,18,1649-01-30,day,Charles I is executed,"The king is tried for treason and publicly executed, an unprecedented break in English monarchy.",5,"London, England",,Encyclopaedia Britannica,https://www.britannica.com/biography/Charles-I-king-of-Great-Britain-and-Ireland,0.98,monarchy;execution
Timeline of the English Civil Wars,english-civil-wars,"Major constitutional, political, and military events from the crises before the English Civil Wars through the Restoration.",war,19,1649-05,month,England is declared a Commonwealth,The monarchy and House of Lords are abolished and England is formally proclaimed a republic.,5,England,,UK Parliament,https://www.parliament.uk/about/living-heritage/evolutionofparliament/parliamentaryauthority/revolution/overview/civil-war-to-commonwealth/,0.99,republic;england
Timeline of the English Civil Wars,english-civil-wars,"Major constitutional, political, and military events from the crises before the English Civil Wars through the Restoration.",war,20,1660-05-29,day,Monarchy is restored under Charles II,The Restoration ends the revolutionary interregnum and reestablishes the Stuart monarchy.,5,"London, England",,Encyclopaedia Britannica,https://www.britannica.com/event/Restoration-English-history,0.98,monarchy;restoration
Timeline of the History of Linux,history-of-linux,"Major development, licensing, commercial, and ecosystem milestones in the history of Linux.",technology,1,1983-09,month,GNU Project is announced,Richard Stallman launches the GNU Project to build a free Unix-like operating system environment.,5,United States,,Free Software Foundation,https://www.gnu.org/gnu/initial-announcement.html,0.99,software;open-source
Timeline of the History of Linux,history-of-linux,"Major development, licensing, commercial, and ecosystem milestones in the history of Linux.",technology,2,1985,year,Free Software Foundation is founded,The Free Software Foundation is created to support the free software movement and GNU development.,4,"Massachusetts, United States",,Free Software Foundation,https://www.fsf.org/about/history,0.99,software;open-source
Timeline of the History of Linux,history-of-linux,"Major development, licensing, commercial, and ecosystem milestones in the history of Linux.",technology,3,1991-08-25,day,Linus Torvalds announces his kernel project,Torvalds posts online about a hobby operating system project that would become the Linux kernel.,5,"Helsinki, Finland",,Encyclopaedia Britannica,https://www.britannica.com/technology/Linux,0.98,software;linux
Timeline of the History of Linux,history-of-linux,"Major development, licensing, commercial, and ecosystem milestones in the history of Linux.",technology,4,1991-09,month,Linux 0.01 is released,The earliest public Linux source code is made available to developers.,5,Finland,,The Linux Kernel Archives,https://www.kernel.org/,0.99,software;linux
Timeline of the History of Linux,history-of-linux,"Major development, licensing, commercial, and ecosystem milestones in the history of Linux.",technology,5,1992,year,Linux is relicensed under the GNU GPL,Adoption of the GNU General Public License helps align Linux with the wider free software ecosystem.,5,Finland,,Encyclopaedia Britannica,https://www.britannica.com/topic/open-source,0.98,licensing;open-source
Timeline of the History of Linux,history-of-linux,"Major development, licensing, commercial, and ecosystem milestones in the history of Linux.",technology,6,1993,year,Slackware and Debian distributions appear,Early Linux distributions help package the kernel and GNU tools into installable systems.,4,United States,,Debian Project,https://www.debian.org/intro/history,0.99,linux;distribution
Timeline of the History of Linux,history-of-linux,"Major development, licensing, commercial, and ecosystem milestones in the history of Linux.",technology,7,1994-03,month,Linux 1.0 is released,The first official stable release marks Linux's arrival as a mature network-capable operating system kernel.,5,Global,,The Linux Kernel Archives,https://www.kernel.org/category/releases.html,0.99,linux;software
Timeline of the History of Linux,history-of-linux,"Major development, licensing, commercial, and ecosystem milestones in the history of Linux.",technology,8,1996-06,month,Tux becomes the Linux mascot,The penguin mascot is adopted as a widely recognized symbol of Linux culture.,3,Global,,The Linux Foundation,https://www.linuxfoundation.org/blog/blog/the-history-of-tux-the-linux-penguin,0.97,linux;culture
Timeline of the History of Linux,history-of-linux,"Major development, licensing, commercial, and ecosystem milestones in the history of Linux.",technology,9,1998,year,Open source movement gains momentum around Linux,Linux becomes central to the broader open source movement as businesses and developers embrace collaborative software.,4,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/open-source,0.98,open-source;software
Timeline of the History of Linux,history-of-linux,"Major development, licensing, commercial, and ecosystem milestones in the history of Linux.",technology,10,1999,year,Red Hat goes public,Red Hat's public offering highlights the commercial potential of Linux-based enterprise software.,4,United States,,Encyclopaedia Britannica,https://www.britannica.com/topic/open-source,0.98,business;linux
Timeline of the History of Linux,history-of-linux,"Major development, licensing, commercial, and ecosystem milestones in the history of Linux.",technology,11,2003,year,Linux kernel development expands at industrial scale,By the early 2000s Linux development is supported by thousands of contributors and a growing number of companies.,4,Global,,The Linux Kernel Archives,https://www.kernel.org/doc/html/v6.4/process/2.Process.html,0.99,linux;development
Timeline of the History of Linux,history-of-linux,"Major development, licensing, commercial, and ecosystem milestones in the history of Linux.",technology,12,2004-12,month,Ubuntu 4.10 broadens Linux adoption,Ubuntu's first release makes Linux more accessible to mainstream desktop users.,4,Global,,Ubuntu,https://ubuntu.com/about,0.98,linux;distribution
Timeline of the History of Linux,history-of-linux,"Major development, licensing, commercial, and ecosystem milestones in the history of Linux.",technology,13,2005-04,month,Git is created to manage Linux kernel development,Linus Torvalds develops Git to support distributed version control for large-scale kernel collaboration.,5,Global,,Git,https://git-scm.com/book/en/v2/Getting-Started-A-Short-History-of-Git,0.98,software;development
Timeline of the History of Linux,history-of-linux,"Major development, licensing, commercial, and ecosystem milestones in the history of Linux.",technology,14,2007-09,month,Android is announced,"Google unveils Android, a Linux-based mobile platform that would dramatically expand Linux's global footprint.",5,United States,,Android Developers,https://developer.android.com/about/versions,0.99,android;linux
