timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of the Black Lives Matter Movement,black-lives-matter-movement,"Major milestones in the Black Lives Matter movement, from its origin after the killing of Trayvon Martin to the global protests and legal aftermath of the George Floyd case.",society,18,2020-06,month,Black Lives Matter protests spread worldwide,"Demonstrations inspired by George Floyd's killing took place across the United States and in many countries, making the movement a global phenomenon.",5,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/Black-Lives-Matter/Subsequent-protests-George-Floyd-Ahmaud-Arbery-and-Breonna-Taylor,0.95,activism;protest;global
Timeline of the Black Lives Matter Movement,black-lives-matter-movement,"Major milestones in the Black Lives Matter movement, from its origin after the killing of Trayvon Martin to the global protests and legal aftermath of the George Floyd case.",society,19,2020-08-23,day,Jacob Blake is shot by police in Kenosha,The shooting of Blake sparked protests in Wisconsin and renewed national debate over police violence during the 2020 election season.,4,"Kenosha, Wisconsin, United States",,Encyclopaedia Britannica,https://www.britannica.com/topic/Black-Lives-Matter/Subsequent-protests-George-Floyd-Ahmaud-Arbery-and-Breonna-Taylor,0.95,activism;policing;protest
Timeline of the Black Lives Matter Movement,black-lives-matter-movement,"Major milestones in the Black Lives Matter movement, from its origin after the killing of Trayvon Martin to the global protests and legal aftermath of the George Floyd case.",society,20,2021-04-20,day,Derek Chauvin is convicted of murdering George Floyd,Chauvin's conviction marked one of the most important legal outcomes associated with the movement's demands for police accountability.,5,"Minneapolis, Minnesota, United States",,Encyclopaedia Britannica,https://www.britannica.com/topic/Black-Lives-Matter/Subsequent-protests-George-Floyd-Ahmaud-Arbery-and-Breonna-Taylor,0.95,activism;justice;policing
Timeline of the Klondike Gold Rush,klondike-gold-rush,"Major milestones in the Klondike Gold Rush, from the discovery on Bonanza Creek to the rise and decline of Dawson and the end of placer mining.",history,1,1887,year,William Ogilvie surveys the Klondike district,Survey work in the Yukon helped define the region that would soon become the center of a major gold rush.,3,"Yukon, Canada",,Parks Canada,https://parks.canada.ca/lhn-nhs/yt/klondike/culture/international,0.96,gold-rush;canada;exploration
Timeline of the Klondike Gold Rush,klondike-gold-rush,"Major milestones in the Klondike Gold Rush, from the discovery on Bonanza Creek to the rise and decline of Dawson and the end of placer mining.",history,2,1895,year,North-West Mounted Police establish a stronger Yukon presence,"Canadian authorities increased their presence in the Yukon ahead of the rush, shaping how entry, order, and supply would later be managed.",3,"Yukon, Canada",,Parks Canada,https://parks.canada.ca/lhn-nhs/yt/klondike/culture/international,0.96,gold-rush;canada;governance
Timeline of the Klondike Gold Rush,klondike-gold-rush,"Major milestones in the Klondike Gold Rush, from the discovery on Bonanza Creek to the rise and decline of Dawson and the end of placer mining.",history,3,1896-08-16,day,Gold is discovered on Rabbit Creek,"Skookum Jim Mason, Dawson Charlie, and George Carmack are associated with the discovery that triggered the Klondike Gold Rush.",5,"Bonanza Creek, Yukon, Canada",,The Canadian Encyclopedia,https://www.thecanadianencyclopedia.ca/en/article/klondike-gold-rush,0.93,gold-rush;canada;mining
Timeline of the Klondike Gold Rush,klondike-gold-rush,"Major milestones in the Klondike Gold Rush, from the discovery on Bonanza Creek to the rise and decline of Dawson and the end of placer mining.",history,4,1896-08-17,day,Claims are staked on the new goldfield,"The first claims were registered immediately after the discovery, and Rabbit Creek soon became known as Bonanza Creek.",5,"Bonanza Creek, Yukon, Canada",,National Park Service,https://www.nps.gov/klgo/learn/goldrush.htm,0.96,gold-rush;mining;canada
Timeline of the Klondike Gold Rush,klondike-gold-rush,"Major milestones in the Klondike Gold Rush, from the discovery on Bonanza Creek to the rise and decline of Dawson and the end of placer mining.",history,5,1896-09,month,Nearby creeks are rapidly claimed,"Prospectors spread through nearby creeks, especially Eldorado, confirming the scale of the strike.",4,"Klondike region, Yukon, Canada",,The Canadian Encyclopedia,https://www.thecanadianencyclopedia.ca/en/article/klondike-gold-rush,0.93,gold-rush;mining;canada
Timeline of the Klondike Gold Rush,klondike-gold-rush,"Major milestones in the Klondike Gold Rush, from the discovery on Bonanza Creek to the rise and decline of Dawson and the end of placer mining.",history,6,1897,year,Dawson emerges as the boomtown of the Klondike,Dawson quickly became the commercial and administrative hub of the rush.,5,"Dawson City, Yukon, Canada",,Encyclopaedia Britannica,https://www.britannica.com/event/Klondike-gold-rush,0.95,gold-rush;canada;cities
Timeline of the Klondike Gold Rush,klondike-gold-rush,"Major milestones in the Klondike Gold Rush, from the discovery on Bonanza Creek to the rise and decline of Dawson and the end of placer mining.",history,7,1897-07-14,day,Steamer Excelsior reaches San Francisco with gold,News of the returning miners and their gold helped ignite stampedes toward the Yukon.,5,"San Francisco, California, United States",,National Park Service,https://www.nps.gov/klgo/learn/goldrush.htm,0.96,gold-rush;media;migration
Timeline of the Klondike Gold Rush,klondike-gold-rush,"Major milestones in the Klondike Gold Rush, from the discovery on Bonanza Creek to the rise and decline of Dawson and the end of placer mining.",history,8,1897-07-17,day,Steamer Portland reaches Seattle with gold,The arrival of the Portland helped spread Klondike fever across North America.,5,"Seattle, Washington, United States",,National Park Service,https://www.nps.gov/klgo/learn/goldrush.htm,0.96,gold-rush;media;migration
Timeline of the Klondike Gold Rush,klondike-gold-rush,"Major milestones in the Klondike Gold Rush, from the discovery on Bonanza Creek to the rise and decline of Dawson and the end of placer mining.",history,9,1897-09,month,Canada imposes the one-year supply rule,"Canadian officials required stampeders entering the Yukon to carry roughly a year's worth of provisions, reshaping the overland journey.",4,"Yukon, Canada",,Parks Canada,https://parks.canada.ca/lhn-nhs/yt/klondike/culture/international,0.96,gold-rush;canada;governance
Timeline of the Klondike Gold Rush,klondike-gold-rush,"Major milestones in the Klondike Gold Rush, from the discovery on Bonanza Creek to the rise and decline of Dawson and the end of placer mining.",history,10,1898-02,month,The mountain passes become dangerously crowded,The Chilkoot and White Pass routes reached peak traffic as thousands of stampeders tried to reach the interior before spring breakup.,4,Alaska-Yukon border,,Parks Canada,https://parks.canada.ca/lhn-nhs/yt/klondike/culture/international,0.96,gold-rush;migration;transport
Timeline of the Klondike Gold Rush,klondike-gold-rush,"Major milestones in the Klondike Gold Rush, from the discovery on Bonanza Creek to the rise and decline of Dawson and the end of placer mining.",history,11,1898-04-03,day,Palm Sunday avalanche kills stampeders,An avalanche on the Chilkoot Trail became one of the deadliest disasters of the gold rush.,4,"Chilkoot Pass, Alaska-Yukon border",,Parks Canada,https://parks.canada.ca/lhn-nhs/yt/klondike/culture/international,0.96,gold-rush;disaster;transport
Timeline of the Klondike Gold Rush,klondike-gold-rush,"Major milestones in the Klondike Gold Rush, from the discovery on Bonanza Creek to the rise and decline of Dawson and the end of placer mining.",history,12,1898-05,month,White Pass and Yukon Route railway construction begins,Rail construction began to create a more reliable route into the Yukon interior.,4,Skagway to Yukon corridor,,Parks Canada,https://parks.canada.ca/lhn-nhs/yt/klondike/culture/international,0.96,gold-rush;transport;infrastructure
Timeline of the Klondike Gold Rush,klondike-gold-rush,"Major milestones in the Klondike Gold Rush, from the discovery on Bonanza Creek to the rise and decline of Dawson and the end of placer mining.",history,13,1898-06-13,day,The Yukon Territory is created,Canada created the Yukon Territory to administer the rapidly growing mining region.,5,"Ottawa, Ontario, Canada",,The Canadian Encyclopedia,https://www.thecanadianencyclopedia.ca/en/article/klondike-gold-rush,0.93,gold-rush;canada;governance
Timeline of the Klondike Gold Rush,klondike-gold-rush,"Major milestones in the Klondike Gold Rush, from the discovery on Bonanza Creek to the rise and decline of Dawson and the end of placer mining.",history,14,1898-06,month,Stampeders launch boats from Lake Bennett,"After hauling supplies over the passes, thousands built boats to descend the Yukon River toward Dawson.",4,"Lake Bennett, British Columbia/Yukon",,Parks Canada,https://parks.canada.ca/lhn-nhs/yt/klondike/culture/international,0.96,gold-rush;transport;migration
Timeline of the Klondike Gold Rush,klondike-gold-rush,"Major milestones in the Klondike Gold Rush, from the discovery on Bonanza Creek to the rise and decline of Dawson and the end of placer mining.",history,15,1898,year,Dawson's population peaks during the rush,The boom transformed Dawson into one of the largest communities in western Canada for a brief period.,4,"Dawson City, Yukon, Canada",,Encyclopaedia Britannica,https://www.britannica.com/event/Klondike-gold-rush,0.95,gold-rush;cities;canada
Timeline of the Klondike Gold Rush,klondike-gold-rush,"Major milestones in the Klondike Gold Rush, from the discovery on Bonanza Creek to the rise and decline of Dawson and the end of placer mining.",history,16,1898-08,month,The Nome strike begins to pull miners away,"A new rush toward Nome, Alaska, began diverting attention and people away from the Klondike.",4,"Nome, Alaska, United States",,National Park Service,https://www.nps.gov/klgo/learn/goldrush.htm,0.96,gold-rush;migration;mining
Timeline of the Klondike Gold Rush,klondike-gold-rush,"Major milestones in the Klondike Gold Rush, from the discovery on Bonanza Creek to the rise and decline of Dawson and the end of placer mining.",history,17,1900,year,The railway reaches Whitehorse,Completion of the White Pass and Yukon Route to Whitehorse improved transport into the Yukon after the height of the rush.,4,"Whitehorse, Yukon, Canada",,Parks Canada,https://parks.canada.ca/lhn-nhs/yt/klondike/culture/international,0.96,gold-rush;transport;infrastructure
Timeline of the Klondike Gold Rush,klondike-gold-rush,"Major milestones in the Klondike Gold Rush, from the discovery on Bonanza Creek to the rise and decline of Dawson and the end of placer mining.",history,18,1901,year,Census figures confirm post-rush decline,Population data showed how sharply the boomtown phase had already subsided.,3,"Yukon, Canada",,The Canadian Encyclopedia,https://www.thecanadianencyclopedia.ca/en/article/klondike-gold-rush,0.93,gold-rush;demography;canada
Timeline of the Klondike Gold Rush,klondike-gold-rush,"Major milestones in the Klondike Gold Rush, from the discovery on Bonanza Creek to the rise and decline of Dawson and the end of placer mining.",history,19,1902,year,Mechanized mining expands in the Klondike,Large-scale and capital-intensive methods increasingly replaced the earliest individual prospecting phase.,3,"Klondike region, Yukon, Canada",,Encyclopaedia Britannica,https://www.britannica.com/event/Klondike-gold-rush,0.95,gold-rush;mining;technology
Timeline of the Klondike Gold Rush,klondike-gold-rush,"Major milestones in the Klondike Gold Rush, from the discovery on Bonanza Creek to the rise and decline of Dawson and the end of placer mining.",history,20,1966,year,Placer mining on the Klondike River ends,The end of placer mining on the Klondike River marked the close of the classic era associated with the rush.,3,"Yukon, Canada",,Pier 21,https://pier21.ca/research/immigration-history/gold-rush-in-british-columbia-and-yukon,0.92,gold-rush;mining;legacy
Timeline of North Korea's Nuclear Program,north-korea-nuclear-program,"Key milestones in North Korea's nuclear program, diplomacy, and weapons testing.",politics,1,1985-12,month,North Korea accedes to the Nuclear Non-Proliferation Treaty,"Pyongyang joined the NPT, formally entering the global non-proliferation regime while preserving major ambiguities about its program.",4,North Korea,,Arms Control Association,https://www.armscontrol.org/factsheets/chronology-us-north-korean-nuclear-and-missile-diplomacy-1985-2022,0.94,nuclear;north-korea;geopolitics
Timeline of North Korea's Nuclear Program,north-korea-nuclear-program,"Key milestones in North Korea's nuclear program, diplomacy, and weapons testing.",politics,2,1991-12-31,day,Koreas sign the Joint Declaration on Denuclearization,"North and South Korea agreed in principle not to test, manufacture, produce, receive, possess, store, deploy, or use nuclear weapons.",4,Korean Peninsula,,IAEA,https://www.iaea.org/newscenter/focus/dprk/chronology-of-key-events,0.99,nuclear;korea;diplomacy
Timeline of North Korea's Nuclear Program,north-korea-nuclear-program,"Key milestones in North Korea's nuclear program, diplomacy, and weapons testing.",politics,3,1992-01,month,North Korea signs an IAEA safeguards agreement,The agreement committed Pyongyang to inspections meant to verify its declared nuclear materials and facilities.,4,"Vienna, Austria",,IAEA,https://www.iaea.org/newscenter/focus/dprk/chronology-of-key-events,0.99,nuclear;iaea;diplomacy
Timeline of North Korea's Nuclear Program,north-korea-nuclear-program,"Key milestones in North Korea's nuclear program, diplomacy, and weapons testing.",politics,4,1993-03,month,North Korea announces intent to withdraw from the NPT,The announcement triggered the first major nuclear crisis surrounding North Korea.,5,North Korea,,Arms Control Association,https://www.armscontrol.org/factsheets/chronology-us-north-korean-nuclear-and-missile-diplomacy-1985-2022,0.94,nuclear;north-korea;diplomacy
Timeline of North Korea's Nuclear Program,north-korea-nuclear-program,"Key milestones in North Korea's nuclear program, diplomacy, and weapons testing.",politics,5,1994-06,month,Jimmy Carter visits Pyongyang,Former U.S. president Jimmy Carter's visit helped open a path away from immediate crisis and toward negotiations.,4,"Pyongyang, North Korea",,Council on Foreign Relations,https://www.cfr.org/timelines/north-korean-nuclear-negotiations,0.95,nuclear;diplomacy;united-states
Timeline of North Korea's Nuclear Program,north-korea-nuclear-program,"Key milestones in North Korea's nuclear program, diplomacy, and weapons testing.",politics,6,1994-10-21,day,The Agreed Framework is signed,Washington and Pyongyang reached an accord to freeze parts of North Korea's plutonium program in exchange for energy assistance and other commitments.,5,"Geneva, Switzerland",,Encyclopaedia Britannica,https://www.britannica.com/event/Agreed-Framework,0.95,nuclear;diplomacy;geopolitics
Timeline of North Korea's Nuclear Program,north-korea-nuclear-program,"Key milestones in North Korea's nuclear program, diplomacy, and weapons testing.",politics,7,2002-10,month,The uranium enrichment dispute erupts,"The United States said North Korea had acknowledged a clandestine uranium-enrichment effort, accelerating the collapse of the Agreed Framework.",5,"Washington, D.C. and Pyongyang",,Arms Control Association,https://www.armscontrol.org/factsheets/chronology-us-north-korean-nuclear-and-missile-diplomacy-1985-2022,0.94,nuclear;north-korea;diplomacy
Timeline of North Korea's Nuclear Program,north-korea-nuclear-program,"Key milestones in North Korea's nuclear program, diplomacy, and weapons testing.",politics,8,2003-01-10,day,North Korea withdraws from the NPT,Pyongyang became the first state to announce withdrawal from the treaty and carry it through.,5,North Korea,,IAEA,https://www.iaea.org/newscenter/focus/dprk/chronology-of-key-events,0.99,nuclear;north-korea;nonproliferation
Timeline of North Korea's Nuclear Program,north-korea-nuclear-program,"Key milestones in North Korea's nuclear program, diplomacy, and weapons testing.",politics,9,2003-08,month,Six-Party Talks begin in Beijing,"China, the United States, the two Koreas, Japan, and Russia opened a new diplomatic format to address the crisis.",4,"Beijing, China",,Council on Foreign Relations,https://www.cfr.org/timelines/north-korean-nuclear-negotiations,0.95,nuclear;diplomacy;asia
Timeline of North Korea's Nuclear Program,north-korea-nuclear-program,"Key milestones in North Korea's nuclear program, diplomacy, and weapons testing.",politics,10,2005-09-19,day,Six-Party Talks issue a Joint Statement,North Korea agreed in principle to abandon nuclear weapons and programs in return for security and energy-related steps.,5,"Beijing, China",,Arms Control Association,https://www.armscontrol.org/factsheets/chronology-us-north-korean-nuclear-and-missile-diplomacy-1985-2022,0.94,nuclear;diplomacy;geopolitics
Timeline of North Korea's Nuclear Program,north-korea-nuclear-program,"Key milestones in North Korea's nuclear program, diplomacy, and weapons testing.",politics,11,2006-10-09,day,North Korea conducts its first nuclear test,The test confirmed North Korea's emergence as a nuclear-armed state in practice.,5,"Punggye-ri, North Korea",,IAEA,https://www.iaea.org/newscenter/focus/dprk/chronology-of-key-events,0.99,nuclear;weapons;north-korea
Timeline of North Korea's Nuclear Program,north-korea-nuclear-program,"Key milestones in North Korea's nuclear program, diplomacy, and weapons testing.",politics,12,2007-02-13,day,A disablement agreement is reached,Six-party negotiators agreed on initial steps for shutdown and disablement in exchange for aid.,4,"Beijing, China",,Arms Control Association,https://www.armscontrol.org/factsheets/chronology-us-north-korean-nuclear-and-missile-diplomacy-1985-2022,0.94,nuclear;diplomacy;asia
Timeline of North Korea's Nuclear Program,north-korea-nuclear-program,"Key milestones in North Korea's nuclear program, diplomacy, and weapons testing.",politics,13,2008-06-27,day,Yongbyon cooling tower is demolished,"The demolition became a visual symbol of partial disablement during negotiations, though it did not end the program.",4,"Yongbyon, North Korea",,Encyclopaedia Britannica,https://www.britannica.com/topic/Yongbyon,0.95,nuclear;yongbyon;diplomacy
Timeline of North Korea's Nuclear Program,north-korea-nuclear-program,"Key milestones in North Korea's nuclear program, diplomacy, and weapons testing.",politics,14,2009-05-25,day,North Korea conducts its second nuclear test,The test deepened the crisis after the breakdown of earlier six-party arrangements.,5,"Punggye-ri, North Korea",,IAEA,https://www.iaea.org/newscenter/focus/dprk/chronology-of-key-events,0.99,nuclear;weapons;north-korea
Timeline of North Korea's Nuclear Program,north-korea-nuclear-program,"Key milestones in North Korea's nuclear program, diplomacy, and weapons testing.",politics,15,2012-02-29,day,The Leap Day deal is announced,Washington and Pyongyang reached a short-lived agreement involving a moratorium and food assistance.,4,"Washington, D.C. and Pyongyang",,Arms Control Association,https://www.armscontrol.org/factsheets/chronology-us-north-korean-nuclear-and-missile-diplomacy-1985-2022,0.94,nuclear;diplomacy;united-states
Timeline of North Korea's Nuclear Program,north-korea-nuclear-program,"Key milestones in North Korea's nuclear program, diplomacy, and weapons testing.",politics,16,2013-02-12,day,North Korea conducts its third nuclear test,The test demonstrated continued weapons development despite sanctions and diplomatic pressure.,5,"Punggye-ri, North Korea",,IAEA,https://www.iaea.org/newscenter/focus/dprk/chronology-of-key-events,0.99,nuclear;weapons;north-korea
Timeline of North Korea's Nuclear Program,north-korea-nuclear-program,"Key milestones in North Korea's nuclear program, diplomacy, and weapons testing.",politics,17,2016-01-06,day,North Korea conducts its fourth nuclear test,"Pyongyang claimed the test involved a hydrogen bomb, though outside experts disputed the scale of that claim.",5,"Punggye-ri, North Korea",,IAEA,https://www.iaea.org/newscenter/focus/dprk/chronology-of-key-events,0.99,nuclear;weapons;north-korea
Timeline of North Korea's Nuclear Program,north-korea-nuclear-program,"Key milestones in North Korea's nuclear program, diplomacy, and weapons testing.",politics,18,2016-09-09,day,North Korea conducts its fifth nuclear test,The second test of 2016 underscored the rapid pace of the program's development.,5,"Punggye-ri, North Korea",,IAEA,https://www.iaea.org/newscenter/focus/dprk/chronology-of-key-events,0.99,nuclear;weapons;north-korea
Timeline of North Korea's Nuclear Program,north-korea-nuclear-program,"Key milestones in North Korea's nuclear program, diplomacy, and weapons testing.",politics,19,2017-09-03,day,North Korea conducts its sixth and largest nuclear test,The test marked the most powerful detonation yet attributed to the North Korean program.,5,"Punggye-ri, North Korea",,IAEA,https://www.iaea.org/newscenter/focus/dprk/chronology-of-key-events,0.99,nuclear;weapons;north-korea
Timeline of North Korea's Nuclear Program,north-korea-nuclear-program,"Key milestones in North Korea's nuclear program, diplomacy, and weapons testing.",politics,20,2018-06-12,day,Kim Jong Un and Donald Trump meet in Singapore,The first summit between a sitting U.S. president and a North Korean leader brought the nuclear issue to the center of world diplomacy.,5,Singapore,,Council on Foreign Relations,https://www.cfr.org/timelines/north-korean-nuclear-negotiations,0.95,nuclear;diplomacy;summit
Timeline of the Rosetta Stone and the Decipherment of Egyptian Hieroglyphs,rosetta-stone-and-the-decipherment-of-egyptian-hieroglyphs,"Key milestones in the creation, discovery, transfer, study, and decipherment of the Rosetta Stone.",history,1,196 BCE,year,The Memphis decree is issued for Ptolemy V,"Priests in Egypt issued a decree honoring Ptolemy V, creating the text later inscribed on the Rosetta Stone.",5,"Memphis, Egypt",,Encyclopaedia Britannica,https://www.britannica.com/topic/Rosetta-Stone,0.95,egypt;language;archaeology
Timeline of the Rosetta Stone and the Decipherment of Egyptian Hieroglyphs,rosetta-stone-and-the-decipherment-of-egyptian-hieroglyphs,"Key milestones in the creation, discovery, transfer, study, and decipherment of the Rosetta Stone.",history,2,196 BCE,year,The decree is carved in three scripts,"The text was inscribed in hieroglyphic, demotic, and Greek, which later made decipherment possible.",5,Egypt,,British Museum,https://www.britishmuseum.org/collection/object/Y_EA24,0.99,egypt;writing;archaeology
Timeline of the Rosetta Stone and the Decipherment of Egyptian Hieroglyphs,rosetta-stone-and-the-decipherment-of-egyptian-hieroglyphs,"Key milestones in the creation, discovery, transfer, study, and decipherment of the Rosetta Stone.",history,3,late 4th century CE,approximate,The stone is reused in later building works,"After the decline of hieroglyphic literacy, the stone was probably repurposed as construction material.",3,"Rosetta (Rashid), Egypt",,British Museum,https://www.britishmuseum.org/collection/egypt/explore-rosetta-stone,0.99,egypt;archaeology;legacy
