timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of Famous Hoaxes,famous-hoaxes,Major public hoaxes and deceptions.,culture,8,1969,year,Paul is dead rumor spreads,Beatles conspiracy grows.,4,United States,,Britannica,https://www.britannica.com/topic/hoax,0.9,hoax;media
Timeline of Famous Hoaxes,famous-hoaxes,Major public hoaxes and deceptions.,culture,9,1974,year,Crop circle hoaxes expand,Field patterns draw attention.,3,England,,Britannica,https://www.britannica.com/topic/hoax,0.9,hoax;media
Timeline of Famous Hoaxes,famous-hoaxes,Major public hoaxes and deceptions.,culture,10,1983,year,Hitler diaries unveiled,Media accepts fake diaries.,5,Germany,,Britannica,https://www.britannica.com/topic/hoax,0.9,hoax;media
Timeline of Famous Hoaxes,famous-hoaxes,Major public hoaxes and deceptions.,culture,11,1994,year,Alien autopsy film circulates,Fake footage spreads widely.,3,United Kingdom,,Britannica,https://www.britannica.com/topic/hoax,0.9,hoax;media
Timeline of Famous Hoaxes,famous-hoaxes,Major public hoaxes and deceptions.,culture,12,1996,year,Sokal hoax published,Parody article exposes weakness.,5,United States,,Britannica,https://www.britannica.com/topic/hoax,0.9,hoax;media
Timeline of Famous Hoaxes,famous-hoaxes,Major public hoaxes and deceptions.,culture,13,1998,year,Mister Splash gathers crowd,Fake stunt draws spectators.,3,United States,,Britannica,https://www.britannica.com/topic/hoax,0.9,hoax;media
Timeline of Famous Hoaxes,famous-hoaxes,Major public hoaxes and deceptions.,culture,14,2008,year,Balloon boy incident,False rescue dominates news.,5,United States,,Britannica,https://www.britannica.com/topic/hoax,0.9,hoax;media
Timeline of Famous Hoaxes,famous-hoaxes,Major public hoaxes and deceptions.,culture,15,2012,year,Mayan apocalypse rumor peaks,False doomsday spreads.,4,Global,,Britannica,https://www.britannica.com/topic/hoax,0.9,hoax;media
Timeline of Famous Hoaxes,famous-hoaxes,Major public hoaxes and deceptions.,culture,16,2016,year,Election fake news surges,Fabricated stories circulate.,5,Global,,Britannica,https://www.britannica.com/topic/hoax,0.9,hoax;media
Timeline of Famous Hoaxes,famous-hoaxes,Major public hoaxes and deceptions.,culture,17,2020,year,5G hoaxes spread,False telecom claims expand.,4,Global,,Britannica,https://www.britannica.com/topic/hoax,0.9,hoax;media
Timeline of Famous Hoaxes,famous-hoaxes,Major public hoaxes and deceptions.,culture,18,2021,year,Fake vaccine chips rumor spreads,Conspiracy claims persist.,4,Global,,Britannica,https://www.britannica.com/topic/hoax,0.9,hoax;media
Timeline of Famous Hoaxes,famous-hoaxes,Major public hoaxes and deceptions.,culture,19,2023,year,AI pope image spreads,Synthetic image fools viewers.,4,Global,,Britannica,https://www.britannica.com/topic/hoax,0.9,hoax;media
Timeline of Famous Hoaxes,famous-hoaxes,Major public hoaxes and deceptions.,culture,20,2024,year,Celebrity death hoaxes surge,AI tools amplify deception.,3,Global,,Britannica,https://www.britannica.com/topic/hoax,0.9,hoax;media
Timeline of Banned Books,banned-books,Major censorship cases involving books.,literature,1,1633,year,Galileo dialogue,Galileo dialogue condemned.,4,Global,,Britannica,https://www.britannica.com/topic/book-censorship,0.9,books;censorship
Timeline of Banned Books,banned-books,Major censorship cases involving books.,literature,2,1726,year,Gulliver restricted,Gulliver restricted.,4,Global,,Britannica,https://www.britannica.com/topic/book-censorship,0.9,books;censorship
Timeline of Banned Books,banned-books,Major censorship cases involving books.,literature,3,1852,year,Uncle Tom,Uncle Tom challenged.,4,Global,,Britannica,https://www.britannica.com/topic/book-censorship,0.9,books;censorship
Timeline of Banned Books,banned-books,Major censorship cases involving books.,literature,4,1881,year,Huck Finn,Huck Finn banned.,4,Global,,Britannica,https://www.britannica.com/topic/book-censorship,0.9,books;censorship
Timeline of Banned Books,banned-books,Major censorship cases involving books.,literature,5,1928,year,Lady Chatterley,Lady Chatterley banned.,4,Global,,Britannica,https://www.britannica.com/topic/book-censorship,0.9,books;censorship
Timeline of Banned Books,banned-books,Major censorship cases involving books.,literature,6,1933,year,Nazi burnings,Nazi burnings begin.,4,Global,,Britannica,https://www.britannica.com/topic/book-censorship,0.9,books;censorship
Timeline of Banned Books,banned-books,Major censorship cases involving books.,literature,7,1934,year,Ulysses admitted,Ulysses admitted.,4,Global,,Britannica,https://www.britannica.com/topic/book-censorship,0.9,books;censorship
Timeline of Banned Books,banned-books,Major censorship cases involving books.,literature,8,1955,year,Lolita banned,Lolita banned.,4,Global,,Britannica,https://www.britannica.com/topic/book-censorship,0.9,books;censorship
Timeline of Banned Books,banned-books,Major censorship cases involving books.,literature,9,1960,year,Penguin wins,Penguin wins trial.,4,Global,,Britannica,https://www.britannica.com/topic/book-censorship,0.9,books;censorship
Timeline of Banned Books,banned-books,Major censorship cases involving books.,literature,10,1961,year,Tropic legalized,Tropic legalized.,4,Global,,Britannica,https://www.britannica.com/topic/book-censorship,0.9,books;censorship
Timeline of Banned Books,banned-books,Major censorship cases involving books.,literature,11,1973,year,Slaughterhouse removed,Slaughterhouse removed.,4,Global,,Britannica,https://www.britannica.com/topic/book-censorship,0.9,books;censorship
Timeline of Banned Books,banned-books,Major censorship cases involving books.,literature,12,1988,year,Satanic Verses,Satanic Verses banned.,4,Global,,Britannica,https://www.britannica.com/topic/book-censorship,0.9,books;censorship
Timeline of Banned Books,banned-books,Major censorship cases involving books.,literature,13,1997,year,Harry Potter,Harry Potter challenged.,4,Global,,Britannica,https://www.britannica.com/topic/book-censorship,0.9,books;censorship
Timeline of Banned Books,banned-books,Major censorship cases involving books.,literature,14,2003,year,Persepolis challenged,Persepolis challenged.,4,Global,,Britannica,https://www.britannica.com/topic/book-censorship,0.9,books;censorship
Timeline of Banned Books,banned-books,Major censorship cases involving books.,literature,15,2006,year,Tango challenged,Tango challenged.,4,Global,,Britannica,https://www.britannica.com/topic/book-censorship,0.9,books;censorship
Timeline of Banned Books,banned-books,Major censorship cases involving books.,literature,16,2010,year,Mockingbird removed,Mockingbird removed.,4,Global,,Britannica,https://www.britannica.com/topic/book-censorship,0.9,books;censorship
Timeline of Banned Books,banned-books,Major censorship cases involving books.,literature,17,2022,year,Maus removed,Maus removed.,4,Global,,Britannica,https://www.britannica.com/topic/book-censorship,0.9,books;censorship
Timeline of Banned Books,banned-books,Major censorship cases involving books.,literature,18,2023,year,Book bans,Book bans expand.,4,Global,,Britannica,https://www.britannica.com/topic/book-censorship,0.9,books;censorship
Timeline of Banned Books,banned-books,Major censorship cases involving books.,literature,19,2024,year,Library lawsuits,Library lawsuits continue.,4,Global,,Britannica,https://www.britannica.com/topic/book-censorship,0.9,books;censorship
Timeline of Banned Books,banned-books,Major censorship cases involving books.,literature,20,2025,year,Curriculum debates,Curriculum debates continue.,4,Global,,Britannica,https://www.britannica.com/topic/book-censorship,0.9,books;censorship
Timeline of Prison Escapes,prison-escapes,Major prison escapes in history.,crime,1,1781,year,Casanova escapes,Casanova escapes Venice.,4,Global,,Britannica,https://www.britannica.com/topic/prison,0.9,crime;escape
Timeline of Prison Escapes,prison-escapes,Major prison escapes in history.,crime,2,1934,year,Dillinger escapes,Dillinger escapes jail.,4,Global,,Britannica,https://www.britannica.com/topic/prison,0.9,crime;escape
Timeline of Prison Escapes,prison-escapes,Major prison escapes in history.,crime,3,1947,year,Alcatraz attempt,Alcatraz attempt fails.,4,Global,,Britannica,https://www.britannica.com/topic/prison,0.9,crime;escape
Timeline of Prison Escapes,prison-escapes,Major prison escapes in history.,crime,4,1962,year,Alcatraz breakout,Alcatraz breakout.,4,Global,,Britannica,https://www.britannica.com/topic/prison,0.9,crime;escape
Timeline of Prison Escapes,prison-escapes,Major prison escapes in history.,crime,5,1969,year,Mitchell flees,Mitchell flees Dartmoor.,4,Global,,Britannica,https://www.britannica.com/topic/prison,0.9,crime;escape
Timeline of Prison Escapes,prison-escapes,Major prison escapes in history.,crime,6,1978,year,Hayes memoir,Hayes memoir popularizes escape.,4,Global,,Britannica,https://www.britannica.com/topic/prison,0.9,crime;escape
Timeline of Prison Escapes,prison-escapes,Major prison escapes in history.,crime,7,1985,year,Maze escape,Maze escape.,4,Global,,Britannica,https://www.britannica.com/topic/prison,0.9,crime;escape
Timeline of Prison Escapes,prison-escapes,Major prison escapes in history.,crime,8,1997,year,Shakur remains,Shakur remains fugitive.,4,Global,,Britannica,https://www.britannica.com/topic/prison,0.9,crime;escape
Timeline of Prison Escapes,prison-escapes,Major prison escapes in history.,crime,9,2001,year,Texas Seven,Texas Seven flee.,4,Global,,Britannica,https://www.britannica.com/topic/prison,0.9,crime;escape
Timeline of Prison Escapes,prison-escapes,Major prison escapes in history.,crime,10,2006,year,Payet helicopter,Payet helicopter escape.,4,Global,,Britannica,https://www.britannica.com/topic/prison,0.9,crime;escape
Timeline of Prison Escapes,prison-escapes,Major prison escapes in history.,crime,11,2012,year,Tunnel breakout,Tunnel breakout Mexico.,4,Global,,Britannica,https://www.britannica.com/topic/prison,0.9,crime;escape
Timeline of Prison Escapes,prison-escapes,Major prison escapes in history.,crime,12,2015,year,Clinton escape,Clinton escape.,4,Global,,Britannica,https://www.britannica.com/topic/prison,0.9,crime;escape
Timeline of Prison Escapes,prison-escapes,Major prison escapes in history.,crime,13,2016,year,El Chapo,El Chapo aftermath.,4,Global,,Britannica,https://www.britannica.com/topic/prison,0.9,crime;escape
Timeline of Prison Escapes,prison-escapes,Major prison escapes in history.,crime,14,2017,year,Arkansas guard,Arkansas guard escape case.,4,Global,,Britannica,https://www.britannica.com/topic/prison,0.9,crime;escape
Timeline of Prison Escapes,prison-escapes,Major prison escapes in history.,crime,15,2018,year,French drone,French drone smuggling.,4,Global,,Britannica,https://www.britannica.com/topic/prison,0.9,crime;escape
Timeline of Prison Escapes,prison-escapes,Major prison escapes in history.,crime,16,2019,year,Italy mafia,Italy mafia fugitive captured.,4,Global,,Britannica,https://www.britannica.com/topic/prison,0.9,crime;escape
Timeline of Prison Escapes,prison-escapes,Major prison escapes in history.,crime,17,2020,year,South Africa,South Africa prison rumor.,4,Global,,Britannica,https://www.britannica.com/topic/prison,0.9,crime;escape
Timeline of Prison Escapes,prison-escapes,Major prison escapes in history.,crime,18,2021,year,Israeli tunnel,Israeli tunnel escape.,4,Global,,Britannica,https://www.britannica.com/topic/prison,0.9,crime;escape
Timeline of Prison Escapes,prison-escapes,Major prison escapes in history.,crime,19,2022,year,Paraguay tunnel,Paraguay tunnel discovered.,4,Global,,Britannica,https://www.britannica.com/topic/prison,0.9,crime;escape
Timeline of Prison Escapes,prison-escapes,Major prison escapes in history.,crime,20,2023,year,Pennsylvania ladder,Pennsylvania ladder escape.,4,Global,,Britannica,https://www.britannica.com/topic/prison,0.9,crime;escape
Timeline of Financial Bubbles,financial-bubbles,Major speculative bubbles and crashes.,finance,1,1637,year,Tulip mania,Tulip mania peaks.,4,Global,,Britannica,https://www.britannica.com/money/speculative-bubble,0.9,finance;markets
Timeline of Financial Bubbles,financial-bubbles,Major speculative bubbles and crashes.,finance,2,1720,year,South Sea,South Sea crashes.,4,Global,,Britannica,https://www.britannica.com/money/speculative-bubble,0.9,finance;markets
Timeline of Financial Bubbles,financial-bubbles,Major speculative bubbles and crashes.,finance,3,1720,year,Mississippi crashes,Mississippi crashes.,4,Global,,Britannica,https://www.britannica.com/money/speculative-bubble,0.9,finance;markets
Timeline of Financial Bubbles,financial-bubbles,Major speculative bubbles and crashes.,finance,4,1792,year,Panic strikes,Panic strikes.,4,Global,,Britannica,https://www.britannica.com/money/speculative-bubble,0.9,finance;markets
Timeline of Financial Bubbles,financial-bubbles,Major speculative bubbles and crashes.,finance,5,1847,year,Railway mania,Railway mania falls.,4,Global,,Britannica,https://www.britannica.com/money/speculative-bubble,0.9,finance;markets
Timeline of Financial Bubbles,financial-bubbles,Major speculative bubbles and crashes.,finance,6,1873,year,Long Depression,Long Depression begins.,4,Global,,Britannica,https://www.britannica.com/money/speculative-bubble,0.9,finance;markets
Timeline of Financial Bubbles,financial-bubbles,Major speculative bubbles and crashes.,finance,7,1929,year,Wall Street,Wall Street crashes.,4,Global,,Britannica,https://www.britannica.com/money/speculative-bubble,0.9,finance;markets
Timeline of Financial Bubbles,financial-bubbles,Major speculative bubbles and crashes.,finance,8,1980,year,Silver bubble,Silver bubble bursts.,4,Global,,Britannica,https://www.britannica.com/money/speculative-bubble,0.9,finance;markets
Timeline of Financial Bubbles,financial-bubbles,Major speculative bubbles and crashes.,finance,9,1989,year,Japan bubble,Japan bubble peaks.,4,Global,,Britannica,https://www.britannica.com/money/speculative-bubble,0.9,finance;markets
Timeline of Financial Bubbles,financial-bubbles,Major speculative bubbles and crashes.,finance,10,1997,year,Asia crisis,Asia crisis spreads.,4,Global,,Britannica,https://www.britannica.com/money/speculative-bubble,0.9,finance;markets
Timeline of Financial Bubbles,financial-bubbles,Major speculative bubbles and crashes.,finance,11,2000,year,Dot-com crash,Dot-com crash begins.,4,Global,,Britannica,https://www.britannica.com/money/speculative-bubble,0.9,finance;markets
Timeline of Financial Bubbles,financial-bubbles,Major speculative bubbles and crashes.,finance,12,2006,year,Housing peaks,Housing peaks.,4,Global,,Britannica,https://www.britannica.com/money/speculative-bubble,0.9,finance;markets
Timeline of Financial Bubbles,financial-bubbles,Major speculative bubbles and crashes.,finance,13,2008,year,Global crisis,Global crisis hits.,4,Global,,Britannica,https://www.britannica.com/money/speculative-bubble,0.9,finance;markets
Timeline of Financial Bubbles,financial-bubbles,Major speculative bubbles and crashes.,finance,14,2013,year,Bitcoin bubble,Bitcoin bubble rises.,4,Global,,Britannica,https://www.britannica.com/money/speculative-bubble,0.9,finance;markets
Timeline of Financial Bubbles,financial-bubbles,Major speculative bubbles and crashes.,finance,15,2017,year,ICO bubble,ICO bubble peaks.,4,Global,,Britannica,https://www.britannica.com/money/speculative-bubble,0.9,finance;markets
Timeline of Financial Bubbles,financial-bubbles,Major speculative bubbles and crashes.,finance,16,2021,year,Meme stocks,Meme stocks surge.,4,Global,,Britannica,https://www.britannica.com/money/speculative-bubble,0.9,finance;markets
Timeline of Financial Bubbles,financial-bubbles,Major speculative bubbles and crashes.,finance,17,2021,year,NFT boom,NFT boom peaks.,4,Global,,Britannica,https://www.britannica.com/money/speculative-bubble,0.9,finance;markets
Timeline of Financial Bubbles,financial-bubbles,Major speculative bubbles and crashes.,finance,18,2022,year,Crypto crash,Crypto crash deepens.,4,Global,,Britannica,https://www.britannica.com/money/speculative-bubble,0.9,finance;markets
Timeline of Financial Bubbles,financial-bubbles,Major speculative bubbles and crashes.,finance,19,2023,year,AI valuations,AI valuations surge.,4,Global,,Britannica,https://www.britannica.com/money/speculative-bubble,0.9,finance;markets
Timeline of Financial Bubbles,financial-bubbles,Major speculative bubbles and crashes.,finance,20,2024,year,Rate fears,Rate fears hit tech.,4,Global,,Britannica,https://www.britannica.com/money/speculative-bubble,0.9,finance;markets
Timeline of Royal Scandals,royal-scandals,Major scandals involving monarchies.,politics,1,1536,year,Anne Boleyn,Anne Boleyn executed.,4,Global,,Britannica,https://www.britannica.com/topic/British-royal-family,0.9,monarchy;scandal
Timeline of Royal Scandals,royal-scandals,Major scandals involving monarchies.,politics,2,1785,year,Diamond Necklace,Diamond Necklace affair.,4,Global,,Britannica,https://www.britannica.com/topic/British-royal-family,0.9,monarchy;scandal
Timeline of Royal Scandals,royal-scandals,Major scandals involving monarchies.,politics,3,1820,year,Queen Caroline,Queen Caroline trial.,4,Global,,Britannica,https://www.britannica.com/topic/British-royal-family,0.9,monarchy;scandal
Timeline of Royal Scandals,royal-scandals,Major scandals involving monarchies.,politics,4,1936,year,Edward abdicates,Edward abdicates.,4,Global,,Britannica,https://www.britannica.com/topic/British-royal-family,0.9,monarchy;scandal
Timeline of Royal Scandals,royal-scandals,Major scandals involving monarchies.,politics,5,1955,year,Margaret romance,Margaret romance debated.,4,Global,,Britannica,https://www.britannica.com/topic/British-royal-family,0.9,monarchy;scandal
Timeline of Royal Scandals,royal-scandals,Major scandals involving monarchies.,politics,6,1976,year,Bernhard scandal,Bernhard scandal.,4,Global,,Britannica,https://www.britannica.com/topic/British-royal-family,0.9,monarchy;scandal
Timeline of Royal Scandals,royal-scandals,Major scandals involving monarchies.,politics,7,1992,year,Windsor crisis,Windsor crisis.,4,Global,,Britannica,https://www.britannica.com/topic/British-royal-family,0.9,monarchy;scandal
Timeline of Royal Scandals,royal-scandals,Major scandals involving monarchies.,politics,8,1992,year,Camillagate leaks,Camillagate leaks.,4,Global,,Britannica,https://www.britannica.com/topic/British-royal-family,0.9,monarchy;scandal
Timeline of Royal Scandals,royal-scandals,Major scandals involving monarchies.,politics,9,1995,year,Diana interview,Diana interview airs.,4,Global,,Britannica,https://www.britannica.com/topic/British-royal-family,0.9,monarchy;scandal
Timeline of Royal Scandals,royal-scandals,Major scandals involving monarchies.,politics,10,1997,year,Diana death,Diana death backlash.,4,Global,,Britannica,https://www.britannica.com/topic/British-royal-family,0.9,monarchy;scandal
Timeline of Royal Scandals,royal-scandals,Major scandals involving monarchies.,politics,11,2005,year,Charles marries,Charles marries Camilla.,4,Global,,Britannica,https://www.britannica.com/topic/British-royal-family,0.9,monarchy;scandal
Timeline of Royal Scandals,royal-scandals,Major scandals involving monarchies.,politics,12,2011,year,Monaco rumors,Monaco rumors circulate.,4,Global,,Britannica,https://www.britannica.com/topic/British-royal-family,0.9,monarchy;scandal
Timeline of Royal Scandals,royal-scandals,Major scandals involving monarchies.,politics,13,2019,year,Andrew interview,Andrew interview fails.,4,Global,,Britannica,https://www.britannica.com/topic/British-royal-family,0.9,monarchy;scandal
Timeline of Royal Scandals,royal-scandals,Major scandals involving monarchies.,politics,14,2020,year,Sussex exit,Sussex exit begins.,4,Global,,Britannica,https://www.britannica.com/topic/British-royal-family,0.9,monarchy;scandal
Timeline of Royal Scandals,royal-scandals,Major scandals involving monarchies.,politics,15,2021,year,Oprah interview,Oprah interview airs.,4,Global,,Britannica,https://www.britannica.com/topic/British-royal-family,0.9,monarchy;scandal
Timeline of Royal Scandals,royal-scandals,Major scandals involving monarchies.,politics,16,2022,year,Jubilee booing,Jubilee booing incidents.,4,Global,,Britannica,https://www.britannica.com/topic/British-royal-family,0.9,monarchy;scandal
Timeline of Royal Scandals,royal-scandals,Major scandals involving monarchies.,politics,17,2023,year,Coronation protest,Coronation protest arrests.,4,Global,,Britannica,https://www.britannica.com/topic/British-royal-family,0.9,monarchy;scandal
Timeline of Royal Scandals,royal-scandals,Major scandals involving monarchies.,politics,18,2024,year,Edited photo,Edited photo controversy.,4,Global,,Britannica,https://www.britannica.com/topic/British-royal-family,0.9,monarchy;scandal
Timeline of Royal Scandals,royal-scandals,Major scandals involving monarchies.,politics,19,2025,year,Memoir fallout,Memoir fallout continues.,4,Global,,Britannica,https://www.britannica.com/topic/British-royal-family,0.9,monarchy;scandal
Timeline of Royal Scandals,royal-scandals,Major scandals involving monarchies.,politics,20,2026,year,Public scrutiny,Public scrutiny persists.,4,Global,,Britannica,https://www.britannica.com/topic/British-royal-family,0.9,monarchy;scandal
Timeline of Failed Assassinations,failed-assassinations,Failed attempts on major leaders.,politics,1,1858,year,Orsini bombs,Orsini bombs Napoleon III.,4,Global,,Britannica,https://www.britannica.com/topic/assassination,0.9,assassination;politics
Timeline of Failed Assassinations,failed-assassinations,Failed attempts on major leaders.,politics,2,1912,year,Roosevelt survives,Roosevelt survives shooting.,4,Global,,Britannica,https://www.britannica.com/topic/assassination,0.9,assassination;politics
Timeline of Failed Assassinations,failed-assassinations,Failed attempts on major leaders.,politics,3,1933,year,Roosevelt survives,Roosevelt survives Miami plot.,4,Global,,Britannica,https://www.britannica.com/topic/assassination,0.9,assassination;politics
Timeline of Failed Assassinations,failed-assassinations,Failed attempts on major leaders.,politics,4,1944,year,Hitler survives,Hitler survives bomb.,4,Global,,Britannica,https://www.britannica.com/topic/assassination,0.9,assassination;politics
Timeline of Failed Assassinations,failed-assassinations,Failed attempts on major leaders.,politics,5,1950,year,Truman survives,Truman survives Blair House.,4,Global,,Britannica,https://www.britannica.com/topic/assassination,0.9,assassination;politics
Timeline of Failed Assassinations,failed-assassinations,Failed attempts on major leaders.,politics,6,1975,year,Ford survives,Ford survives Sacramento.,4,Global,,Britannica,https://www.britannica.com/topic/assassination,0.9,assassination;politics
Timeline of Failed Assassinations,failed-assassinations,Failed attempts on major leaders.,politics,7,1975,year,Ford survives,Ford survives San Francisco.,4,Global,,Britannica,https://www.britannica.com/topic/assassination,0.9,assassination;politics
Timeline of Failed Assassinations,failed-assassinations,Failed attempts on major leaders.,politics,8,1981,year,Reagan survives,Reagan survives shooting.,4,Global,,Britannica,https://www.britannica.com/topic/assassination,0.9,assassination;politics
Timeline of Failed Assassinations,failed-assassinations,Failed attempts on major leaders.,politics,9,1984,year,Thatcher survives,Thatcher survives bombing.,4,Global,,Britannica,https://www.britannica.com/topic/assassination,0.9,assassination;politics
Timeline of Failed Assassinations,failed-assassinations,Failed attempts on major leaders.,politics,10,1993,year,Bush plot,Bush plot foiled.,4,Global,,Britannica,https://www.britannica.com/topic/assassination,0.9,assassination;politics
Timeline of Failed Assassinations,failed-assassinations,Failed attempts on major leaders.,politics,11,2002,year,Karzai survives,Karzai survives attack.,4,Global,,Britannica,https://www.britannica.com/topic/assassination,0.9,assassination;politics
Timeline of Failed Assassinations,failed-assassinations,Failed attempts on major leaders.,politics,12,2004,year,Taiwan president,Taiwan president survives.,4,Global,,Britannica,https://www.britannica.com/topic/assassination,0.9,assassination;politics
Timeline of Failed Assassinations,failed-assassinations,Failed attempts on major leaders.,politics,13,2011,year,Giffords survives,Giffords survives.,4,Global,,Britannica,https://www.britannica.com/topic/assassination,0.9,assassination;politics
Timeline of Failed Assassinations,failed-assassinations,Failed attempts on major leaders.,politics,14,2013,year,Maduro parade,Maduro parade incident.,4,Global,,Britannica,https://www.britannica.com/topic/assassination,0.9,assassination;politics
