timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of Arabic Literature,arabic-literature,Major milestones in the development of Arabic literature from pre-Islamic poetry to contemporary global recognition.,literature,12,1798,year,French invasion of Egypt helps trigger the Nahda,"Napoleon’s invasion intensifies debates over language, education, and reform that shape the modern Arab cultural revival.",4,Egypt,,Encyclopaedia Britannica,https://www.britannica.com/place/Egypt/The-French-occupation-1798-1801,0.95,nahda;egypt;modernity
Timeline of Arabic Literature,arabic-literature,Major milestones in the development of Arabic literature from pre-Islamic poetry to contemporary global recognition.,literature,13,1828,year,Bulaq Press begins publishing in Arabic,"The state press at Bulaq becomes a crucial institution for printed books, dictionaries, and modern Arabic intellectual exchange.",5,Cairo,,Encyclopaedia Britannica,https://www.britannica.com/place/Cairo/Modern-Cairo,0.91,printing;nahda;arabic
Timeline of Arabic Literature,arabic-literature,Major milestones in the development of Arabic literature from pre-Islamic poetry to contemporary global recognition.,literature,14,1860,year,The Nahda matures into a literary movement,"Arab intellectuals in Cairo and Beirut expand journalism, translation, and new prose forms during the mature Nahda revival.",5,Cairo and Beirut,,Encyclopaedia Britannica,https://www.britannica.com/art/Arabic-literature/The-19th-century,0.96,nahda;literature;revival
Timeline of Arabic Literature,arabic-literature,Major milestones in the development of Arabic literature from pre-Islamic poetry to contemporary global recognition.,literature,15,1882,year,Ahmad Faris al-Shidyaq dies after pioneering modern prose,"The career of al-Shidyaq symbolizes the Nahda’s synthesis of travel writing, philology, satire, and linguistic reform.",4,Istanbul,,Encyclopaedia Britannica,https://www.britannica.com/biography/Ahmad-Faris-al-Shidyaq,0.95,nahda;prose;reform
Timeline of Arabic Literature,arabic-literature,Major milestones in the development of Arabic literature from pre-Islamic poetry to contemporary global recognition.,literature,16,1914,year,Haykal publishes Zaynab,Muhammad Husayn Haykal’s Zaynab becomes a landmark in the development of the modern Arabic novel.,5,Egypt,,Encyclopaedia Britannica,https://www.britannica.com/art/Arabic-literature/The-19th-century,0.94,novel;egypt;modernity
Timeline of Arabic Literature,arabic-literature,Major milestones in the development of Arabic literature from pre-Islamic poetry to contemporary global recognition.,literature,17,1947,year,Nazik al-Malaika popularizes free verse in Arabic,Nazik al-Malaika’s early free-verse poetry helps redefine Arabic metrics and the possibilities of modern poetic form.,5,Iraq,,Encyclopaedia Britannica,https://www.britannica.com/biography/Nazik-al-Malaika,0.95,poetry;modernism;arabic
Timeline of Arabic Literature,arabic-literature,Major milestones in the development of Arabic literature from pre-Islamic poetry to contemporary global recognition.,literature,18,1948,year,The Nakba reshapes Arabic literary themes,Displacement and loss after 1948 become central subjects in Palestinian and wider Arabic literature.,5,Palestine,,Encyclopaedia Britannica,https://www.britannica.com/event/Nakba,0.95,palestine;literature;displacement
Timeline of Arabic Literature,arabic-literature,Major milestones in the development of Arabic literature from pre-Islamic poetry to contemporary global recognition.,literature,19,1956,year,Mahfouz completes the Cairo Trilogy,The publication cycle of Naguib Mahfouz’s Cairo Trilogy secures the realist novel as a leading form in modern Arabic literature.,5,Egypt,,Encyclopaedia Britannica,https://www.britannica.com/biography/Naguib-Mahfouz,0.98,novel;realism;arabic
Timeline of Arabic Literature,arabic-literature,Major milestones in the development of Arabic literature from pre-Islamic poetry to contemporary global recognition.,literature,20,1988,year,Naguib Mahfouz wins the Nobel Prize in Literature,"Mahfouz becomes the first Arabic-language writer to receive the Nobel Prize in Literature, bringing unprecedented global visibility to Arabic letters.",5,Stockholm,,Nobel Prize,https://www.nobelprize.org/prizes/literature/1988/mahfouz/facts/,0.99,nobel;literature;arabic
Timeline of the History of Translation,history-of-translation,Major milestones in translation from antiquity to the age of neural machine translation.,literature,1,3rd century BCE,approximate,The Septuagint is produced in Greek,The translation of Hebrew scriptures into Greek becomes one of antiquity’s most influential acts of translation.,5,Alexandria,,Encyclopaedia Britannica,https://www.britannica.com/topic/Septuagint,0.98,translation;religion;antiquity
Timeline of the History of Translation,history-of-translation,Major milestones in translation from antiquity to the age of neural machine translation.,literature,2,46 BCE,year,Cicero articulates a non-literal approach to translation,Cicero’s reflections on translating Greek oratory into Latin become an enduring reference for sense-for-sense translation.,4,Rome,,Encyclopaedia Britannica,https://www.britannica.com/biography/Cicero-Roman-statesman,0.96,rome;theory;translation
Timeline of the History of Translation,history-of-translation,Major milestones in translation from antiquity to the age of neural machine translation.,literature,3,382,year,Jerome begins the Latin Vulgate,Jerome’s Bible translation establishes the Vulgate as the dominant Latin scriptural text for centuries.,5,Rome,,Encyclopaedia Britannica,https://www.britannica.com/biography/Saint-Jerome,0.98,bible;latin;translation
Timeline of the History of Translation,history-of-translation,Major milestones in translation from antiquity to the age of neural machine translation.,literature,4,762,year,Baghdad is founded as a center of translation,The founding of Baghdad creates the urban setting for the great Abbasid translation movement.,4,Baghdad,,Encyclopaedia Britannica,https://www.britannica.com/place/Baghdad,0.95,baghdad;translation;caliphate
Timeline of the History of Translation,history-of-translation,Major milestones in translation from antiquity to the age of neural machine translation.,literature,5,c. 830,approximate,The House of Wisdom anchors the Abbasid translation movement,"Scholars connected with Bayt al-Hikma translate philosophy, science, and medicine from Greek and Syriac into Arabic.",5,Baghdad,,Encyclopaedia Britannica,https://www.britannica.com/topic/House-of-Wisdom,0.96,baghdad;science;translation
Timeline of the History of Translation,history-of-translation,Major milestones in translation from antiquity to the age of neural machine translation.,literature,6,c. 862,approximate,Hunayn ibn Ishaq systematizes scholarly translation,Hunayn ibn Ishaq becomes the best-known translator of Greek medical and philosophical works into Syriac and Arabic.,5,Baghdad,,Encyclopaedia Britannica,https://www.britannica.com/biography/Hunayn-ibn-Ishaq,0.97,medicine;arabic;translation
Timeline of the History of Translation,history-of-translation,Major milestones in translation from antiquity to the age of neural machine translation.,literature,7,12th century CE,approximate,The Toledo School of Translators flourishes,"Translators in Toledo transmit Arabic learning into Latin and vernacular languages, reshaping medieval European scholarship.",5,Toledo,,Encyclopaedia Britannica,https://www.britannica.com/place/Toledo-Spain,0.92,medieval;latin;translation
Timeline of the History of Translation,history-of-translation,Major milestones in translation from antiquity to the age of neural machine translation.,literature,8,1382,year,The Wycliffe Bible appears in English,The first complete English Bible associated with John Wycliffe marks a decisive vernacular turn in scriptural translation.,5,England,,Encyclopaedia Britannica,https://www.britannica.com/topic/biblical-translation,0.97,english;bible;translation
Timeline of the History of Translation,history-of-translation,Major milestones in translation from antiquity to the age of neural machine translation.,literature,9,1455,year,The Gutenberg Bible multiplies the circulation of translated scripture,Movable-type printing makes translated and standardized sacred texts far easier to reproduce and distribute.,4,Mainz,,The British Library,https://www.bl.uk/treasures/gutenberg/homepage.html,0.98,printing;bible;translation
Timeline of the History of Translation,history-of-translation,Major milestones in translation from antiquity to the age of neural machine translation.,literature,10,1522,year,Martin Luther publishes his German New Testament,Luther’s vernacular New Testament becomes a landmark in Reformation translation and German prose.,5,Wittenberg,,Encyclopaedia Britannica,https://www.britannica.com/biography/Martin-Luther-German-religious-leader,0.98,reformation;german;translation
Timeline of the History of Translation,history-of-translation,Major milestones in translation from antiquity to the age of neural machine translation.,literature,11,1534,year,Luther completes the full German Bible,"The completed Luther Bible exerts a long-lasting influence on worship, literacy, and standard written German.",5,Wittenberg,,Encyclopaedia Britannica,https://www.britannica.com/topic/biblical-translation,0.97,bible;german;translation
Timeline of the History of Translation,history-of-translation,Major milestones in translation from antiquity to the age of neural machine translation.,literature,12,1611,year,The King James Version is first published,The Authorized Version becomes one of the most influential translations in the history of the English language.,5,London,,Encyclopaedia Britannica,https://www.britannica.com/topic/King-James-Version,0.98,english;bible;translation
Timeline of the History of Translation,history-of-translation,Major milestones in translation from antiquity to the age of neural machine translation.,literature,13,1791,year,Tytler publishes Essay on the Principles of Translation,Alexander Fraser Tytler’s treatise becomes a major early modern statement of translation theory in English.,4,Edinburgh,,Encyclopaedia Britannica,https://www.britannica.com/biography/Alexander-Fraser-Tytler-Lord-Woodhouselee,0.94,theory;translation;books
Timeline of the History of Translation,history-of-translation,Major milestones in translation from antiquity to the age of neural machine translation.,literature,14,1813,year,Schleiermacher lectures on translation methods,Schleiermacher’s distinction between moving the reader toward the author or the author toward the reader becomes foundational for modern theory.,5,Berlin,,Encyclopaedia Britannica,https://www.britannica.com/biography/Friedrich-Schleiermacher,0.95,theory;germany;translation
Timeline of the History of Translation,history-of-translation,Major milestones in translation from antiquity to the age of neural machine translation.,literature,15,1945,year,The United Nations institutionalizes large-scale official translation,The UN’s multilingual system makes translation central to modern diplomacy and international law.,4,San Francisco,,United Nations,https://www.un.org/en/about-us/un-charter,0.99,diplomacy;multilingualism;translation
Timeline of the History of Translation,history-of-translation,Major milestones in translation from antiquity to the age of neural machine translation.,literature,16,1949,year,Warren Weaver proposes machine translation research,Weaver’s memorandum helps launch the modern research agenda for automated translation.,5,United States,,Machine Translation Archive,https://mt-archive.net/Weaver-1949.pdf,0.93,technology;machine-translation;translation
Timeline of the History of Translation,history-of-translation,Major milestones in translation from antiquity to the age of neural machine translation.,literature,17,1954,year,The Georgetown-IBM experiment demonstrates machine translation,A widely publicized demonstration raises hopes that computers may soon translate at scale.,5,New York,,IBM,https://research.ibm.com/blog/georgetown-experiment-machine-translation,0.96,ibm;machine-translation;technology
Timeline of the History of Translation,history-of-translation,Major milestones in translation from antiquity to the age of neural machine translation.,literature,18,1964,year,Nida advances dynamic equivalence,Eugene Nida’s work on Bible translation popularizes a receptor-oriented approach that shapes twentieth-century translation studies.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/biography/Eugene-A-Nida,0.95,theory;bible;translation
Timeline of the History of Translation,history-of-translation,Major milestones in translation from antiquity to the age of neural machine translation.,literature,19,1991,year,Mona Baker publishes In Other Words,Baker’s textbook helps consolidate translation studies as a modern academic field with shared concepts and terminology.,4,London,,Routledge,https://www.routledge.com/In-Other-Words-A-Coursebook-on-Translation/Baker/p/book/9780415584890,0.92,theory;academia;translation
Timeline of the History of Translation,history-of-translation,Major milestones in translation from antiquity to the age of neural machine translation.,literature,20,2016,year,Neural machine translation reaches mass deployment,Google’s shift to neural machine translation marks a decisive break from earlier phrase-based systems in mainstream consumer translation.,5,United States,,Google AI,https://research.google/blog/a-neural-network-for-machine-translation-at-production-scale/,0.96,ai;machine-translation;technology
Timeline of the History of Libraries,history-of-libraries,Major milestones in the development of libraries from ancient archives to digital public access.,society,1,c. 2600 BCE,approximate,The archive at Ebla preserves early written records,The tablet collections at Ebla represent one of the earliest large bodies of organized written records.,4,Ebla,,Encyclopaedia Britannica,https://www.britannica.com/topic/library/The-history-of-libraries,0.96,archives;ancient-world;libraries
Timeline of the History of Libraries,history-of-libraries,Major milestones in the development of libraries from ancient archives to digital public access.,society,2,7th century BCE,approximate,Ashurbanipal assembles the library of Nineveh,The Assyrian royal collection becomes the best-known systematically organized library of the ancient Near East.,5,Nineveh,,Encyclopaedia Britannica,https://www.britannica.com/story/a-brief-history-of-libraries,0.97,mesopotamia;archives;libraries
Timeline of the History of Libraries,history-of-libraries,Major milestones in the development of libraries from ancient archives to digital public access.,society,3,3rd century BCE,approximate,The Library of Alexandria is founded,The Alexandrian library becomes the most famous research library of classical antiquity.,5,Alexandria,,Encyclopaedia Britannica,https://www.britannica.com/topic/Library-of-Alexandria,0.98,alexandria;scholarship;libraries
Timeline of the History of Libraries,history-of-libraries,Major milestones in the development of libraries from ancient archives to digital public access.,society,4,2nd century BCE,approximate,Pergamum develops a major Hellenistic library,The library at Pergamum emerges as a celebrated rival to Alexandria in the Hellenistic world.,4,Pergamum,,Encyclopaedia Britannica,https://www.britannica.com/topic/library/The-history-of-libraries,0.95,hellenistic;scholarship;libraries
Timeline of the History of Libraries,history-of-libraries,Major milestones in the development of libraries from ancient archives to digital public access.,society,5,529,year,Monte Cassino anchors the monastic library tradition,The Benedictine monastery at Monte Cassino becomes an emblematic site for manuscript preservation and copying in medieval Europe.,4,Monte Cassino,,Encyclopaedia Britannica,https://www.britannica.com/topic/library/The-history-of-libraries,0.94,monasticism;manuscripts;libraries
Timeline of the History of Libraries,history-of-libraries,Major milestones in the development of libraries from ancient archives to digital public access.,society,6,c. 830,approximate,The House of Wisdom combines library and scholarly activity,"Baghdad’s Bayt al-Hikma serves as a major center for books, scholarship, and translation under the Abbasids.",5,Baghdad,,Encyclopaedia Britannica,https://www.britannica.com/topic/House-of-Wisdom,0.96,baghdad;scholarship;libraries
Timeline of the History of Libraries,history-of-libraries,Major milestones in the development of libraries from ancient archives to digital public access.,society,7,859,year,The library of al-Qarawiyyin takes shape,The institution at Fez develops one of the world’s oldest continuously operating libraries associated with a major center of learning.,4,Fez,,Al-Qarawiyyin Library,https://www.alqarawiyyin.ma/en/history-of-the-library/,0.93,islamic-world;libraries;education
Timeline of the History of Libraries,history-of-libraries,Major milestones in the development of libraries from ancient archives to digital public access.,society,8,1258,year,The fall of Baghdad destroys major book collections,The Mongol conquest devastates libraries and manuscript repositories in one of the medieval world’s leading intellectual centers.,5,Baghdad,,Encyclopaedia Britannica,https://www.britannica.com/event/Battle-of-Baghdad-1258,0.96,war;manuscripts;libraries
Timeline of the History of Libraries,history-of-libraries,Major milestones in the development of libraries from ancient archives to digital public access.,society,9,c. 1450,approximate,Movable-type printing transforms library growth,The spread of printing sharply increases the number of reproducible texts available to libraries.,5,Europe,,Encyclopaedia Britannica,https://www.britannica.com/topic/library/The-history-of-libraries,0.96,printing;books;libraries
Timeline of the History of Libraries,history-of-libraries,Major milestones in the development of libraries from ancient archives to digital public access.,society,10,1602,year,The Bodleian Library opens at Oxford,The Bodleian becomes one of Europe’s great research libraries and a model of early modern institutional collecting.,5,Oxford,,Bodleian Libraries,https://www.bodleian.ox.ac.uk/about/libraries/bodleian/history,0.98,research;oxford;libraries
Timeline of the History of Libraries,history-of-libraries,Major milestones in the development of libraries from ancient archives to digital public access.,society,11,1753,year,The British Museum is established with a national library function,"Parliament creates the British Museum, whose collections form the core of a major national library tradition.",5,London,,The British Museum,https://www.britishmuseum.org/about-us/british-museum-story,0.98,britain;national-library;libraries
Timeline of the History of Libraries,history-of-libraries,Major milestones in the development of libraries from ancient archives to digital public access.,society,12,1800,year,The Library of Congress is founded,The United States establishes the Library of Congress as a national legislative and research library.,5,"Washington, D.C.",,Library of Congress,https://www.loc.gov/about/history-of-the-library/,0.99,united-states;national-library;libraries
Timeline of the History of Libraries,history-of-libraries,Major milestones in the development of libraries from ancient archives to digital public access.,society,13,1848,year,Boston Public Library opens to the public,Boston Public Library becomes a landmark in the development of the free municipal public library.,5,Boston,,Boston Public Library,https://www.bpl.org/history-of-the-boston-public-library/,0.97,public-library;united-states;libraries
Timeline of the History of Libraries,history-of-libraries,Major milestones in the development of libraries from ancient archives to digital public access.,society,14,1857,year,The British Museum Reading Room opens,The circular Reading Room becomes one of the nineteenth century’s most famous spaces for public scholarship.,4,London,,The British Museum,https://www.britishmuseum.org/collection/galleries/the-reading-room,0.97,reading-room;research;libraries
Timeline of the History of Libraries,history-of-libraries,Major milestones in the development of libraries from ancient archives to digital public access.,society,15,1876,year,Dewey Decimal Classification is introduced,Melvil Dewey publishes a classification system that becomes one of the most widely used tools for organizing library collections.,5,United States,,OCLC Dewey Services,https://www.oclc.org/en/dewey/features/history.html,0.98,classification;cataloging;libraries
Timeline of the History of Libraries,history-of-libraries,Major milestones in the development of libraries from ancient archives to digital public access.,society,16,1895,year,The Mundaneum is founded,The Belgian documentation project anticipates modern information retrieval and universal bibliography.,4,Brussels,,Mundaneum,https://www.mundaneum.org/en/discover-the-mundaneum/history/,0.93,documentation;information;libraries
Timeline of the History of Libraries,history-of-libraries,Major milestones in the development of libraries from ancient archives to digital public access.,society,17,1931,year,Ranganathan formulates the Five Laws of Library Science,"S. R. Ranganathan’s principles redefine librarianship around access, use, and reader service.",5,India,,Encyclopaedia Britannica,https://www.britannica.com/biography/S-R-Ranganathan,0.95,library-science;india;libraries
Timeline of the History of Libraries,history-of-libraries,Major milestones in the development of libraries from ancient archives to digital public access.,society,18,1971,year,Project Gutenberg launches digital library publishing,Project Gutenberg pioneers large-scale volunteer digitization and free electronic books.,5,United States,,Project Gutenberg,https://www.gutenberg.org/about/background.html,0.98,digital-libraries;ebooks;libraries
Timeline of the History of Libraries,history-of-libraries,Major milestones in the development of libraries from ancient archives to digital public access.,society,19,1991,year,The World Wide Web expands networked access to library resources,The web accelerates the transformation of libraries into hybrid print and digital information systems.,4,Global,,CERN,https://home.cern/science/computing/birth-web,0.99,internet;digital-libraries;libraries
Timeline of the History of Libraries,history-of-libraries,Major milestones in the development of libraries from ancient archives to digital public access.,society,20,2013,year,The Digital Public Library of America is launched,"DPLA creates a national platform for discovering digitized materials from libraries, archives, and museums across the United States.",4,United States,,Digital Public Library of America,https://dp.la/about,0.97,digital-libraries;public-access;libraries
Timeline of the History of Censorship,history-of-censorship,Major milestones in the history of censorship from the ancient world to the digital age.,politics,1,399 BCE,year,Socrates is executed after his trial in Athens,The prosecution of Socrates becomes one of the classic ancient cases of punishing speech viewed as dangerous to civic order.,5,Athens,,Encyclopaedia Britannica,https://www.britannica.com/biography/Socrates,0.98,athens;free-speech;censorship
Timeline of the History of Censorship,history-of-censorship,Major milestones in the history of censorship from the ancient world to the digital age.,politics,2,213 BCE,year,Qin authorities order a book burning,The Qin regime’s destruction of texts becomes one of history’s best-known examples of state suppression of learning.,5,China,,Encyclopaedia Britannica,https://www.britannica.com/event/book-burnings,0.95,china;state-power;censorship
Timeline of the History of Censorship,history-of-censorship,Major milestones in the history of censorship from the ancient world to the digital age.,politics,3,8 CE,year,Ovid is exiled by Augustus,The poet Ovid’s banishment from Rome exemplifies imperial punishment of literature considered politically or morally problematic.,4,Rome,,Encyclopaedia Britannica,https://www.britannica.com/biography/Ovid-Roman-poet,0.95,rome;poetry;censorship
Timeline of the History of Censorship,history-of-censorship,Major milestones in the history of censorship from the ancient world to the digital age.,politics,4,1559,year,The Index of Prohibited Books is created,The Roman Church establishes the Index Librorum Prohibitorum to regulate what Catholics should not read.,5,Rome,,Encyclopaedia Britannica,https://www.britannica.com/topic/Index-Librorum-Prohibitorum,0.98,church;books;censorship
Timeline of the History of Censorship,history-of-censorship,Major milestones in the history of censorship from the ancient world to the digital age.,politics,5,1633,year,Galileo is condemned by the Roman Inquisition,The condemnation of Galileo becomes a defining case of censorship in the history of science.,5,Rome,,Encyclopaedia Britannica,https://www.britannica.com/biography/Galileo-Galilei/The-trial-before-the-Inquisition,0.98,science;church;censorship
Timeline of the History of Censorship,history-of-censorship,Major milestones in the history of censorship from the ancient world to the digital age.,politics,6,1644,year,Milton publishes Areopagitica,John Milton’s argument against prior licensing becomes a foundational text in the history of free-expression thought.,5,London,,British Library,https://www.bl.uk/collection-items/areopagitica-by-john-milton,0.98,free-speech;england;censorship
Timeline of the History of Censorship,history-of-censorship,Major milestones in the history of censorship from the ancient world to the digital age.,politics,7,1695,year,England lets the Licensing Act lapse,The end of prepublication licensing marks a major turning point in the regulation of print in England.,5,England,,Encyclopaedia Britannica,https://www.britannica.com/topic/censorship/History-of-censorship,0.96,press;england;censorship
Timeline of the History of Censorship,history-of-censorship,Major milestones in the history of censorship from the ancient world to the digital age.,politics,8,1791,year,The First Amendment is ratified in the United States,"The U.S. Constitution formally protects freedom of speech and of the press, reshaping the modern debate over censorship.",5,United States,,National Archives,https://www.archives.gov/founding-docs/bill-of-rights-transcript,0.99,constitution;press;censorship
Timeline of the History of Censorship,history-of-censorship,Major milestones in the history of censorship from the ancient world to the digital age.,politics,9,1857,year,Britain passes the Obscene Publications Act,The law creates a modern statutory basis for suppressing publications deemed obscene in the United Kingdom.,4,United Kingdom,,UK Parliament,https://www.parliament.uk/about/living-heritage/transformingsociety/private-lives/relationships/collections1/obscene-publications-act-1857/,0.98,law;obscenity;censorship
Timeline of the History of Censorship,history-of-censorship,Major milestones in the history of censorship from the ancient world to the digital age.,politics,10,1873,year,The Comstock Act becomes U.S. federal law,The act authorizes the suppression of materials judged obscene or immoral in the mail.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/topic/Comstock-Act,0.97,law;obscenity;censorship
Timeline of the History of Censorship,history-of-censorship,Major milestones in the history of censorship from the ancient world to the digital age.,politics,11,1922,year,Ulysses is banned in the United States,The obscenity ban on James Joyce’s Ulysses becomes a landmark in modern literary censorship battles.,4,United States,,Encyclopaedia Britannica,https://www.britannica.com/topic/Ulysses-novel-by-Joyce,0.95,literature;obscenity;censorship
Timeline of the History of Censorship,history-of-censorship,Major milestones in the history of censorship from the ancient world to the digital age.,politics,12,1933-05-10,day,Nazi book burnings take place across Germany,"Students and Nazi activists publicly burn books by Jewish, socialist, pacifist, and other targeted authors.",5,Germany,,United States Holocaust Memorial Museum,https://encyclopedia.ushmm.org/content/en/article/book-burning,0.99,nazism;books;censorship
Timeline of the History of Censorship,history-of-censorship,Major milestones in the history of censorship from the ancient world to the digital age.,politics,13,1934,year,A U.S. court permits publication of Ulysses,The federal decision in United States v. One Book Called Ulysses narrows obscenity censorship of serious literature.,4,United States,,Encyclopaedia Britannica,https://www.britannica.com/topic/Ulysses-novel-by-Joyce,0.95,law;literature;censorship
Timeline of the History of Censorship,history-of-censorship,Major milestones in the history of censorship from the ancient world to the digital age.,politics,14,1956,year,The Hungarian uprising is followed by severe press controls,"After the revolt is crushed, the Soviet-backed regime sharply restricts expression and publication.",3,Hungary,,Encyclopaedia Britannica,https://www.britannica.com/event/Hungarian-Revolution-1956,0.94,cold-war;press;censorship
Timeline of the History of Censorship,history-of-censorship,Major milestones in the history of censorship from the ancient world to the digital age.,politics,15,1960,year,Lady Chatterleys Lover is cleared in Britain,The acquittal of Penguin Books under the Obscene Publications Act marks a major liberalization of British print culture.,5,London,,The National Archives (UK),https://www.nationalarchives.gov.uk/education/resources/lady-chatterleys-lover/,0.98,books;law;censorship
Timeline of the History of Censorship,history-of-censorship,Major milestones in the history of censorship from the ancient world to the digital age.,politics,16,1966,year,The Cultural Revolution intensifies censorship in China,Cultural production is placed under extreme ideological control during the opening phase of the Cultural Revolution.,5,China,,Encyclopaedia Britannica,https://www.britannica.com/event/Cultural-Revolution,0.97,china;ideology;censorship
Timeline of the History of Censorship,history-of-censorship,Major milestones in the history of censorship from the ancient world to the digital age.,politics,17,1988,year,The Satanic Verses controversy erupts,Global protests and state bans surrounding Salman Rushdie’s novel become a defining late twentieth-century censorship conflict.,5,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/The-Satanic-Verses,0.95,religion;books;censorship
Timeline of the History of Censorship,history-of-censorship,Major milestones in the history of censorship from the ancient world to the digital age.,politics,18,1996,year,The U.S. passes the Communications Decency Act,The law seeks to regulate indecent online content and becomes an early flashpoint in internet censorship.,4,United States,,Encyclopaedia Britannica,https://www.britannica.com/topic/Communications-Decency-Act,0.96,internet;law;censorship
Timeline of the History of Censorship,history-of-censorship,Major milestones in the history of censorship from the ancient world to the digital age.,politics,19,1997,year,Reno v. ACLU strikes down key parts of the CDA,The U.S. Supreme Court affirms strong First Amendment protection for speech on the internet.,5,United States,,Legal Information Institute,https://www.law.cornell.edu/supct/html/96-511.ZS.html,0.99,internet;supreme-court;censorship
