timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of the Strait of Hormuz,strait-of-hormuz,Chronology of the Strait of Hormuz as a strategic maritime chokepoint linking the Persian Gulf to the Gulf of Oman and the wider Indian Ocean.,geopolitics,11,1971-12,month,UAE is formed on the southern shore,The creation of the United Arab Emirates reshaped sovereignty on the southern side of the strait's wider approach.,4,United Arab Emirates,,Britannica,https://www.britannica.com/place/Strait-of-Hormuz,0.95,uae;statehood;persian-gulf
Timeline of the Strait of Hormuz,strait-of-hormuz,Chronology of the Strait of Hormuz as a strategic maritime chokepoint linking the Persian Gulf to the Gulf of Oman and the wider Indian Ocean.,geopolitics,12,1979,year,Iranian Revolution raises fears over navigation,The revolution in Iran heightened international concern over the future security of oil shipments through the strait.,4,Iran,,Britannica,https://www.britannica.com/question/What-is-the-Strait-of-Hormuz,0.95,iran;oil;shipping
Timeline of the Strait of Hormuz,strait-of-hormuz,Chronology of the Strait of Hormuz as a strategic maritime chokepoint linking the Persian Gulf to the Gulf of Oman and the wider Indian Ocean.,geopolitics,13,1980-09,month,Iran-Iraq War begins,War between Iran and Iraq transformed the Gulf into a combat zone and increased risks to tanker traffic.,5,Persian Gulf,,Britannica,https://www.britannica.com/question/What-is-the-Strait-of-Hormuz,0.95,war;iran-iraq-war;oil
Timeline of the Strait of Hormuz,strait-of-hormuz,Chronology of the Strait of Hormuz as a strategic maritime chokepoint linking the Persian Gulf to the Gulf of Oman and the wider Indian Ocean.,geopolitics,14,1984,year,Tanker War phase escalates,Attacks on commercial shipping during the Iran-Iraq War made the strait and surrounding Gulf a focal point of global energy security.,5,Persian Gulf,,Britannica,https://www.britannica.com/question/What-is-the-Strait-of-Hormuz,0.95,tanker-war;shipping;oil
Timeline of the Strait of Hormuz,strait-of-hormuz,Chronology of the Strait of Hormuz as a strategic maritime chokepoint linking the Persian Gulf to the Gulf of Oman and the wider Indian Ocean.,geopolitics,15,1987-07,month,U.S. reflagging and escort operations begin,"The United States started escorting reflagged Kuwaiti tankers, marking a major outside naval role in Gulf shipping security.",5,Persian Gulf,,Britannica,https://www.britannica.com/question/What-is-the-Strait-of-Hormuz,0.95,united-states;navy;shipping
Timeline of the Strait of Hormuz,strait-of-hormuz,Chronology of the Strait of Hormuz as a strategic maritime chokepoint linking the Persian Gulf to the Gulf of Oman and the wider Indian Ocean.,geopolitics,16,1988-04,month,Operation Praying Mantis strikes Iranian forces,A major U.S.-Iran naval clash underscored how quickly crises around the strait could escalate.,5,Persian Gulf,,Britannica,https://www.britannica.com/question/What-is-the-Strait-of-Hormuz,0.95,united-states;iran;naval-warfare
Timeline of the Strait of Hormuz,strait-of-hormuz,Chronology of the Strait of Hormuz as a strategic maritime chokepoint linking the Persian Gulf to the Gulf of Oman and the wider Indian Ocean.,geopolitics,17,2011-12,month,Iran renews closure threats,"Amid sanctions pressure, Iranian officials revived threats to close the strait, pushing the chokepoint back into world headlines.",4,Iran,,Britannica,https://www.britannica.com/question/What-is-the-Strait-of-Hormuz,0.95,iran;sanctions;oil
Timeline of the Strait of Hormuz,strait-of-hormuz,Chronology of the Strait of Hormuz as a strategic maritime chokepoint linking the Persian Gulf to the Gulf of Oman and the wider Indian Ocean.,geopolitics,18,2019-05,month,Regional tanker security crisis intensifies,A series of attacks and seizures in and around the Gulf renewed fears over commercial passage through the strait.,5,Gulf of Oman,,Britannica,https://www.britannica.com/question/What-is-the-Strait-of-Hormuz,0.95,tankers;shipping;security
Timeline of the Strait of Hormuz,strait-of-hormuz,Chronology of the Strait of Hormuz as a strategic maritime chokepoint linking the Persian Gulf to the Gulf of Oman and the wider Indian Ocean.,geopolitics,19,2023,year,Energy chokepoint concerns remain central,"Even without full closure, the strait continued to be treated as one of the world's most important oil and LNG chokepoints.",4,Strait of Hormuz,,Britannica,https://www.britannica.com/question/What-is-the-Strait-of-Hormuz,0.95,energy;shipping;oil
Timeline of the Strait of Hormuz,strait-of-hormuz,Chronology of the Strait of Hormuz as a strategic maritime chokepoint linking the Persian Gulf to the Gulf of Oman and the wider Indian Ocean.,geopolitics,20,2026-03,month,Iran says it will not close the strait,"During the 2026 regional war, Iran's UN envoy said Tehran would not close the strait even as conflict again disrupted shipping and energy markets.",5,Strait of Hormuz,,Reuters,https://www.reuters.com/world/middle-east/iran-not-going-close-strait-hormuz-iran-un-envoy-says-2026-03-12/,0.93,iran;shipping;energy
Timeline of Global Oil Crises,global-oil-crises,"Major global oil shocks, embargoes, supply disruptions, and policy turning points that reshaped energy markets.",finance,1,1859,year,Edwin Drake well launches modern oil era,Commercial oil production in Pennsylvania is widely treated as the starting point of the modern petroleum industry.,3,"Pennsylvania, United States",,Britannica,https://www.britannica.com/topic/petroleum,0.95,oil;energy;industry
Timeline of Global Oil Crises,global-oil-crises,"Major global oil shocks, embargoes, supply disruptions, and policy turning points that reshaped energy markets.",finance,2,1901,year,Spindletop transforms oil markets,The Spindletop gusher greatly expanded supply and accelerated the rise of oil as a strategic fuel.,4,"Texas, United States",,Britannica,https://www.britannica.com/place/Spindletop,0.95,oil;industry;united-states
Timeline of Global Oil Crises,global-oil-crises,"Major global oil shocks, embargoes, supply disruptions, and policy turning points that reshaped energy markets.",finance,3,1911,year,Standard Oil is broken up,The breakup of Standard Oil restructured the world's most influential oil business network.,3,United States,,Britannica,https://www.britannica.com/topic/Standard-Oil,0.95,oil;business;antitrust
Timeline of Global Oil Crises,global-oil-crises,"Major global oil shocks, embargoes, supply disruptions, and policy turning points that reshaped energy markets.",finance,4,1945,year,Postwar oil order begins to take shape,"After World War II, oil became central to industrial reconstruction, transport, and military strategy.",3,Global,,Britannica,https://www.britannica.com/topic/petroleum,0.95,energy;postwar;oil
Timeline of Global Oil Crises,global-oil-crises,"Major global oil shocks, embargoes, supply disruptions, and policy turning points that reshaped energy markets.",finance,5,1951,year,Iranian oil nationalization sparks crisis,Iran's nationalization of the Anglo-Iranian Oil Company triggered a major international confrontation over oil control.,4,Iran,,Britannica,https://www.britannica.com/event/Iranian-nationalization-of-oil-industry,0.95,iran;nationalization;oil
Timeline of Global Oil Crises,global-oil-crises,"Major global oil shocks, embargoes, supply disruptions, and policy turning points that reshaped energy markets.",finance,6,1956,year,Suez Crisis disrupts oil shipments,The Suez Crisis interrupted tanker routes and highlighted Europe's vulnerability to Middle Eastern supply shocks.,4,Egypt,,Britannica,https://www.britannica.com/event/Suez-Crisis,0.95,suez-crisis;shipping;oil
Timeline of Global Oil Crises,global-oil-crises,"Major global oil shocks, embargoes, supply disruptions, and policy turning points that reshaped energy markets.",finance,7,1960-09,month,OPEC is founded,"Iran, Iraq, Kuwait, Saudi Arabia, and Venezuela created OPEC to coordinate petroleum policies.",5,"Baghdad, Iraq",,Britannica,https://www.britannica.com/topic/OPEC,0.95,opec;oil;energy
Timeline of Global Oil Crises,global-oil-crises,"Major global oil shocks, embargoes, supply disruptions, and policy turning points that reshaped energy markets.",finance,8,1973-10,month,Arab oil embargo begins,"Arab producers cut exports after the Yom Kippur War, producing the first major postwar global oil shock.",5,Middle East,,Reuters,https://www.reuters.com/business/energy/biggest-global-oil-supply-disruptions-history-2026-03-13/,0.93,embargo;oil;energy
Timeline of Global Oil Crises,global-oil-crises,"Major global oil shocks, embargoes, supply disruptions, and policy turning points that reshaped energy markets.",finance,9,1974,year,IEA is established,Industrialized consumer states created the International Energy Agency in response to the 1973 oil crisis.,5,"Paris, France",,Britannica,https://www.britannica.com/topic/International-Energy-Agency,0.95,iea;energy;oil
Timeline of Global Oil Crises,global-oil-crises,"Major global oil shocks, embargoes, supply disruptions, and policy turning points that reshaped energy markets.",finance,10,1978,year,Iranian Revolution disrupts production,Political upheaval in Iran cut supply and intensified the late-1970s oil shock.,5,Iran,,Reuters,https://www.reuters.com/business/energy/biggest-global-oil-supply-disruptions-history-2026-03-13/,0.93,iran;oil;revolution
Timeline of Global Oil Crises,global-oil-crises,"Major global oil shocks, embargoes, supply disruptions, and policy turning points that reshaped energy markets.",finance,11,1979,year,Second oil shock drives price surge,The Iranian Revolution and wider instability produced a second major global oil price spike.,5,Global,,Reuters,https://www.reuters.com/business/energy/biggest-global-oil-supply-disruptions-history-2026-03-13/,0.93,oil;inflation;energy
Timeline of Global Oil Crises,global-oil-crises,"Major global oil shocks, embargoes, supply disruptions, and policy turning points that reshaped energy markets.",finance,12,1980-09,month,Iran-Iraq War removes supply,War between two major producers deepened market instability in the early 1980s.,5,Iran and Iraq,,Reuters,https://www.reuters.com/business/energy/biggest-global-oil-supply-disruptions-history-2026-03-13/,0.93,war;oil;energy
Timeline of Global Oil Crises,global-oil-crises,"Major global oil shocks, embargoes, supply disruptions, and policy turning points that reshaped energy markets.",finance,13,1986,year,Oil price collapse follows oversupply,Saudi production policy and oversupply contributed to a sharp drop in prices.,4,Global,,Britannica,https://www.britannica.com/topic/OPEC,0.95,prices;opec;oil
Timeline of Global Oil Crises,global-oil-crises,"Major global oil shocks, embargoes, supply disruptions, and policy turning points that reshaped energy markets.",finance,14,1990-08,month,Iraq invades Kuwait,The invasion took large volumes off the market and caused another major price shock.,5,Kuwait,,Reuters,https://www.reuters.com/business/energy/biggest-global-oil-supply-disruptions-history-2026-03-13/,0.93,gulf-war;oil;crisis
Timeline of Global Oil Crises,global-oil-crises,"Major global oil shocks, embargoes, supply disruptions, and policy turning points that reshaped energy markets.",finance,15,1991,year,Operation Desert Storm stabilizes supply outlook,The coalition campaign against Iraq helped begin the unwinding of the immediate 1990 oil shock.,4,Persian Gulf,,Reuters,https://www.reuters.com/business/energy/biggest-global-oil-supply-disruptions-history-2026-03-13/,0.93,gulf-war;oil;security
Timeline of Global Oil Crises,global-oil-crises,"Major global oil shocks, embargoes, supply disruptions, and policy turning points that reshaped energy markets.",finance,16,2005,year,Hurricanes Katrina and Rita hit U.S. output,Storm damage in the Gulf of Mexico caused one of the largest modern non-war oil supply disruptions.,4,United States,,Reuters,https://www.reuters.com/business/energy/biggest-global-oil-supply-disruptions-history-2026-03-13/,0.93,hurricanes;oil;united-states
Timeline of Global Oil Crises,global-oil-crises,"Major global oil shocks, embargoes, supply disruptions, and policy turning points that reshaped energy markets.",finance,17,2008-07,month,Oil prices reach record highs,"Brent and other benchmarks surged amid tight supply, speculation, and strong demand before the financial crash.",4,Global,,Britannica,https://www.britannica.com/money/topic/oil-price-shock,0.9,prices;oil;finance
Timeline of Global Oil Crises,global-oil-crises,"Major global oil shocks, embargoes, supply disruptions, and policy turning points that reshaped energy markets.",finance,18,2020-04,month,Pandemic demand collapse and price war crash markets,COVID-19 lockdowns and a Saudi-Russian price war drove an extraordinary collapse in oil demand and prices.,5,Global,,EIA,https://www.eia.gov/outlooks/steo/,0.98,pandemic;oil;markets
Timeline of Global Oil Crises,global-oil-crises,"Major global oil shocks, embargoes, supply disruptions, and policy turning points that reshaped energy markets.",finance,19,2022-02,month,Russian invasion of Ukraine triggers energy shock,The war in Ukraine and sanctions on Russia shook global oil and gas markets.,5,Global,,Reuters,https://www.reuters.com/business/energy/biggest-global-oil-supply-disruptions-history-2026-03-13/,0.93,russia;ukraine;energy
Timeline of Global Oil Crises,global-oil-crises,"Major global oil shocks, embargoes, supply disruptions, and policy turning points that reshaped energy markets.",finance,20,2026-03,month,Hormuz disruption becomes largest recorded oil shock,Reuters and the IEA described the 2026 Middle East disruption as the largest supply shock in oil-market history.,5,Global,,Reuters,https://www.reuters.com/business/energy/biggest-global-oil-supply-disruptions-history-2026-03-13/,0.93,hormuz;oil;energy
Timeline of Iran–Israel Conflict,iran-israel-conflict,Major milestones in the Iran-Israel conflict from the 1979 Iranian Revolution through direct military confrontation.,politics,1,1979,year,Iranian Revolution ends Iran-Israel alignment,The Islamic Revolution transformed Iran from a strategic partner of Israel under the shah into a declared adversary.,5,Iran,,Britannica,https://www.britannica.com/event/Iranian-Revolution,0.95,iran;israel;revolution
Timeline of Iran–Israel Conflict,iran-israel-conflict,Major milestones in the Iran-Israel conflict from the 1979 Iranian Revolution through direct military confrontation.,politics,2,1979,year,Israel-Iran ties are severed,The new Iranian state broke official ties with Israel and made anti-Zionism central to its foreign policy.,5,Iran,,Britannica,https://www.britannica.com/topic/Iran,0.95,iran;israel;diplomacy
Timeline of Iran–Israel Conflict,iran-israel-conflict,Major milestones in the Iran-Israel conflict from the 1979 Iranian Revolution through direct military confrontation.,politics,3,1982,year,Iran backs Hezbollah after Lebanon war,Iran's support for Hezbollah created a major long-term front in its conflict with Israel.,5,Lebanon,,Britannica,https://www.britannica.com/topic/Hezbollah,0.95,hezbollah;iran;israel
Timeline of Iran–Israel Conflict,iran-israel-conflict,Major milestones in the Iran-Israel conflict from the 1979 Iranian Revolution through direct military confrontation.,politics,4,1992,year,Israeli embassy in Buenos Aires is bombed,"The attack was widely linked by investigators to Iran and Hezbollah, deepening the conflict's global dimension.",4,"Buenos Aires, Argentina",,Britannica,https://www.britannica.com/event/Buenos-Aires-bombings-of-1992-and-1994,0.95,terrorism;hezbollah;israel
Timeline of Iran–Israel Conflict,iran-israel-conflict,Major milestones in the Iran-Israel conflict from the 1979 Iranian Revolution through direct military confrontation.,politics,5,1994,year,AMIA Jewish center bombing shocks Argentina,The bombing intensified accusations against Iranian-linked networks and worsened Israel-Iran hostility.,4,"Buenos Aires, Argentina",,Britannica,https://www.britannica.com/event/Buenos-Aires-bombings-of-1992-and-1994,0.95,terrorism;argentina;iran
Timeline of Iran–Israel Conflict,iran-israel-conflict,Major milestones in the Iran-Israel conflict from the 1979 Iranian Revolution through direct military confrontation.,politics,6,2002,year,Iran's nuclear program becomes a central dispute,Revelations about undeclared Iranian nuclear facilities moved the confrontation into a new strategic phase.,5,Iran,,Britannica,https://www.britannica.com/topic/nuclear-program-of-Iran,0.95,nuclear;iran;israel
Timeline of Iran–Israel Conflict,iran-israel-conflict,Major milestones in the Iran-Israel conflict from the 1979 Iranian Revolution through direct military confrontation.,politics,7,2006-07,month,Israel and Hezbollah fight a major war,The Lebanon war highlighted Iran's indirect military pressure on Israel through allied armed groups.,5,Lebanon and Israel,,Britannica,https://www.britannica.com/event/Second-Lebanon-War,0.95,hezbollah;war;israel
Timeline of Iran–Israel Conflict,iran-israel-conflict,Major milestones in the Iran-Israel conflict from the 1979 Iranian Revolution through direct military confrontation.,politics,8,2010,year,Stuxnet sabotages Iranian nuclear systems,The cyberattack on Iran's nuclear program marked a new front in the shadow war.,5,Iran,,Britannica,https://www.britannica.com/topic/Stuxnet,0.95,cyberwar;nuclear;iran
Timeline of Iran–Israel Conflict,iran-israel-conflict,Major milestones in the Iran-Israel conflict from the 1979 Iranian Revolution through direct military confrontation.,politics,9,2011,year,Syrian civil war opens a new arena,Iranian and Israeli operations increasingly intersected in Syria as the war expanded.,4,Syria,,Britannica,https://www.britannica.com/event/Syrian-Civil-War,0.95,syria;iran;israel
Timeline of Iran–Israel Conflict,iran-israel-conflict,Major milestones in the Iran-Israel conflict from the 1979 Iranian Revolution through direct military confrontation.,politics,10,2013,year,Israel expands strikes on Iranian-linked targets in Syria,Israeli attacks on weapons transfers and allied positions in Syria became a recurring feature of the conflict.,4,Syria,,Reuters,https://www.reuters.com/world/middle-east/iran-israels-open-warfare-after-decades-shadow-war-2024-04-14/,0.93,syria;airstrikes;iran
Timeline of Iran–Israel Conflict,iran-israel-conflict,Major milestones in the Iran-Israel conflict from the 1979 Iranian Revolution through direct military confrontation.,politics,11,2015-07,month,Iran nuclear deal is signed,The JCPOA temporarily changed the diplomatic context of the conflict even as Israeli leaders opposed the agreement.,4,"Vienna, Austria",,Britannica,https://www.britannica.com/event/Joint-Comprehensive-Plan-of-Action,0.95,jcpoa;nuclear;diplomacy
Timeline of Iran–Israel Conflict,iran-israel-conflict,Major milestones in the Iran-Israel conflict from the 1979 Iranian Revolution through direct military confrontation.,politics,12,2018-05,month,United States leaves the JCPOA,Washington's withdrawal increased regional tension and aligned more closely with Israeli pressure on Iran.,4,United States,,Britannica,https://www.britannica.com/event/Joint-Comprehensive-Plan-of-Action,0.95,jcpoa;united-states;iran
Timeline of Iran–Israel Conflict,iran-israel-conflict,Major milestones in the Iran-Israel conflict from the 1979 Iranian Revolution through direct military confrontation.,politics,13,2018-05,month,Israel strikes Iranian targets after rocket fire,Direct exchanges between Israeli forces and Iranian-linked units in Syria escalated sharply.,5,Syria,,Reuters,https://www.reuters.com/world/middle-east/iran-israels-open-warfare-after-decades-shadow-war-2024-04-14/,0.93,syria;airstrikes;israel
Timeline of Iran–Israel Conflict,iran-israel-conflict,Major milestones in the Iran-Israel conflict from the 1979 Iranian Revolution through direct military confrontation.,politics,14,2020-01,month,Qassem Soleimani is killed,The U.S. killing of Iran's top commander intensified a regional security environment closely tied to Iran-Israel rivalry.,4,"Baghdad, Iraq",,Britannica,https://www.britannica.com/biography/Qassem-Soleimani,0.95,iran;military;middle-east
Timeline of Iran–Israel Conflict,iran-israel-conflict,Major milestones in the Iran-Israel conflict from the 1979 Iranian Revolution through direct military confrontation.,politics,15,2020-11,month,Mohsen Fakhrizadeh is assassinated,Iran blamed Israel for the killing of the scientist associated with its nuclear program.,5,Iran,,Britannica,https://www.britannica.com/biography/Mohsen-Fakhrizadeh,0.95,nuclear;assassination;iran
Timeline of Iran–Israel Conflict,iran-israel-conflict,Major milestones in the Iran-Israel conflict from the 1979 Iranian Revolution through direct military confrontation.,politics,16,2023-10,month,Gaza war raises regional risks,The Israel-Hamas war increased the likelihood of a broader confrontation involving Iran-backed groups.,5,Israel and Gaza,,Reuters,https://www.reuters.com/world/middle-east/iran-israels-open-warfare-after-decades-shadow-war-2024-04-14/,0.93,gaza;iran;israel
Timeline of Iran–Israel Conflict,iran-israel-conflict,Major milestones in the Iran-Israel conflict from the 1979 Iranian Revolution through direct military confrontation.,politics,17,2024-04,month,Israeli strike hits Iranian diplomatic compound in Damascus,The strike killed senior Revolutionary Guards officers and pushed the shadow conflict toward overt interstate confrontation.,5,"Damascus, Syria",,Reuters,https://www.reuters.com/world/middle-east/iran-israels-open-warfare-after-decades-shadow-war-2024-04-14/,0.93,damascus;airstrikes;iran
Timeline of Iran–Israel Conflict,iran-israel-conflict,Major milestones in the Iran-Israel conflict from the 1979 Iranian Revolution through direct military confrontation.,politics,18,2024-04,month,Iran launches direct attack on Israel,Iran fired drones and missiles at Israel in an unprecedented direct strike from Iranian territory.,5,Iran and Israel,,Reuters,https://www.reuters.com/world/middle-east/iran-israels-open-warfare-after-decades-shadow-war-2024-04-14/,0.93,missiles;drones;iran
Timeline of Iran–Israel Conflict,iran-israel-conflict,Major milestones in the Iran-Israel conflict from the 1979 Iranian Revolution through direct military confrontation.,politics,19,2024-10,month,Israel and Iran exchange direct strikes again,Further missile exchanges demonstrated that direct state-to-state conflict had become more frequent.,5,Middle East,,Reuters,https://www.reuters.com/world/middle-east/iran-israels-open-warfare-after-decades-shadow-war-2024-04-14/,0.93,missiles;airstrikes;israel
Timeline of Iran–Israel Conflict,iran-israel-conflict,Major milestones in the Iran-Israel conflict from the 1979 Iranian Revolution through direct military confrontation.,politics,20,2026-02,month,Open war begins in the 2026 regional conflict,"Reuters reported that the new Iran war began on February 28, 2026, marking the sharpest escalation yet.",5,Iran and Israel,,Reuters,https://www.reuters.com/world/europe/israel-not-seeking-endless-war-with-iran-foreign-minister-says-2026-03-10/,0.93,war;iran;israel
Timeline of Ballistic Missile Development,ballistic-missile-development,Key technological and strategic milestones in the development of ballistic missiles from early rocketry to modern nuclear arsenals.,technology,1,1903,year,Tsiolkovsky publishes foundational rocketry theory,Konstantin Tsiolkovsky's work provided a theoretical basis for modern rocketry that later enabled missile development.,3,Russia,,Britannica,https://www.britannica.com/technology/missile,0.95,rocketry;science;missiles
Timeline of Ballistic Missile Development,ballistic-missile-development,Key technological and strategic milestones in the development of ballistic missiles from early rocketry to modern nuclear arsenals.,technology,2,1926,year,Goddard launches liquid-fueled rocket,Robert Goddard's successful launch was a key practical milestone in long-range rocket engineering.,4,"Massachusetts, United States",,Britannica,https://www.britannica.com/technology/missile,0.95,rocketry;united-states;technology
Timeline of Ballistic Missile Development,ballistic-missile-development,Key technological and strategic milestones in the development of ballistic missiles from early rocketry to modern nuclear arsenals.,technology,3,1932,year,German Army begins formal rocket program,"Germany institutionalized military rocketry, laying groundwork for the first modern ballistic missiles.",4,Germany,,Britannica,https://www.britannica.com/technology/missile,0.95,germany;rocketry;military
Timeline of Ballistic Missile Development,ballistic-missile-development,Key technological and strategic milestones in the development of ballistic missiles from early rocketry to modern nuclear arsenals.,technology,4,1942-10,month,V-2 achieves successful test flight,Germany's A-4/V-2 became the first long-range guided ballistic missile to fly successfully.,5,"Peenemünde, Germany",,Britannica,https://www.britannica.com/technology/ballistic-missile,0.95,v2;germany;missiles
Timeline of Ballistic Missile Development,ballistic-missile-development,Key technological and strategic milestones in the development of ballistic missiles from early rocketry to modern nuclear arsenals.,technology,5,1944-09,month,V-2 combat use begins,"Germany began using the V-2 against Allied cities, inaugurating the ballistic missile era in warfare.",5,Europe,,Britannica,https://www.britannica.com/technology/ballistic-missile,0.95,v2;war;missiles
Timeline of Ballistic Missile Development,ballistic-missile-development,Key technological and strategic milestones in the development of ballistic missiles from early rocketry to modern nuclear arsenals.,technology,6,1945,year,U.S. and USSR capture German missile technology,Postwar transfer of scientists and hardware accelerated superpower missile programs.,5,United States and Soviet Union,,Britannica,https://www.britannica.com/technology/ballistic-missile,0.95,cold-war;technology;missiles
Timeline of Ballistic Missile Development,ballistic-missile-development,Key technological and strategic milestones in the development of ballistic missiles from early rocketry to modern nuclear arsenals.,technology,7,1949,year,Soviet R-1 enters service,The Soviet Union fielded an early postwar missile based on V-2 technology.,3,Soviet Union,,Britannica,https://www.britannica.com/technology/ballistic-missile,0.95,soviet-union;missiles;cold-war
Timeline of Ballistic Missile Development,ballistic-missile-development,Key technological and strategic milestones in the development of ballistic missiles from early rocketry to modern nuclear arsenals.,technology,8,1953,year,Soviets test thermonuclear device,Advances in nuclear warheads increased the strategic value of long-range ballistic missiles.,4,Soviet Union,,Britannica,https://www.britannica.com/technology/ICBM,0.95,nuclear;cold-war;missiles
Timeline of Ballistic Missile Development,ballistic-missile-development,Key technological and strategic milestones in the development of ballistic missiles from early rocketry to modern nuclear arsenals.,technology,9,1957-08,month,Soviet Union tests R-7 ICBM,The R-7 became the first successful intercontinental ballistic missile.,5,Soviet Union,,Britannica,https://www.britannica.com/technology/ICBM,0.95,icbm;soviet-union;cold-war
Timeline of Ballistic Missile Development,ballistic-missile-development,Key technological and strategic milestones in the development of ballistic missiles from early rocketry to modern nuclear arsenals.,technology,10,1958,year,First Soviet ICBMs are deployed,Britannica identifies 1958 as the start of operational Soviet ICBM deployment.,5,Soviet Union,,Britannica,https://www.britannica.com/technology/ICBM,0.95,icbm;deployment;cold-war
Timeline of Ballistic Missile Development,ballistic-missile-development,Key technological and strategic milestones in the development of ballistic missiles from early rocketry to modern nuclear arsenals.,technology,11,1959,year,United States deploys Atlas ICBM,The United States followed the Soviet Union with its own deployed ICBM force.,5,United States,,Britannica,https://www.britannica.com/technology/ICBM,0.95,icbm;united-states;cold-war
