timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of the Mali Empire,mali-empire,"Major political, economic, and cultural milestones of the Mali Empire.",history,15,1433,year,Tuareg seize Timbuktu,Mali loses direct control of Timbuktu.,4,Timbuktu,,Encyclopaedia Britannica,https://www.britannica.com/place/Mali-historical-empire,0.95,war;city
Timeline of the Mali Empire,mali-empire,"Major political, economic, and cultural milestones of the Mali Empire.",history,16,1468,year,Songhai captures Timbuktu,Songhai overtakes Mali in the Niger bend.,5,Timbuktu,,Encyclopaedia Britannica,https://www.britannica.com/place/Mali-historical-empire,0.95,war;empire
Timeline of the Mali Empire,mali-empire,"Major political, economic, and cultural milestones of the Mali Empire.",history,17,1473,year,Jenne lost,Mali loses another major commercial center.,4,Djenné,,Encyclopaedia Britannica,https://www.britannica.com/place/Mali-historical-empire,0.95,trade;war
Timeline of the Mali Empire,mali-empire,"Major political, economic, and cultural milestones of the Mali Empire.",history,18,1545,year,Mali loses Niani,Imperial core territory contracts sharply.,4,Niani,,Encyclopaedia Britannica,https://www.britannica.com/place/Mali-historical-empire,0.95,empire;decline
Timeline of the Mali Empire,mali-empire,"Major political, economic, and cultural milestones of the Mali Empire.",history,19,1610,year,Bamana raid imperial court,A major raid further weakens remaining authority.,3,Mali,,Encyclopaedia Britannica,https://www.britannica.com/place/Mali-historical-empire,0.95,war;decline
Timeline of the Mali Empire,mali-empire,"Major political, economic, and cultural milestones of the Mali Empire.",history,20,1670,year,Imperial collapse,Residual Mali authority disappears as regional states dominate.,5,Mali,,Encyclopaedia Britannica,https://www.britannica.com/place/Mali-historical-empire,0.95,empire;decline
Timeline of the Ottoman Empire,ottoman-empire,Key chronological milestones in Ottoman imperial history.,history,1,1299,year,Osman I founds Ottoman polity,Osman establishes an Anatolian frontier principality.,5,Anatolia,,Encyclopaedia Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,empire;war
Timeline of the Ottoman Empire,ottoman-empire,Key chronological milestones in Ottoman imperial history.,history,2,1326,year,Bursa captured,Ottomans seize Bursa as early capital.,4,Bursa,,Encyclopaedia Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,city;empire
Timeline of the Ottoman Empire,ottoman-empire,Key chronological milestones in Ottoman imperial history.,history,3,1354,year,Gallipoli occupied,Ottomans gain permanent foothold in Europe.,5,Gallipoli,,Encyclopaedia Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,war;europe
Timeline of the Ottoman Empire,ottoman-empire,Key chronological milestones in Ottoman imperial history.,history,4,1361,year,Adrianople captured,Edirne becomes major imperial center.,4,Edirne,,Encyclopaedia Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,city;empire
Timeline of the Ottoman Empire,ottoman-empire,Key chronological milestones in Ottoman imperial history.,history,5,1389,year,Battle of Kosovo,Ottoman forces defeat Balkan coalition.,5,Kosovo,,Encyclopaedia Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,war;empire
Timeline of the Ottoman Empire,ottoman-empire,Key chronological milestones in Ottoman imperial history.,history,6,1402,year,Battle of Ankara,Timur defeats Bayezid I and triggers interregnum.,5,Ankara,,Encyclopaedia Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,war;empire
Timeline of the Ottoman Empire,ottoman-empire,Key chronological milestones in Ottoman imperial history.,history,7,1453,year,Constantinople conquered,Mehmed II captures Constantinople.,5,Istanbul,,Encyclopaedia Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,war;city
Timeline of the Ottoman Empire,ottoman-empire,Key chronological milestones in Ottoman imperial history.,history,8,1514,year,Battle of Chaldiran,Ottomans defeat Safavids in eastern Anatolia.,4,Chaldiran,,Encyclopaedia Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,war;empire
Timeline of the Ottoman Empire,ottoman-empire,Key chronological milestones in Ottoman imperial history.,history,9,1517,year,Egypt annexed,Ottomans absorb Mamluk territories.,5,Cairo,,Encyclopaedia Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,empire;religion
Timeline of the Ottoman Empire,ottoman-empire,Key chronological milestones in Ottoman imperial history.,history,10,1520,year,Suleiman reign begins,Imperial expansion reaches peak under Suleiman.,5,Istanbul,,Encyclopaedia Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,empire;politics
Timeline of the Ottoman Empire,ottoman-empire,Key chronological milestones in Ottoman imperial history.,history,11,1526,year,Battle of Mohács,Hungarian kingdom collapses before Ottoman advance.,5,Mohács,,Encyclopaedia Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,war;europe
Timeline of the Ottoman Empire,ottoman-empire,Key chronological milestones in Ottoman imperial history.,history,12,1571,year,Battle of Lepanto,Holy League defeats Ottoman fleet.,4,Gulf of Patras,,Encyclopaedia Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,naval;war
Timeline of the Ottoman Empire,ottoman-empire,Key chronological milestones in Ottoman imperial history.,history,13,1683,year,Second siege of Vienna fails,Ottoman expansion in central Europe reverses.,5,Vienna,,Encyclopaedia Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,war;europe
Timeline of the Ottoman Empire,ottoman-empire,Key chronological milestones in Ottoman imperial history.,history,14,1699,year,Treaty of Karlowitz,Empire cedes major European territories.,5,Karlovci,,Encyclopaedia Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,treaty;empire
Timeline of the Ottoman Empire,ottoman-empire,Key chronological milestones in Ottoman imperial history.,history,15,1826,year,Janissaries abolished,Mahmud II destroys Janissary corps.,4,Istanbul,,Encyclopaedia Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,military;reform
Timeline of the Ottoman Empire,ottoman-empire,Key chronological milestones in Ottoman imperial history.,history,16,1839,year,Tanzimat proclaimed,Administrative reforms begin empire-wide.,4,Istanbul,,Encyclopaedia Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,reform;politics
Timeline of the Ottoman Empire,ottoman-empire,Key chronological milestones in Ottoman imperial history.,history,17,1876,year,First constitution issued,Ottoman constitutional monarchy briefly begins.,4,Istanbul,,Encyclopaedia Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,constitution;politics
Timeline of the Ottoman Empire,ottoman-empire,Key chronological milestones in Ottoman imperial history.,history,18,1908,year,Young Turk Revolution,Constitution restored by reformist officers.,5,Salonika,,Encyclopaedia Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,revolution;politics
Timeline of the Ottoman Empire,ottoman-empire,Key chronological milestones in Ottoman imperial history.,history,19,1914,year,Empire enters First World War,Ottoman state joins Central Powers.,5,Istanbul,,Encyclopaedia Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,war;global
Timeline of the Ottoman Empire,ottoman-empire,Key chronological milestones in Ottoman imperial history.,history,20,1922,year,Sultanate abolished,Ottoman imperial rule formally ends.,5,Ankara,,Encyclopaedia Britannica,https://www.britannica.com/place/Ottoman-Empire,0.95,empire;state
Timeline of the Qing Dynasty,qing-dynasty,Major events in Qing imperial rule from conquest to abdication.,history,1,1644,year,Qing enter Beijing,Manchu forces occupy Beijing and claim dynastic rule.,5,Beijing,,Encyclopaedia Britannica,https://www.britannica.com/topic/Qing-dynasty,0.95,china;dynasty
Timeline of the Qing Dynasty,qing-dynasty,Major events in Qing imperial rule from conquest to abdication.,history,2,1661,year,Kangxi reign begins,A long reign of consolidation starts.,4,China,,Encyclopaedia Britannica,https://www.britannica.com/topic/Qing-dynasty,0.95,china;politics
Timeline of the Qing Dynasty,qing-dynasty,Major events in Qing imperial rule from conquest to abdication.,history,3,1683,year,Taiwan annexed,Qing defeat Zheng regime and annex Taiwan.,4,Taiwan,,Encyclopaedia Britannica,https://www.britannica.com/topic/Qing-dynasty,0.95,china;war
Timeline of the Qing Dynasty,qing-dynasty,Major events in Qing imperial rule from conquest to abdication.,history,4,1689,year,Treaty of Nerchinsk,Qing settle frontier terms with Russia.,4,Nerchinsk,,Encyclopaedia Britannica,https://www.britannica.com/topic/Qing-dynasty,0.95,treaty;china
Timeline of the Qing Dynasty,qing-dynasty,Major events in Qing imperial rule from conquest to abdication.,history,5,1722,year,Yongzheng reign begins,Administrative centralization intensifies.,3,China,,Encyclopaedia Britannica,https://www.britannica.com/topic/Qing-dynasty,0.95,china;politics
Timeline of the Qing Dynasty,qing-dynasty,Major events in Qing imperial rule from conquest to abdication.,history,6,1735,year,Qianlong reign begins,Territorial reach expands further.,4,China,,Encyclopaedia Britannica,https://www.britannica.com/topic/Qing-dynasty,0.95,china;dynasty
Timeline of the Qing Dynasty,qing-dynasty,Major events in Qing imperial rule from conquest to abdication.,history,7,1757,year,Canton system formalized,Foreign trade restricted to Canton.,4,Guangzhou,,Encyclopaedia Britannica,https://www.britannica.com/topic/Qing-dynasty,0.95,trade;china
Timeline of the Qing Dynasty,qing-dynasty,Major events in Qing imperial rule from conquest to abdication.,history,8,1793,year,Macartney embassy arrives,British mission fails to secure wider trade access.,3,Beijing,,Encyclopaedia Britannica,https://www.britannica.com/topic/Qing-dynasty,0.95,trade;diplomacy
Timeline of the Qing Dynasty,qing-dynasty,Major events in Qing imperial rule from conquest to abdication.,history,9,1796,year,White Lotus rebellion begins,Major internal rebellion strains finances.,4,China,,Encyclopaedia Britannica,https://www.britannica.com/topic/Qing-dynasty,0.95,rebellion;china
Timeline of the Qing Dynasty,qing-dynasty,Major events in Qing imperial rule from conquest to abdication.,history,10,1839,year,Lin Zexu suppresses opium trade,Qing anti-opium campaign triggers war.,5,Guangzhou,,Encyclopaedia Britannica,https://www.britannica.com/topic/Qing-dynasty,0.95,trade;war
Timeline of the Qing Dynasty,qing-dynasty,Major events in Qing imperial rule from conquest to abdication.,history,11,1842,year,Treaty of Nanjing,First Opium War ends with treaty concessions.,5,Nanjing,,Encyclopaedia Britannica,https://www.britannica.com/topic/Qing-dynasty,0.95,treaty;war
Timeline of the Qing Dynasty,qing-dynasty,Major events in Qing imperial rule from conquest to abdication.,history,12,1851,year,Taiping Rebellion begins,Massive civil war erupts in south China.,5,Guangxi,,Encyclopaedia Britannica,https://www.britannica.com/topic/Qing-dynasty,0.95,rebellion;war
Timeline of the Qing Dynasty,qing-dynasty,Major events in Qing imperial rule from conquest to abdication.,history,13,1861,year,Tongzhi restoration starts,Court-backed reforms follow military crisis.,4,Beijing,,Encyclopaedia Britannica,https://www.britannica.com/topic/Qing-dynasty,0.95,reform;china
Timeline of the Qing Dynasty,qing-dynasty,Major events in Qing imperial rule from conquest to abdication.,history,14,1884,year,Sino-French War,Conflict weakens Qing regional control.,4,Vietnam,,Encyclopaedia Britannica,https://www.britannica.com/topic/Qing-dynasty,0.95,war;china
Timeline of the Qing Dynasty,qing-dynasty,Major events in Qing imperial rule from conquest to abdication.,history,15,1894,year,First Sino-Japanese War begins,Qing military weakness becomes evident.,5,Korea,,Encyclopaedia Britannica,https://www.britannica.com/topic/Qing-dynasty,0.95,war;asia
Timeline of the Qing Dynasty,qing-dynasty,Major events in Qing imperial rule from conquest to abdication.,history,16,1898,year,Hundred Days' Reform,Brief reform program is suppressed.,4,Beijing,,Encyclopaedia Britannica,https://www.britannica.com/topic/Qing-dynasty,0.95,reform;politics
Timeline of the Qing Dynasty,qing-dynasty,Major events in Qing imperial rule from conquest to abdication.,history,17,1900,year,Boxer uprising peaks,Foreign intervention reaches Beijing.,5,Beijing,,Encyclopaedia Britannica,https://www.britannica.com/topic/Qing-dynasty,0.95,rebellion;war
Timeline of the Qing Dynasty,qing-dynasty,Major events in Qing imperial rule from conquest to abdication.,history,18,1905,year,Civil service exams abolished,Traditional examination system ends.,4,China,,Encyclopaedia Britannica,https://www.britannica.com/topic/Qing-dynasty,0.95,education;reform
Timeline of the Qing Dynasty,qing-dynasty,Major events in Qing imperial rule from conquest to abdication.,history,19,1911,year,Wuchang uprising,Revolution spreads across provinces.,5,Wuchang,,Encyclopaedia Britannica,https://www.britannica.com/topic/Qing-dynasty,0.95,revolution;china
Timeline of the Qing Dynasty,qing-dynasty,Major events in Qing imperial rule from conquest to abdication.,history,20,1912,year,Abdication of Puyi,Qing dynasty formally ends.,5,Beijing,,Encyclopaedia Britannica,https://www.britannica.com/topic/Qing-dynasty,0.95,dynasty;state
Timeline of the Delhi Sultanate,delhi-sultanate,Chronology of the Delhi Sultanate and its dynasties.,history,1,1206,year,Delhi Sultanate founded,Qutb al-Din Aibak establishes sultanate rule.,5,Delhi,,Encyclopaedia Britannica,https://www.britannica.com/place/Delhi-sultanate,0.95,india;empire
Timeline of the Delhi Sultanate,delhi-sultanate,Chronology of the Delhi Sultanate and its dynasties.,history,2,1211,year,Iltutmish takes power,Rule stabilizes under Iltutmish.,4,Delhi,,Encyclopaedia Britannica,https://www.britannica.com/place/Delhi-sultanate,0.95,india;politics
Timeline of the Delhi Sultanate,delhi-sultanate,Chronology of the Delhi Sultanate and its dynasties.,history,3,1236,year,Razia becomes sultan,Razia rules as sovereign in Delhi.,4,Delhi,,Encyclopaedia Britannica,https://www.britannica.com/place/Delhi-sultanate,0.95,india;politics
Timeline of the Delhi Sultanate,delhi-sultanate,Chronology of the Delhi Sultanate and its dynasties.,history,4,1240,year,Razia deposed,Court opposition ends her reign.,3,Delhi,,Encyclopaedia Britannica,https://www.britannica.com/place/Delhi-sultanate,0.95,india;politics
Timeline of the Delhi Sultanate,delhi-sultanate,Chronology of the Delhi Sultanate and its dynasties.,history,5,1266,year,Balban reign begins,Balban strengthens monarchy and frontier defense.,4,Delhi,,Encyclopaedia Britannica,https://www.britannica.com/place/Delhi-sultanate,0.95,india;military
Timeline of the Delhi Sultanate,delhi-sultanate,Chronology of the Delhi Sultanate and its dynasties.,history,6,1290,year,Khalji dynasty begins,Dynastic transition reshapes court politics.,4,Delhi,,Encyclopaedia Britannica,https://www.britannica.com/place/Delhi-sultanate,0.95,dynasty;india
Timeline of the Delhi Sultanate,delhi-sultanate,Chronology of the Delhi Sultanate and its dynasties.,history,7,1296,year,Alauddin Khalji takes throne,Expansion and market reforms begin.,5,Delhi,,Encyclopaedia Britannica,https://www.britannica.com/place/Delhi-sultanate,0.95,india;reform
Timeline of the Delhi Sultanate,delhi-sultanate,Chronology of the Delhi Sultanate and its dynasties.,history,8,1303,year,Chittor captured,Khalji forces seize major Rajput fortress.,4,Chittorgarh,,Encyclopaedia Britannica,https://www.britannica.com/place/Delhi-sultanate,0.95,war;india
Timeline of the Delhi Sultanate,delhi-sultanate,Chronology of the Delhi Sultanate and its dynasties.,history,9,1316,year,Alauddin dies,Succession instability follows.,3,Delhi,,Encyclopaedia Britannica,https://www.britannica.com/place/Delhi-sultanate,0.95,india;politics
Timeline of the Delhi Sultanate,delhi-sultanate,Chronology of the Delhi Sultanate and its dynasties.,history,10,1320,year,Tughlaq dynasty founded,Ghiyath al-Din Tughlaq assumes power.,4,Delhi,,Encyclopaedia Britannica,https://www.britannica.com/place/Delhi-sultanate,0.95,dynasty;india
Timeline of the Delhi Sultanate,delhi-sultanate,Chronology of the Delhi Sultanate and its dynasties.,history,11,1327,year,Capital shifted to Daulatabad,Muhammad bin Tughlaq orders controversial move.,4,Daulatabad,,Encyclopaedia Britannica,https://www.britannica.com/place/Delhi-sultanate,0.95,administration;india
Timeline of the Delhi Sultanate,delhi-sultanate,Chronology of the Delhi Sultanate and its dynasties.,history,12,1336,year,Vijayanagara founded,Southern resistance consolidates beyond sultanate control.,4,Hampi,,Encyclopaedia Britannica,https://www.britannica.com/place/Delhi-sultanate,0.95,state;india
Timeline of the Delhi Sultanate,delhi-sultanate,Chronology of the Delhi Sultanate and its dynasties.,history,13,1351,year,Firuz Shah Tughlaq reign begins,Public works and taxation reforms expand.,4,Delhi,,Encyclopaedia Britannica,https://www.britannica.com/place/Delhi-sultanate,0.95,reform;india
Timeline of the Delhi Sultanate,delhi-sultanate,Chronology of the Delhi Sultanate and its dynasties.,history,14,1398,year,Timur sacks Delhi,Invasion devastates the capital.,5,Delhi,,Encyclopaedia Britannica,https://www.britannica.com/place/Delhi-sultanate,0.95,war;india
Timeline of the Delhi Sultanate,delhi-sultanate,Chronology of the Delhi Sultanate and its dynasties.,history,15,1414,year,Sayyid dynasty begins,Post-Timurid dynasty rules weakened Delhi.,3,Delhi,,Encyclopaedia Britannica,https://www.britannica.com/place/Delhi-sultanate,0.95,dynasty;india
Timeline of the Delhi Sultanate,delhi-sultanate,Chronology of the Delhi Sultanate and its dynasties.,history,16,1451,year,Lodi dynasty founded,Afghan-led dynasty takes power.,4,Delhi,,Encyclopaedia Britannica,https://www.britannica.com/place/Delhi-sultanate,0.95,dynasty;india
Timeline of the Delhi Sultanate,delhi-sultanate,Chronology of the Delhi Sultanate and its dynasties.,history,17,1489,year,Sikandar Lodi reign begins,Administrative expansion resumes.,3,Delhi,,Encyclopaedia Britannica,https://www.britannica.com/place/Delhi-sultanate,0.95,india;politics
Timeline of the Delhi Sultanate,delhi-sultanate,Chronology of the Delhi Sultanate and its dynasties.,history,18,1526,year,First Battle of Panipat,Babur defeats Ibrahim Lodi.,5,Panipat,,Encyclopaedia Britannica,https://www.britannica.com/place/Delhi-sultanate,0.95,war;india
Timeline of the Delhi Sultanate,delhi-sultanate,Chronology of the Delhi Sultanate and its dynasties.,history,19,1526,year,Delhi captured by Babur,Mughal rule begins in north India.,5,Delhi,,Encyclopaedia Britannica,https://www.britannica.com/place/Delhi-sultanate,0.95,empire;india
Timeline of the Delhi Sultanate,delhi-sultanate,Chronology of the Delhi Sultanate and its dynasties.,history,20,1527,year,Rajput resistance checked,Babur secures position after Khanwa.,4,Khanwa,,Encyclopaedia Britannica,https://www.britannica.com/place/Delhi-sultanate,0.95,war;india
Timeline of the Aztec Empire,aztec-empire,Political rise and fall of the Aztec imperial system.,history,1,1325,year,Tenochtitlan founded,Mexica establish Tenochtitlan on Lake Texcoco.,5,Tenochtitlan,,Encyclopaedia Britannica,https://www.britannica.com/topic/Aztec,0.95,mesoamerica;city
Timeline of the Aztec Empire,aztec-empire,Political rise and fall of the Aztec imperial system.,history,2,1375,year,Acamapichtli elected,First recognized ruler begins dynastic line.,4,Tenochtitlan,,Encyclopaedia Britannica,https://www.britannica.com/topic/Aztec,0.95,empire;politics
Timeline of the Aztec Empire,aztec-empire,Political rise and fall of the Aztec imperial system.,history,3,1428,year,Triple Alliance formed,Tenochtitlan allies with Texcoco and Tlacopan.,5,Valley of Mexico,,Encyclopaedia Britannica,https://www.britannica.com/topic/Aztec,0.95,empire;alliance
Timeline of the Aztec Empire,aztec-empire,Political rise and fall of the Aztec imperial system.,history,4,1440,year,Moctezuma I reign begins,Imperial expansion accelerates.,4,Tenochtitlan,,Encyclopaedia Britannica,https://www.britannica.com/topic/Aztec,0.95,empire;war
Timeline of the Aztec Empire,aztec-empire,Political rise and fall of the Aztec imperial system.,history,5,1450,year,Major famine strikes,Environmental crisis affects central Mexico.,3,Mexico,,Encyclopaedia Britannica,https://www.britannica.com/topic/Aztec,0.95,society;climate
Timeline of the Aztec Empire,aztec-empire,Political rise and fall of the Aztec imperial system.,history,6,1469,year,Axayacatl becomes ruler,Campaigns continue against neighboring states.,3,Tenochtitlan,,Encyclopaedia Britannica,https://www.britannica.com/topic/Aztec,0.95,empire;war
Timeline of the Aztec Empire,aztec-empire,Political rise and fall of the Aztec imperial system.,history,7,1473,year,Tlatelolco annexed,Competing Mexica city is absorbed.,4,Tlatelolco,,Encyclopaedia Britannica,https://www.britannica.com/topic/Aztec,0.95,city;war
Timeline of the Aztec Empire,aztec-empire,Political rise and fall of the Aztec imperial system.,history,8,1487,year,Great Temple rededicated,Mass ceremony marks imperial power.,4,Tenochtitlan,,Encyclopaedia Britannica,https://www.britannica.com/topic/Aztec,0.95,religion;architecture
Timeline of the Aztec Empire,aztec-empire,Political rise and fall of the Aztec imperial system.,history,9,1502,year,Moctezuma II takes throne,Imperial court centralizes authority.,5,Tenochtitlan,,Encyclopaedia Britannica,https://www.britannica.com/topic/Aztec,0.95,empire;politics
Timeline of the Aztec Empire,aztec-empire,Political rise and fall of the Aztec imperial system.,history,10,1517,year,First Spanish reports arrive,News of Spaniards reaches mainland powers.,3,Yucatán,,Encyclopaedia Britannica,https://www.britannica.com/topic/Aztec,0.95,contact;colonial
Timeline of the Aztec Empire,aztec-empire,Political rise and fall of the Aztec imperial system.,history,11,1519,year,Cortés lands on Gulf coast,Spanish expedition begins inland advance.,5,Veracruz,,Encyclopaedia Britannica,https://www.britannica.com/topic/Aztec,0.95,colonial;war
Timeline of the Aztec Empire,aztec-empire,Political rise and fall of the Aztec imperial system.,history,12,1519,year,Moctezuma receives Cortés,Spanish enter Tenochtitlan.,5,Tenochtitlan,,Encyclopaedia Britannica,https://www.britannica.com/topic/Aztec,0.95,contact;colonial
Timeline of the Aztec Empire,aztec-empire,Political rise and fall of the Aztec imperial system.,history,13,1520,year,Moctezuma dies,Leadership crisis follows urban fighting.,5,Tenochtitlan,,Encyclopaedia Britannica,https://www.britannica.com/topic/Aztec,0.95,war;politics
Timeline of the Aztec Empire,aztec-empire,Political rise and fall of the Aztec imperial system.,history,14,1520,year,Noche Triste,Spanish retreat from Tenochtitlan.,4,Tenochtitlan,,Encyclopaedia Britannica,https://www.britannica.com/topic/Aztec,0.95,war;colonial
Timeline of the Aztec Empire,aztec-empire,Political rise and fall of the Aztec imperial system.,history,15,1520,year,Smallpox spreads,Epidemic weakens defenders.,5,Mexico,,Encyclopaedia Britannica,https://www.britannica.com/topic/Aztec,0.95,disease;colonial
Timeline of the Aztec Empire,aztec-empire,Political rise and fall of the Aztec imperial system.,history,16,1521,year,Tenochtitlan besieged,Spanish and allies surround the city.,5,Tenochtitlan,,Encyclopaedia Britannica,https://www.britannica.com/topic/Aztec,0.95,war;colonial
Timeline of the Aztec Empire,aztec-empire,Political rise and fall of the Aztec imperial system.,history,17,1521,year,Cuauhtémoc captured,Imperial resistance collapses.,5,Tenochtitlan,,Encyclopaedia Britannica,https://www.britannica.com/topic/Aztec,0.95,war;empire
Timeline of the Aztec Empire,aztec-empire,Political rise and fall of the Aztec imperial system.,history,18,1524,year,Cuauhtémoc executed,Final symbolic end of Aztec sovereignty.,4,Honduras,,Encyclopaedia Britannica,https://www.britannica.com/topic/Aztec,0.95,colonial;empire
Timeline of the Aztec Empire,aztec-empire,Political rise and fall of the Aztec imperial system.,history,19,1535,year,Viceroyalty created,Spanish colonial government formalizes control.,4,Mexico City,,Encyclopaedia Britannica,https://www.britannica.com/topic/Aztec,0.95,colonial;state
Timeline of the Aztec Empire,aztec-empire,Political rise and fall of the Aztec imperial system.,history,20,1545,year,Colonial urban rebuilding expands,Former imperial capital becomes colonial center.,3,Mexico City,,Encyclopaedia Britannica,https://www.britannica.com/topic/Aztec,0.95,colonial;city
Timeline of the Inca Empire,inca-empire,"Chronology of Inca expansion, conquest, and legacy.",history,1,c. 1200,approximate,Cusco founded in tradition,Inca tradition places early dynastic origins in Cusco.,4,Cusco,,Encyclopaedia Britannica,https://www.britannica.com/topic/Inca,0.95,andes;empire
Timeline of the Inca Empire,inca-empire,"Chronology of Inca expansion, conquest, and legacy.",history,2,1438,year,Pachacuti takes power,Imperial expansion begins rapidly.,5,Cusco,,Encyclopaedia Britannica,https://www.britannica.com/topic/Inca,0.95,empire;andes
Timeline of the Inca Empire,inca-empire,"Chronology of Inca expansion, conquest, and legacy.",history,3,1440,year,Sacsayhuaman construction expands,Major imperial building works continue.,4,Cusco,,Encyclopaedia Britannica,https://www.britannica.com/topic/Inca,0.95,architecture;andes
Timeline of the Inca Empire,inca-empire,"Chronology of Inca expansion, conquest, and legacy.",history,4,1463,year,Tupac Inca campaigns north,Empire expands toward Ecuador.,4,Andes,,Encyclopaedia Britannica,https://www.britannica.com/topic/Inca,0.95,war;empire
