timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of the Eurovision Song Contest,eurovision-song-contest,"Major milestones in the history, expansion, and cultural impact of the Eurovision Song Contest.",culture,14,1998,year,Dana International wins,Her victory became a landmark cultural moment for the contest.,5,Birmingham,,Encyclopaedia Britannica,https://www.britannica.com/art/Eurovision-Song-Contest,0.95,music;eurovision;television
Timeline of the Eurovision Song Contest,eurovision-song-contest,"Major milestones in the history, expansion, and cultural impact of the Eurovision Song Contest.",culture,15,1999,year,Orchestra requirement dropped,The move modernized the performance format and production style.,4,Jerusalem,,Encyclopaedia Britannica,https://www.britannica.com/art/Eurovision-Song-Contest,0.95,music;eurovision;television
Timeline of the Eurovision Song Contest,eurovision-song-contest,"Major milestones in the history, expansion, and cultural impact of the Eurovision Song Contest.",culture,16,2004,year,Semifinal added,The contest expanded structurally as participation numbers grew.,5,Istanbul,,Encyclopaedia Britannica,https://www.britannica.com/art/Eurovision-Song-Contest,0.95,music;eurovision;television
Timeline of the Eurovision Song Contest,eurovision-song-contest,"Major milestones in the history, expansion, and cultural impact of the Eurovision Song Contest.",culture,17,2015,year,Australia invited to compete,A non-European country joined the final for the contest's 60th anniversary.,4,Vienna,,Encyclopaedia Britannica,https://www.britannica.com/art/Eurovision-Song-Contest,0.95,music;eurovision;television
Timeline of the Eurovision Song Contest,eurovision-song-contest,"Major milestones in the history, expansion, and cultural impact of the Eurovision Song Contest.",culture,18,2016,year,New voting system unveiled,Separate jury and televote scores produced more dramatic results presentation.,5,Stockholm,,Encyclopaedia Britannica,https://www.britannica.com/art/Eurovision-Song-Contest,0.95,music;eurovision;television
Timeline of the Eurovision Song Contest,eurovision-song-contest,"Major milestones in the history, expansion, and cultural impact of the Eurovision Song Contest.",culture,19,2020,year,Contest canceled due to COVID-19,Eurovision was canceled for the first time in its history.,5,Rotterdam,,Encyclopaedia Britannica,https://www.britannica.com/art/Eurovision-Song-Contest,0.95,music;eurovision;television
Timeline of the Eurovision Song Contest,eurovision-song-contest,"Major milestones in the history, expansion, and cultural impact of the Eurovision Song Contest.",culture,20,2021,year,Contest returns after pandemic cancellation,The live competition resumed under pandemic-era precautions.,4,Rotterdam,,Encyclopaedia Britannica,https://www.britannica.com/art/Eurovision-Song-Contest,0.95,music;eurovision;television
Timeline of Vending Machines,vending-machines,Major milestones in the history and commercialization of vending machines.,technology,1,1 CE,year,Hero of Alexandria describes coin-operated dispenser,An early device dispensed a measured amount of holy water after a coin was inserted.,5,Alexandria,,Encyclopaedia Britannica,https://www.britannica.com/money/vending-machine,0.95,technology;retail;automation
Timeline of Vending Machines,vending-machines,Major milestones in the history and commercialization of vending machines.,technology,2,1615,year,Tobacco vending devices appear in England,Early coin-operated tobacco machines were used in English taverns.,3,England,,Encyclopaedia Britannica,https://www.britannica.com/money/vending-machine,0.95,technology;retail;automation
Timeline of Vending Machines,vending-machines,Major milestones in the history and commercialization of vending machines.,technology,3,1822,year,Richard Carlile devises newspaper vending machine,A machine was used to distribute banned publications without direct sellers.,4,London,,Encyclopaedia Britannica,https://www.britannica.com/money/vending-machine,0.95,technology;retail;automation
Timeline of Vending Machines,vending-machines,Major milestones in the history and commercialization of vending machines.,technology,4,1867,year,Stamp vending machine patented,Simon Denham received a British patent for an automatic stamp dispenser.,4,United Kingdom,,Encyclopaedia Britannica,https://www.britannica.com/money/vending-machine,0.95,technology;retail;automation
Timeline of Vending Machines,vending-machines,Major milestones in the history and commercialization of vending machines.,technology,5,1883,year,Postcard vending machines spread,Modern-style vending machines selling postcards appeared at railway stations.,5,England,,Encyclopaedia Britannica,https://www.britannica.com/money/vending-machine,0.95,technology;retail;automation
Timeline of Vending Machines,vending-machines,Major milestones in the history and commercialization of vending machines.,technology,6,1888,year,Thomas Adams installs gum vending machines,Coin-operated gum machines popularized vending in the United States.,5,New York,,Encyclopaedia Britannica,https://www.britannica.com/money/vending-machine,0.95,technology;retail;automation
Timeline of Vending Machines,vending-machines,Major milestones in the history and commercialization of vending machines.,technology,7,1907,year,Round gumball vending machine introduced,Bulk vending became a durable business model in the early 20th century.,3,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/vending-machine,0.95,technology;retail;automation
Timeline of Vending Machines,vending-machines,Major milestones in the history and commercialization of vending machines.,technology,8,1920,year,Drink cup vending machines expand,Machines dispensing beverages in cups became more common.,3,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/vending-machine,0.95,technology;retail;automation
Timeline of Vending Machines,vending-machines,Major milestones in the history and commercialization of vending machines.,technology,9,1926,year,Automatic cigarette machines grow in popularity,Cigarette vending became a major commercial category.,3,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/vending-machine,0.95,technology;retail;automation
Timeline of Vending Machines,vending-machines,Major milestones in the history and commercialization of vending machines.,technology,10,1930,year,Refrigerated vending advances,Cooling technology widened the range of products that could be sold automatically.,4,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/vending-machine,0.95,technology;retail;automation
Timeline of Vending Machines,vending-machines,Major milestones in the history and commercialization of vending machines.,technology,11,1946,year,Coffee vending expands after the war,Postwar machine improvements helped hot-drink vending spread.,3,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/vending-machine,0.95,technology;retail;automation
Timeline of Vending Machines,vending-machines,Major milestones in the history and commercialization of vending machines.,technology,12,1950,year,Japanese vending sector begins rapid growth,Japan became one of the world's most vending-machine-dense markets.,4,Japan,,Encyclopaedia Britannica,https://www.britannica.com/money/vending-machine,0.95,technology;retail;automation
Timeline of Vending Machines,vending-machines,Major milestones in the history and commercialization of vending machines.,technology,13,1960,year,Can vending becomes mainstream,Machines increasingly dispensed canned beverages instead of only cups or bottles.,4,Global,,Encyclopaedia Britannica,https://www.britannica.com/money/vending-machine,0.95,technology;retail;automation
Timeline of Vending Machines,vending-machines,Major milestones in the history and commercialization of vending machines.,technology,14,1970,year,Electronic controls spread,"Electronics improved reliability, inventory management, and payment handling.",4,Global,,Encyclopaedia Britannica,https://www.britannica.com/money/vending-machine,0.95,technology;retail;automation
Timeline of Vending Machines,vending-machines,Major milestones in the history and commercialization of vending machines.,technology,15,1980,year,Bill acceptors become common,"Machines could accept paper currency more widely, boosting convenience.",4,Global,,Encyclopaedia Britannica,https://www.britannica.com/money/vending-machine,0.95,technology;retail;automation
Timeline of Vending Machines,vending-machines,Major milestones in the history and commercialization of vending machines.,technology,16,1990,year,Microprocessor-based machines proliferate,Smarter control systems transformed vending operations and servicing.,4,Global,,Encyclopaedia Britannica,https://www.britannica.com/money/vending-machine,0.95,technology;retail;automation
Timeline of Vending Machines,vending-machines,Major milestones in the history and commercialization of vending machines.,technology,17,2000,year,Cashless card payments spread,Payment options expanded beyond coins and bills.,4,Global,,Encyclopaedia Britannica,https://www.britannica.com/money/vending-machine,0.95,technology;retail;automation
Timeline of Vending Machines,vending-machines,Major milestones in the history and commercialization of vending machines.,technology,18,2010,year,Smart vending with telemetry expands,Remote monitoring and data-driven stocking became common.,4,Global,,Encyclopaedia Britannica,https://www.britannica.com/money/vending-machine,0.95,technology;retail;automation
Timeline of Vending Machines,vending-machines,Major milestones in the history and commercialization of vending machines.,technology,19,2020,year,Touchless vending adoption accelerates,Pandemic-era concerns increased interest in contact-minimizing retail technology.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/money/vending-machine,0.95,technology;retail;automation
Timeline of Vending Machines,vending-machines,Major milestones in the history and commercialization of vending machines.,technology,20,2024,year,AI-enabled retail kiosks gain ground,Advanced automation blurred the line between vending machines and small autonomous stores.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/money/vending-machine,0.95,technology;retail;automation
Timeline of Pigeons in Human History,pigeons-in-human-history,"Major milestones in the domestication, cultural use, and symbolic role of pigeons in human history.",history,1,3000 BCE,year,Early pigeon domestication evidenced in Mesopotamia,Ancient figurines and images point to very early human relationships with domestic pigeons.,5,Mesopotamia,,Encyclopaedia Britannica,https://www.britannica.com/animal/domestic-pigeon,0.95,animals;communication;urban-life
Timeline of Pigeons in Human History,pigeons-in-human-history,"Major milestones in the domestication, cultural use, and symbolic role of pigeons in human history.",history,2,3000 BCE,year,Pigeons recorded in ancient Egypt,The birds were used for food and likely for managed breeding.,4,Egypt,,Encyclopaedia Britannica,https://www.britannica.com/animal/domestic-pigeon,0.95,animals;communication;urban-life
Timeline of Pigeons in Human History,pigeons-in-human-history,"Major milestones in the domestication, cultural use, and symbolic role of pigeons in human history.",history,3,1150,year,Baghdad pigeon post established,A documented pigeon post system operated under Islamic rule.,5,Baghdad,,Encyclopaedia Britannica,https://www.britannica.com/animal/domestic-pigeon,0.95,animals;communication;urban-life
Timeline of Pigeons in Human History,pigeons-in-human-history,"Major milestones in the domestication, cultural use, and symbolic role of pigeons in human history.",history,4,1200,year,Pigeon messaging spreads in the Islamic world,Messenger pigeons became integrated into regional communication networks.,4,Middle East,,Encyclopaedia Britannica,https://www.britannica.com/animal/domestic-pigeon,0.95,animals;communication;urban-life
Timeline of Pigeons in Human History,pigeons-in-human-history,"Major milestones in the domestication, cultural use, and symbolic role of pigeons in human history.",history,5,1258,year,Mongol networks use pigeon communication,Pigeons were valued within broader imperial communication systems.,3,Eurasia,,Encyclopaedia Britannica,https://www.britannica.com/animal/domestic-pigeon,0.95,animals;communication;urban-life
Timeline of Pigeons in Human History,pigeons-in-human-history,"Major milestones in the domestication, cultural use, and symbolic role of pigeons in human history.",history,6,1574,year,Pigeons used during siege of Leiden,Messenger pigeons helped carry communications during conflict in the Low Countries.,4,Leiden,,Encyclopaedia Britannica,https://www.britannica.com/animal/domestic-pigeon,0.95,animals;communication;urban-life
Timeline of Pigeons in Human History,pigeons-in-human-history,"Major milestones in the domestication, cultural use, and symbolic role of pigeons in human history.",history,7,1815,year,Pigeons associated with Waterloo news networks,Fast communication about military events highlighted the value of bird-borne messages.,3,Western Europe,,Encyclopaedia Britannica,https://www.britannica.com/animal/domestic-pigeon,0.95,animals;communication;urban-life
Timeline of Pigeons in Human History,pigeons-in-human-history,"Major milestones in the domestication, cultural use, and symbolic role of pigeons in human history.",history,8,1848,year,Pigeons used in European revolutionary communications,Political unrest increased interest in flexible messenger systems.,3,Europe,,Encyclopaedia Britannica,https://www.britannica.com/animal/domestic-pigeon,0.95,animals;communication;urban-life
Timeline of Pigeons in Human History,pigeons-in-human-history,"Major milestones in the domestication, cultural use, and symbolic role of pigeons in human history.",history,9,1849,year,Pigeons carry messages between Berlin and Brussels,They were used when telegraphic connections were interrupted.,5,Berlin and Brussels,,Encyclopaedia Britannica,https://www.britannica.com/animal/domestic-pigeon,0.95,animals;communication;urban-life
Timeline of Pigeons in Human History,pigeons-in-human-history,"Major milestones in the domestication, cultural use, and symbolic role of pigeons in human history.",history,10,1870,year,Paris siege pigeon post begins,Messenger pigeons became famous during the Siege of Paris in the Franco-Prussian War.,5,Paris,,Encyclopaedia Britannica,https://www.britannica.com/animal/domestic-pigeon,0.95,animals;communication;urban-life
Timeline of Pigeons in Human History,pigeons-in-human-history,"Major milestones in the domestication, cultural use, and symbolic role of pigeons in human history.",history,11,1871,year,Microphotography used with pigeon post,Miniaturized messages greatly increased the communication capacity of wartime pigeons.,5,Paris,,Encyclopaedia Britannica,https://www.britannica.com/animal/domestic-pigeon,0.95,animals;communication;urban-life
Timeline of Pigeons in Human History,pigeons-in-human-history,"Major milestones in the domestication, cultural use, and symbolic role of pigeons in human history.",history,12,1896,year,Pigeon racing reaches modern organized form,Racing became a major codified sport in Europe.,4,Belgium,,Encyclopaedia Britannica,https://www.britannica.com/animal/domestic-pigeon,0.95,animals;communication;urban-life
Timeline of Pigeons in Human History,pigeons-in-human-history,"Major milestones in the domestication, cultural use, and symbolic role of pigeons in human history.",history,13,1914,year,Pigeons mobilized in World War I,Armies used homing pigeons extensively for frontline communication.,5,Europe,,Encyclopaedia Britannica,https://www.britannica.com/animal/domestic-pigeon,0.95,animals;communication;urban-life
Timeline of Pigeons in Human History,pigeons-in-human-history,"Major milestones in the domestication, cultural use, and symbolic role of pigeons in human history.",history,14,1918,year,Cher Ami saves trapped soldiers,A famous US Army Signal Corps pigeon delivered a crucial message despite severe injuries.,5,France,,Encyclopaedia Britannica,https://www.britannica.com/animal/domestic-pigeon,0.95,animals;communication;urban-life
Timeline of Pigeons in Human History,pigeons-in-human-history,"Major milestones in the domestication, cultural use, and symbolic role of pigeons in human history.",history,15,1939,year,Pigeons used again in World War II,Military pigeon services returned on a large scale.,5,Europe,,Encyclopaedia Britannica,https://www.britannica.com/animal/domestic-pigeon,0.95,animals;communication;urban-life
Timeline of Pigeons in Human History,pigeons-in-human-history,"Major milestones in the domestication, cultural use, and symbolic role of pigeons in human history.",history,16,1945,year,Dickin Medal honors wartime pigeons,Multiple pigeons received formal recognition for bravery in war service.,4,United Kingdom,,Encyclopaedia Britannica,https://www.britannica.com/animal/domestic-pigeon,0.95,animals;communication;urban-life
Timeline of Pigeons in Human History,pigeons-in-human-history,"Major milestones in the domestication, cultural use, and symbolic role of pigeons in human history.",history,17,1960,year,Urban feral pigeons become iconic city wildlife,Pigeons became a defining feature of modern city life in many countries.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/animal/domestic-pigeon,0.95,animals;communication;urban-life
Timeline of Pigeons in Human History,pigeons-in-human-history,"Major milestones in the domestication, cultural use, and symbolic role of pigeons in human history.",history,18,1970,year,Behavioral science uses pigeons extensively,Pigeons became important laboratory animals in psychology and biology.,4,Global,,Encyclopaedia Britannica,https://www.britannica.com/animal/domestic-pigeon,0.95,animals;communication;urban-life
Timeline of Pigeons in Human History,pigeons-in-human-history,"Major milestones in the domestication, cultural use, and symbolic role of pigeons in human history.",history,19,2000,year,Public attitudes split over urban pigeons,They were increasingly viewed both as beloved city birds and as pests.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/animal/domestic-pigeon,0.95,animals;communication;urban-life
Timeline of Pigeons in Human History,pigeons-in-human-history,"Major milestones in the domestication, cultural use, and symbolic role of pigeons in human history.",history,20,2023,year,Pigeons remain culturally and scientifically significant,"Their roles in sport, science, and urban culture continue despite changing technologies.",3,Global,,Encyclopaedia Britannica,https://www.britannica.com/animal/domestic-pigeon,0.95,animals;communication;urban-life
Timeline of the History of Underwear,history-of-underwear,"Major milestones in the history, design, and cultural meaning of underwear.",society,1,3000 BCE,year,Egyptians wear linen loincloths,Simple undergarments were worn beneath or instead of outer clothing in ancient Egypt.,4,Egypt,,Encyclopaedia Britannica,https://www.britannica.com/topic/underwear,0.95,fashion;clothing;society
Timeline of the History of Underwear,history-of-underwear,"Major milestones in the history, design, and cultural meaning of underwear.",society,2,5th century BCE,approximate,Greek and Roman undergarments become common,Basic wrapped and belted garments served supportive and modesty functions.,3,Mediterranean,,Encyclopaedia Britannica,https://www.britannica.com/topic/underwear,0.95,fashion;clothing;society
Timeline of the History of Underwear,history-of-underwear,"Major milestones in the history, design, and cultural meaning of underwear.",society,3,12th century,approximate,Braies widespread in medieval Europe,Loose underdrawers became standard male undergarments.,4,Europe,,Encyclopaedia Britannica,https://www.britannica.com/topic/underwear,0.95,fashion;clothing;society
Timeline of the History of Underwear,history-of-underwear,"Major milestones in the history, design, and cultural meaning of underwear.",society,4,14th century,approximate,Chemise becomes common base layer,Women across Europe widely used the chemise beneath outer dress.,4,Europe,,Encyclopaedia Britannica,https://www.britannica.com/topic/underwear,0.95,fashion;clothing;society
Timeline of the History of Underwear,history-of-underwear,"Major milestones in the history, design, and cultural meaning of underwear.",society,5,16th century,approximate,Corsetry develops as structured underdress,Boned bodices and corset-like garments reshaped elite fashion.,4,Europe,,Encyclopaedia Britannica,https://www.britannica.com/topic/underwear,0.95,fashion;clothing;society
Timeline of the History of Underwear,history-of-underwear,"Major milestones in the history, design, and cultural meaning of underwear.",society,6,1790,year,Long drawers appear more regularly,More fitted lower-body undergarments gained wider use.,3,Europe,,Encyclopaedia Britannica,https://www.britannica.com/topic/underwear,0.95,fashion;clothing;society
Timeline of the History of Underwear,history-of-underwear,"Major milestones in the history, design, and cultural meaning of underwear.",society,7,1820,year,Corsets dominate 19th-century fashion,Structured undergarments became central to idealized silhouette.,4,Europe,,Encyclopaedia Britannica,https://www.britannica.com/topic/underwear,0.95,fashion;clothing;society
Timeline of the History of Underwear,history-of-underwear,"Major milestones in the history, design, and cultural meaning of underwear.",society,8,1850,year,Bloomers popularize reform dress,Amelia Bloomer became associated with practical women's underclothing and dress reform.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/topic/underwear,0.95,fashion;clothing;society
Timeline of the History of Underwear,history-of-underwear,"Major milestones in the history, design, and cultural meaning of underwear.",society,9,1874,year,Union suit patented,One-piece undergarments became popular in North America.,4,United States,,Encyclopaedia Britannica,https://www.britannica.com/topic/underwear,0.95,fashion;clothing;society
Timeline of the History of Underwear,history-of-underwear,"Major milestones in the history, design, and cultural meaning of underwear.",society,10,1890,year,Combinations spread in women's wear,One-piece undergarments combining chemise and drawers became fashionable.,3,Europe,,Encyclopaedia Britannica,https://www.britannica.com/topic/underwear,0.95,fashion;clothing;society
Timeline of the History of Underwear,history-of-underwear,"Major milestones in the history, design, and cultural meaning of underwear.",society,11,1913,year,Modern bra patented by Mary Phelps Jacob,A lighter alternative to the corset entered modern fashion history.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/topic/underwear,0.95,fashion;clothing;society
Timeline of the History of Underwear,history-of-underwear,"Major milestones in the history, design, and cultural meaning of underwear.",society,12,1920,year,Corset declines sharply,Flatter silhouettes reduced dependence on heavy structured undergarments.,4,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/underwear,0.95,fashion;clothing;society
Timeline of the History of Underwear,history-of-underwear,"Major milestones in the history, design, and cultural meaning of underwear.",society,13,1935,year,Briefs introduced commercially,The modern men's brief reshaped underwear design and marketing.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/topic/underwear,0.95,fashion;clothing;society
Timeline of the History of Underwear,history-of-underwear,"Major milestones in the history, design, and cultural meaning of underwear.",society,14,1939,year,Nylon stockings introduced,Synthetic fibers transformed intimate apparel and hosiery.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/topic/underwear,0.95,fashion;clothing;society
Timeline of the History of Underwear,history-of-underwear,"Major milestones in the history, design, and cultural meaning of underwear.",society,15,1940,year,Bullet bra silhouette rises,Structured bras became a defining element of mid-20th-century fashion.,3,United States,,Encyclopaedia Britannica,https://www.britannica.com/topic/underwear,0.95,fashion;clothing;society
Timeline of the History of Underwear,history-of-underwear,"Major milestones in the history, design, and cultural meaning of underwear.",society,16,1968,year,No Bra protest enters public culture,Women's liberation activism turned intimate apparel into a political symbol.,4,Atlantic City,,Encyclopaedia Britannica,https://www.britannica.com/topic/underwear,0.95,fashion;clothing;society
Timeline of the History of Underwear,history-of-underwear,"Major milestones in the history, design, and cultural meaning of underwear.",society,17,1977,year,Sports bra invented,New design responded to athletic needs and expanded women's sportswear.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/topic/underwear,0.95,fashion;clothing;society
Timeline of the History of Underwear,history-of-underwear,"Major milestones in the history, design, and cultural meaning of underwear.",society,18,1980,year,Designer underwear becomes visible fashion,Branding and underwear-as-outerwear trends gained strength.,4,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/underwear,0.95,fashion;clothing;society
Timeline of the History of Underwear,history-of-underwear,"Major milestones in the history, design, and cultural meaning of underwear.",society,19,1990,year,Boxer briefs become mainstream,A hybrid style became a major market success in men's underwear.,4,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/underwear,0.95,fashion;clothing;society
Timeline of the History of Underwear,history-of-underwear,"Major milestones in the history, design, and cultural meaning of underwear.",society,20,2000,year,Shapewear category expands,New fabrics and branding revived body-shaping undergarments for mass markets.,4,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/underwear,0.95,fashion;clothing;society
Timeline of the History of Ice Cream,history-of-ice-cream,"Major milestones in the development, commercialization, and globalization of ice cream.",culture,1,4th century BCE,approximate,Flavored ices enjoyed in antiquity,Elite diners in the ancient world consumed snow or ice flavored with syrups and fruit.,3,Mediterranean,,Encyclopaedia Britannica,https://www.britannica.com/topic/ice-cream,0.95,food;dessert;culture
Timeline of the History of Ice Cream,history-of-ice-cream,"Major milestones in the development, commercialization, and globalization of ice cream.",culture,2,1 CE,year,Nero associated with snow desserts,Roman accounts later linked imperial luxury with chilled sweet treats.,2,Rome,,Encyclopaedia Britannica,https://www.britannica.com/topic/ice-cream,0.95,food;dessert;culture
Timeline of the History of Ice Cream,history-of-ice-cream,"Major milestones in the development, commercialization, and globalization of ice cream.",culture,3,13th century,approximate,Recipes for ices circulate across Eurasia,Techniques for frozen desserts traveled across cultures.,3,Eurasia,,Encyclopaedia Britannica,https://www.britannica.com/topic/ice-cream,0.95,food;dessert;culture
Timeline of the History of Ice Cream,history-of-ice-cream,"Major milestones in the development, commercialization, and globalization of ice cream.",culture,4,1686,year,Procopio sells ices in Paris,His café helped popularize frozen desserts in early modern Europe.,5,Paris,,Encyclopaedia Britannica,https://www.britannica.com/topic/ice-cream,0.95,food;dessert;culture
Timeline of the History of Ice Cream,history-of-ice-cream,"Major milestones in the development, commercialization, and globalization of ice cream.",culture,5,1768,year,English ice cream recipes published,Printed recipes show growing domestic and elite familiarity with the dessert.,4,London,,Encyclopaedia Britannica,https://www.britannica.com/topic/ice-cream,0.95,food;dessert;culture
Timeline of the History of Ice Cream,history-of-ice-cream,"Major milestones in the development, commercialization, and globalization of ice cream.",culture,6,1770,year,Ice cream advertised in colonial America,The dessert gained a visible place in North American urban life.,3,New York,,Encyclopaedia Britannica,https://www.britannica.com/topic/ice-cream,0.95,food;dessert;culture
Timeline of the History of Ice Cream,history-of-ice-cream,"Major milestones in the development, commercialization, and globalization of ice cream.",culture,7,1780,year,Tortoni credited with cream ices,Late-18th-century Paris became central to the evolution of modern ice cream.,4,Paris,,Encyclopaedia Britannica,https://www.britannica.com/topic/ice-cream,0.95,food;dessert;culture
Timeline of the History of Ice Cream,history-of-ice-cream,"Major milestones in the development, commercialization, and globalization of ice cream.",culture,8,1843,year,Hand-cranked ice cream freezer patented,Nancy Johnson's invention made home production easier.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/topic/ice-cream,0.95,food;dessert;culture
Timeline of the History of Ice Cream,history-of-ice-cream,"Major milestones in the development, commercialization, and globalization of ice cream.",culture,9,1851,year,First commercial ice cream factory opens,Jacob Fussell launched industrial-scale ice cream manufacture.,5,Baltimore,,Encyclopaedia Britannica,https://www.britannica.com/topic/ice-cream,0.95,food;dessert;culture
Timeline of the History of Ice Cream,history-of-ice-cream,"Major milestones in the development, commercialization, and globalization of ice cream.",culture,10,1874,year,Ice cream soda introduced,A new soda-fountain favorite expanded the dessert's commercial reach.,4,Philadelphia,,Encyclopaedia Britannica,https://www.britannica.com/topic/ice-cream,0.95,food;dessert;culture
Timeline of the History of Ice Cream,history-of-ice-cream,"Major milestones in the development, commercialization, and globalization of ice cream.",culture,11,1880,year,Ice cream parlor culture flourishes,Dedicated shops and soda fountains became social institutions.,3,United States,,Encyclopaedia Britannica,https://www.britannica.com/topic/ice-cream,0.95,food;dessert;culture
